frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2558,1624181354.355419874,1624181354.455285788,2563,2562,0,0.243248819,0.264035546,1,0,0,0,1,-38.633942815,-10.441804132,-28.239164757,0.019178252,-0.000717739,0.690387385,0.723185273,1346,354,0.263001486,0.070731867,0.049523379,0.032971476,0.188275274,130.123637241,1280,0.728145595,157.826730070,375.254658666,398.944973455,0.169337195,0.123302133,0,0,0,1.000000000,0.000004487,0.000004918,0.000018998,0.109374603,-0.008446682,-0.993964713,0.000000004,0.000000011,0.000000020,0.978197382,0.205145290,-0.032330985,0.000000000,0.201438802,0.119553927,6.795153831,0.296212772,114.485788863,0,0.175702257,0.129601645,154,134,20,0.114413076,19,0,0,0,0,0,1173,19,376009,766261,706825,883,0,3103061
2559,1624181354.455417395,1624181354.555149078,2564,2563,0,0.254971852,0.272845228,1,0,0,0,1,-38.701258705,-10.086317887,-28.216996763,0.012609368,0.002933298,0.682911957,0.730385965,1341,370,0.275913497,0.067475068,0.052423730,0.033121372,0.165718101,134.000362522,1271,0.741270233,144.527137619,365.026106080,432.601222283,0.153400682,0.113711359,0,0,0,1.000000000,0.000004666,0.000004939,0.000019646,0.092952797,-0.030082997,-0.995215952,0.000000004,0.000000010,0.000000016,0.985220842,0.167547983,-0.035602886,0.000000000,0.195987114,0.093322518,6.828836268,0.306485187,115.368565428,0,0.173943593,0.128286256,179,162,17,0.133482476,23,0,0,0,0,0,1139,23,376086,766440,706848,883,0,3104200
2560,1624181354.555414915,1624181354.655168533,2565,2564,0,0.251669894,0.287770481,1,0,0,0,1,-38.763186174,-9.726883724,-28.188803149,0.007155798,0.005899005,0.675644303,0.737169432,1363,403,0.295671313,0.067298595,0.044916571,0.028531637,0.136515111,134.283195066,1299,0.733719606,157.092760233,368.788689107,427.220318514,0.164822651,0.120933611,0,0,0,1.000000000,0.000004206,0.000004973,0.000019149,0.104800881,-0.065808686,-0.992313455,0.000000003,0.000000009,0.000000020,0.978235060,-0.207497210,0.001036905,0.000000000,0.192564120,0.092641437,6.881944397,0.315647548,115.478348319,0,0.173021267,0.127587030,170,148,22,0.124724872,28,0,0,0,0,0,1165,28,376159,766610,706876,883,0,3105365
2561,1624181354.655412674,1624181354.755279064,2566,2565,0,0.226433150,0.241819736,1,0,0,0,1,-38.830942962,-9.375553683,-28.173001638,0.000750244,0.008305222,0.668221147,0.743915962,1367,442,0.323335772,0.075078269,0.052520486,0.036210462,0.125189583,166.817765942,1312,0.749319013,143.489826721,395.950453482,443.666265172,0.145955520,0.109367246,0,0,0,1.000000000,0.000004216,0.000004555,0.000020378,0.098006914,-0.083214510,-0.991700555,0.000000003,0.000000013,0.000000018,0.999549947,-0.003086563,0.029839193,0.000000000,0.187126036,0.088149715,6.921477984,0.323776506,118.042367302,0,0.171605679,0.126534742,180,163,17,0.131675201,38,0,0,0,0,0,1148,39,376227,766790,706914,883,0,3106513
2562,1624181354.755410194,1624181354.855384350,2567,2566,0,0.211844789,0.223481519,1,0,0,0,1,-38.892520938,-9.027745144,-28.138184934,-0.003337292,0.010163616,0.660425106,0.750815718,1377,467,0.339143065,0.073443513,0.053011022,0.032739320,0.140619666,176.985583758,1319,0.763622206,145.904227741,387.145821601,474.167640526,0.144858683,0.110617307,0,0,0,1.000000000,0.000003843,0.000004232,0.000022067,0.098964882,-0.098541265,-0.990199763,0.000000003,0.000000009,0.000000016,0.990576271,-0.136899208,-0.004154207,0.000000000,0.184272039,0.077054060,6.961902313,0.332091705,120.833745943,0,0.170251986,0.125773809,186,177,9,0.135076253,35,0,0,0,0,0,1156,35,376290,766976,706949,883,0,3107669
2563,1624181354.855407715,1624181354.955378532,2568,2567,0,0.216243374,0.225106873,1,0,0,0,1,-38.957386688,-8.676978155,-28.130284664,-0.005549515,0.010725984,0.652331538,0.757837529,1401,499,0.356174161,0.067597402,0.048453181,0.031038008,0.140246266,145.876427199,1346,0.762654242,140.904296696,399.522139599,486.106172791,0.137262368,0.104683727,0,0,0,1.000000000,0.000003744,0.000004014,0.000018508,0.088431575,-0.072459473,-0.993443245,0.000000002,0.000000008,0.000000015,0.999304364,0.002011924,0.037238970,0.000000000,0.179678875,0.077954171,6.999977827,0.340041376,123.664908212,0,0.167483563,0.123977655,178,165,13,0.127052106,32,0,0,0,0,0,1191,32,376352,767154,706981,883,0,3108860
2564,1624181354.955405235,1624181355.055425406,2569,2568,0,0.231004467,0.249274731,1,0,0,0,1,-39.008236269,-8.354197819,-28.139756961,-0.006577008,0.011121464,0.644307676,0.764657227,1367,474,0.346744696,0.078751004,0.051434577,0.031858176,0.146036416,134.883181376,1294,0.760542670,150.510411395,376.781688773,456.850114321,0.152935632,0.116314074,0,0,0,1.000000000,0.000003580,0.000003974,0.000017100,0.087566202,-0.096790248,-0.991445313,0.000000003,0.000000010,0.000000015,0.995732750,-0.087752053,-0.028563416,0.000000000,0.177004289,0.072979717,7.019872201,0.347729778,125.170612356,0,0.166220536,0.123233125,180,159,21,0.131675201,47,0,0,0,0,0,1138,49,376426,767334,707028,883,0,3109998
2565,1624181355.055402756,1624181355.155440092,2570,2569,0,0.246726452,0.264864846,1,0,0,0,1,-39.071898178,-8.046850350,-28.121445406,-0.005911783,0.010804649,0.635572745,0.771942742,1405,515,0.366548043,0.070964054,0.050569494,0.032491577,0.164957401,135.659936551,1327,0.765826773,151.687325100,390.261596724,474.303206499,0.149261508,0.114308459,0,0,0,1.000000000,0.000003485,0.000003888,0.000015969,0.096511978,-0.096908879,-0.990602901,0.000000003,0.000000008,0.000000013,0.988167806,0.153307973,-0.004588290,0.000000000,0.176265597,0.069576987,7.026887708,0.355883288,126.669208540,0,0.164353097,0.122071884,173,157,16,0.123131673,37,0,0,0,0,0,1195,37,376500,767507,707065,883,0,3111193
2566,1624181355.155400515,1624181355.255436420,2571,2570,0,0.253355258,0.264399835,1,0,0,0,1,-39.126139356,-7.734133414,-28.110394697,-0.005095010,0.010088380,0.626100794,0.779660222,1428,511,0.357843137,0.074078576,0.056843094,0.033706435,0.120925726,160.046667612,1364,0.760109593,146.575672268,391.039172840,499.174640251,0.141374574,0.107460170,0,0,0,1.000000000,0.000003548,0.000003955,0.000017278,0.085668933,-0.092632094,-0.992008130,0.000000003,0.000000010,0.000000014,0.996811820,-0.079781911,-0.001020923,0.000000000,0.172771338,0.069469497,7.039166417,0.366186722,128.355854846,0,0.162399893,0.120753238,161,149,12,0.112745098,45,0,0,0,0,0,1222,45,376561,767668,707110,883,0,3112415
2567,1624181355.255398035,1624181355.355347872,2572,2571,0,0.250788971,0.264702934,1,0,0,0,1,-39.179383254,-7.444509050,-28.086649320,-0.004625204,0.009163222,0.616470396,0.787311180,1454,509,0.350068776,0.070391035,0.048236869,0.030788686,0.138658985,153.505126651,1378,0.757204897,152.945169799,388.977986337,501.505191584,0.146579466,0.110990689,0,0,0,1.000000000,0.000003546,0.000004019,0.000017982,0.080388039,-0.108639114,-0.990825568,0.000000003,0.000000010,0.000000013,0.971835713,0.232910191,0.035891371,0.000000000,0.170890916,0.069399419,7.000576908,0.375534734,130.503357231,0,0.161137371,0.119957508,168,146,22,0.115543329,36,0,0,0,0,0,1250,36,376628,767836,707146,883,0,3113665
2568,1624181355.355395555,1624181355.455294371,2573,2572,0,0.250565985,0.264343462,1,0,0,0,1,-39.214607176,-7.153788817,-28.085921272,-0.005056175,0.009026042,0.606470111,0.795038974,1438,505,0.351182197,0.070267534,0.046873565,0.030793345,0.140290743,161.636248654,1362,0.763608639,151.323992605,401.777374568,486.933598817,0.145498947,0.111104253,0,0,0,1.000000000,0.000003602,0.000003960,0.000019008,0.093433048,-0.072513492,-0.992981399,0.000000003,0.000000010,0.000000014,0.985084394,0.171963513,-0.006106239,0.000000000,0.169310075,0.068338003,6.625960168,0.372044201,132.848848850,0,0.160032534,0.119333291,159,144,15,0.110570236,47,0,0,0,0,0,1231,48,376702,767995,707193,883,0,3114896
2569,1624181355.455393076,1624181355.555239916,2574,2573,0,0.246140157,0.256691174,1,0,0,0,1,-39.269709971,-6.874081284,-28.084724471,-0.005425002,0.008859071,0.596822540,0.802306015,1458,504,0.345679012,0.068132147,0.048402026,0.027180566,0.163737294,148.730242170,1392,0.756210455,165.537593340,414.808965040,472.298394309,0.157258716,0.118920685,0,0,0,1.000000000,0.000003445,0.000004091,0.000018550,0.097937661,-0.074021414,-0.992435915,0.000000003,0.000000009,0.000000013,0.990433507,0.130499716,0.044847443,0.000000000,0.169296425,0.069595976,6.556817220,0.381573442,134.679924434,0,0.159296583,0.118921336,169,155,14,0.115912209,36,0,0,0,0,0,1252,37,376774,768164,707229,883,0,3116148
2570,1624181355.555390596,1624181355.655352116,2575,2574,0,0.247560886,0.270126669,1,0,0,0,1,-39.300495236,-6.583767362,-28.073141585,-0.006364864,0.006358374,0.587183231,0.809404048,1421,488,0.343420127,0.074345516,0.053847825,0.036348021,0.129447167,159.153237439,1354,0.758329522,148.742940943,421.859515834,456.175716590,0.144863754,0.109854462,0,0,0,1.000000000,0.000003662,0.000003920,0.000019705,0.102378936,-0.069527247,-0.992312711,0.000000003,0.000000010,0.000000015,0.977436604,0.210894696,-0.011879048,0.000000000,0.163142261,0.069366610,6.475660373,0.391661995,137.699791619,0,0.157601785,0.117801108,165,145,20,0.116115412,41,0,0,0,0,0,1213,43,376843,768329,707270,883,0,3117361
2571,1624181355.655388355,1624181355.755279779,2576,2575,0,0.234387272,0.254835054,1,0,0,0,1,-39.330600499,-6.316193002,-28.060093476,-0.006737274,0.005014856,0.577162304,0.816586269,1399,493,0.352394568,0.074931093,0.053051847,0.033510501,0.101826829,171.860755664,1341,0.761221390,144.930575643,398.493692963,477.373615200,0.141977739,0.108076492,0,0,0,1.000000000,0.000003702,0.000004175,0.000021136,0.104922566,-0.074159825,-0.991711438,0.000000003,0.000000012,0.000000018,0.852818591,0.521132428,-0.033487950,0.000000000,0.156797901,0.063548329,6.375883022,0.402054395,141.543138945,0,0.155892269,0.116620667,174,163,11,0.124374553,48,0,0,0,0,0,1177,48,376922,768503,707318,883,0,3118538
2572,1624181355.755385876,1624181355.855339050,2577,2576,0,0.229208332,0.241951033,1,0,0,0,1,-39.366212655,-6.050215025,-28.055329478,-0.007187167,0.003043254,0.567786383,0.823138935,1429,518,0.362491253,0.067919742,0.051438828,0.032151797,0.110044148,177.080638165,1357,0.758850479,141.179832721,423.178741365,465.401526017,0.137099731,0.104038197,0,0,0,1.000000000,0.000003600,0.000003977,0.000023108,0.105229526,-0.062364954,-0.992490483,0.000000003,0.000000011,0.000000017,0.938508488,0.344334068,-0.025216430,0.000000000,0.151080756,0.064765621,6.279922097,0.410592127,145.448038354,0,0.153876743,0.115331377,182,166,16,0.127361791,33,0,0,0,0,0,1214,33,377002,768685,707351,883,0,3119752
2573,1624181355.855383396,1624181355.955311537,2578,2577,0,0.237322593,0.249106174,1,0,0,0,1,-39.397194938,-5.766482289,-28.017769775,-0.006491421,0.001505697,0.558087777,0.829755161,1450,522,0.360000000,0.072471758,0.050436286,0.030587092,0.124522307,172.201341415,1370,0.764214363,142.980541024,425.935902101,478.057233626,0.136565555,0.104365358,0,0,0,1.000000000,0.000003269,0.000003631,0.000023437,0.114374806,-0.047244429,-0.992313644,0.000000003,0.000000009,0.000000015,0.795333779,0.604257616,-0.048134334,0.000000000,0.146289950,0.059934592,6.186818651,0.418278924,148.958028400,0,0.151955144,0.114192796,198,183,15,0.136551724,45,0,0,0,0,0,1206,46,377069,768883,707396,883,0,3120958
2574,1624181355.955380917,1624181356.055361986,2579,2578,0,0.263822399,0.275642910,1,0,0,0,1,-39.404624367,-5.500749881,-28.039151111,-0.006259270,-0.000729214,0.548269686,0.836277849,1438,501,0.348400556,0.074151417,0.052135497,0.032782481,0.147007478,159.936020195,1371,0.772949799,152.053176197,435.079188050,472.581809992,0.143485083,0.110906766,0,0,0,1.000000000,0.000003271,0.000003718,0.000022656,0.104148751,-0.064818304,-0.992447291,0.000000003,0.000000010,0.000000012,0.684330885,0.728939020,-0.018415893,0.000000000,0.144640184,0.048620724,6.086330053,0.424332077,150.341092886,0,0.150586821,0.113391105,201,184,17,0.139777469,43,0,0,0,0,0,1192,45,377158,769084,707439,883,0,3122150
2575,1624181356.055378437,1624181356.155313253,2580,2579,0,0.280828632,0.292052166,1,0,0,0,1,-39.399982171,-5.221221153,-28.012648323,-0.004101812,-0.002012473,0.537480701,0.843263673,1427,498,0.348983882,0.073433488,0.049110823,0.031189336,0.148544022,166.079079720,1378,0.762935815,152.659280406,442.415168703,456.251103994,0.145206478,0.110783222,0,0,0,1.000000000,0.000003410,0.000003724,0.000022609,0.127000470,-0.069950450,-0.989433078,0.000000003,0.000000009,0.000000017,0.997986392,0.060088287,-0.020311530,0.000000000,0.142782580,0.043115552,6.007674624,0.430332420,152.430416770,0,0.149931712,0.113089094,178,158,20,0.124737211,47,0,0,0,0,0,1202,47,377242,769262,707486,883,0,3123352
2576,1624181356.155376196,1624181356.255219221,2581,2580,0,0.290707295,0.300327642,1,0,0,0,1,-39.388977911,-4.957227992,-27.992271812,-0.002365384,-0.002930423,0.526053659,0.850443040,1464,494,0.337431694,0.069484925,0.048130298,0.032189467,0.129586217,174.199674102,1390,0.755807461,147.951887129,436.071418563,466.549065363,0.140829791,0.106440207,0,0,0,1.000000000,0.000003664,0.000003844,0.000023094,0.137529761,-0.082203148,-0.987080649,0.000000003,0.000000011,0.000000018,0.966402781,0.256869600,-0.009147318,0.000000000,0.139723118,0.043762411,5.914128307,0.436669457,155.697543347,0,0.148193286,0.111900246,187,177,10,0.127732240,39,0,0,0,0,0,1238,39,377322,769449,707525,883,0,3124590
2577,1624181356.255373716,1624181356.355240822,2582,2581,0,0.292971121,0.302329672,1,0,0,0,1,-39.380120973,-4.720516806,-27.991009050,-0.002345293,-0.003289381,0.513743812,0.857934132,1441,512,0.355308813,0.067024814,0.046851922,0.030415587,0.169283764,164.381200322,1378,0.757642618,155.207210488,438.105222757,450.719093708,0.148661421,0.112632228,0,0,0,1.000000000,0.000003518,0.000004142,0.000022372,0.151982891,-0.060261651,-0.986544340,0.000000003,0.000000009,0.000000014,0.981921093,0.189051958,0.009503912,0.000000000,0.141571625,0.045182848,5.797859239,0.444924702,156.372016088,0,0.147361775,0.111440532,167,154,13,0.115891742,35,0,0,0,0,0,1239,35,377391,769616,707560,883,0,3125829
2578,1624181356.355371237,1624181356.455237627,2583,2582,0,0.301197564,0.314457858,1,0,0,0,1,-39.364643583,-4.477217299,-27.984271407,-0.002820542,-0.004827256,0.500981662,0.865439840,1405,490,0.348754448,0.074210237,0.056059539,0.034443335,0.171537226,159.390091657,1343,0.758659414,148.746092396,432.215210289,437.918290313,0.145989863,0.110756584,0,0,0,1.000000000,0.000003476,0.000004279,0.000022701,0.162834646,-0.041765253,-0.985769010,0.000000004,0.000000011,0.000000015,0.658948259,0.750285863,-0.053463215,0.000000000,0.140734723,0.045809366,5.679261465,0.453984284,157.835338809,0,0.146194408,0.110813255,163,149,14,0.116014235,50,0,0,0,0,0,1192,50,377458,769779,707610,883,0,3127021
2579,1624181356.455368757,1624181356.555229187,2584,2583,0,0.305970650,0.317163226,1,0,0,0,1,-39.335198621,-4.245753994,-28.007406244,-0.003225061,-0.005621745,0.488201227,0.872707028,1463,522,0.356801094,0.068606602,0.050395949,0.032725385,0.127579226,170.603088265,1396,0.765512488,146.679917318,444.947565008,477.027950536,0.137256512,0.105071574,0,0,0,1.000000000,0.000003537,0.000004124,0.000021164,0.137434110,-0.063782454,-0.988455191,0.000000003,0.000000010,0.000000015,0.651358862,0.758000286,-0.034164305,0.000000000,0.138827779,0.044907378,5.547916253,0.463630937,159.665475096,0,0.145387200,0.110381266,192,176,16,0.131237184,42,0,0,0,0,0,1225,46,377541,769971,707652,883,0,3128246
2580,1624181356.555366278,1624181356.655208111,2585,2584,0,0.313997033,0.324249784,1,0,0,0,1,-39.313320342,-4.021132545,-28.012055935,-0.004668368,-0.007087696,0.475271572,0.879798218,1521,515,0.338593031,0.070868151,0.046772800,0.032174428,0.145981460,160.593899658,1446,0.752919507,166.321484903,448.759511914,473.640610142,0.152767690,0.115021774,0,0,0,1.000000000,0.000003577,0.000004253,0.000020280,0.141125651,-0.035390364,-0.989358920,0.000000003,0.000000009,0.000000016,0.764667917,0.644180935,0.017717195,0.000000000,0.139301096,0.042711252,5.415495704,0.473117833,160.981010326,0,0.144784451,0.110085674,172,160,12,0.113083498,39,0,0,0,0,0,1310,39,377607,770143,707691,883,0,3129556
2581,1624181356.655363798,1624181356.755257845,2586,2585,0,0.312072751,0.326520097,1,0,0,0,1,-39.272160921,-3.781339111,-28.024822926,-0.006277628,-0.007196037,0.461392997,0.887144470,1513,517,0.341705221,0.066652522,0.047792308,0.030025815,0.152077838,152.315221860,1430,0.760255796,154.568463623,456.901201437,475.696123290,0.142175614,0.108089835,0,0,0,1.000000000,0.000003289,0.000004522,0.000019735,0.132755888,-0.024123313,-0.990855156,0.000000003,0.000000010,0.000000014,0.530471414,0.847688273,-0.004966920,0.000000000,0.140645509,0.044348584,5.304201315,0.483714160,160.255883122,0,0.144595456,0.110021803,178,159,19,0.117647059,41,0,0,0,0,0,1290,45,377683,770321,707732,883,0,3130846
2582,1624181356.755361557,1624181356.855259895,2587,2586,0,0.310824079,0.327576060,1,0,0,0,1,-39.251722603,-3.542917549,-28.022979763,-0.006446285,-0.007367353,0.447447137,0.894256801,1554,554,0.356499356,0.074687719,0.053177568,0.033118083,0.180929840,154.914535284,1483,0.766560010,169.969775687,469.177153698,497.661564970,0.149514871,0.114612121,0,0,0,1.000000000,0.000003135,0.000004254,0.000019363,0.114047926,-0.047834083,-0.992323017,0.000000003,0.000000009,0.000000013,0.480118030,0.876780243,-0.027259554,0.000000000,0.142661018,0.045032415,5.186702684,0.493571717,159.152330698,0,0.144828266,0.110221544,199,176,23,0.128056628,52,0,0,0,0,0,1303,52,377777,770520,707784,883,0,3132149
2583,1624181356.855359077,1624181356.955299854,2588,2587,0,0.312450433,0.334346246,1,0,0,0,1,-39.204064842,-3.301993688,-27.995887910,-0.007615492,-0.006560662,0.433669002,0.901016181,1524,528,0.346456693,0.067457324,0.048919508,0.032691231,0.180449680,156.245661396,1452,0.761262218,170.269661472,457.887417023,477.195662398,0.154041018,0.117265607,0,0,0,1.000000000,0.000003118,0.000004149,0.000018961,0.115006791,-0.079491820,-0.990179018,0.000000003,0.000000008,0.000000011,0.881240959,0.472475823,-0.013452503,0.000000000,0.144671188,0.045156041,5.106886351,0.503209937,159.670792408,0,0.145667198,0.110850638,176,163,13,0.115485564,47,0,0,0,0,0,1300,48,377846,770696,707831,883,0,3133449
2584,1624181356.955356598,1624181357.055208206,2589,2588,0,0.308854954,0.320632681,1,0,0,0,1,-39.162081919,-3.069463152,-27.980469707,-0.007770001,-0.006540771,0.419535920,0.907681914,1496,540,0.360962567,0.073457968,0.051471450,0.033725897,0.170615408,169.549420984,1437,0.756321836,156.986039319,461.522217982,468.326221221,0.144443374,0.109245678,0,0,0,1.000000000,0.000003141,0.000004325,0.000019724,0.121747220,-0.091134795,-0.988368385,0.000000003,0.000000009,0.000000012,0.737983925,0.674679806,-0.013670640,0.000000000,0.145900138,0.039411296,5.029273772,0.511712796,161.404104388,0,0.145242585,0.110497218,188,171,17,0.125668449,52,0,0,0,0,0,1255,53,377928,770884,707883,883,0,3134704
2585,1624181357.055354118,1624181357.155213833,2590,2589,0,0.311526036,0.324114124,1,0,0,0,1,-39.097499112,-2.836218778,-27.967728832,-0.007752231,-0.008171084,0.405357752,0.914088742,1506,558,0.370517928,0.076941668,0.054827965,0.034174189,0.184618099,143.321937487,1430,0.764842855,168.796898044,448.011644327,476.916740744,0.154332080,0.118039789,0,0,0,1.000000000,0.000003181,0.000004397,0.000018305,0.129116334,-0.087567552,-0.987755484,0.000000003,0.000000009,0.000000012,0.776015096,0.630714290,0.000234939,0.000000000,0.146883173,0.042983905,4.954050808,0.518352833,161.787204435,0,0.145496114,0.110683785,214,187,27,0.142098274,58,0,0,0,0,0,1233,59,378019,771098,707941,883,0,3135937
