frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3158,1624181413.653976679,1624181413.753937721,1,0,0,1,-14.627738948,8.593036600,-18.679507697,0.026226047,-0.011613839,0.691226163,0.722069044,3379,876,0.259248298,0.071002042,0.052464231,0.032267501,0.199625986,64.899681294,823,0.944736835,81.269235232,307.434406274,388.814773903,0.104523872,0.098747552,0.000001539,0.000001904,0.000005949,0.174446284,-0.024048929,0.984372970,0.000000003,0.000000008,0.000000012,0.936400784,0.350927274,-0.001902580,0.100000000,0.233649098,0.502958983,1.181463611,1.547933390,64.909633477,0,466,429,37,0.137910624,87,0,0,0,0,0,2826,87,442349,941145,587046,480,0,4242119
3159,1624181413.753974438,1624181413.853968620,1,0,0,1,-14.662651742,8.519335497,-18.690229218,0.024754671,-0.017699882,0.739660066,0.672292278,3320,940,0.283132530,0.080236878,0.053104569,0.032782084,0.218645672,61.520427399,894,0.945928225,93.645003105,322.050646013,429.964184413,0.110736019,0.104748326,0.000001459,0.000001878,0.000005415,0.164854699,-0.041454124,0.985446337,0.000000003,0.000000007,0.000000011,0.982871530,0.184291802,0.000293544,0.100000000,0.229746767,0.518236024,1.188670058,1.686995991,65.235380565,0,518,490,28,0.156024096,101,0,0,0,0,0,2699,103,442543,941663,587147,480,0,4244818
3160,1624181413.853971958,1624181413.953846931,1,0,0,1,-14.699001519,8.449176311,-18.703839557,0.021073176,-0.022642350,0.784807824,0.618966820,3427,942,0.274875985,0.081633055,0.055230336,0.035309042,0.254398864,60.074032881,899,0.947148530,103.559606260,329.738624523,418.188297249,0.121622131,0.115194223,0.000001452,0.000001870,0.000005210,0.159231256,-0.047155094,0.986114498,0.000000003,0.000000005,0.000000010,0.996095590,-0.087317310,-0.013010115,0.100000000,0.228101479,0.519226627,1.159758428,1.823836936,65.213990061,0,545,510,35,0.159031223,108,0,0,0,0,0,2773,109,442738,942208,587255,480,0,4247591
3161,1624181413.953969479,1624181414.053847551,1,0,0,1,-14.720396020,8.389839827,-18.717192393,0.016637196,-0.028303419,0.826068047,0.562613279,3375,872,0.258370370,0.075381799,0.052544419,0.032331123,0.223864414,60.820766617,835,0.945796782,86.673815702,319.264959173,383.801538364,0.109749767,0.103800977,0.000001546,0.000001901,0.000005396,0.155355570,-0.029358778,0.987422255,0.000000003,0.000000006,0.000000011,0.966794201,-0.255160704,-0.014212253,0.100000000,0.225287544,0.535984307,1.177951659,1.962820543,65.230687192,0,439,413,26,0.130074074,88,0,0,0,0,0,2848,88,442890,942647,587343,480,0,4250439
3162,1624181414.053966999,1624181414.153873205,1,0,0,1,-14.729005121,8.322189701,-18.718835493,0.011068776,-0.032558941,0.863729657,0.502780745,3292,869,0.263973269,0.072138187,0.052426846,0.031764406,0.211188146,64.210112379,819,0.944984087,83.970644176,302.957831542,387.013491587,0.108497339,0.102528259,0.000001549,0.000001994,0.000005675,0.167742958,-0.024848822,0.985517547,0.000000003,0.000000007,0.000000012,0.952990775,-0.301275249,-0.032277034,0.100000000,0.222831620,0.552243962,1.218855196,2.100682667,65.371640603,0,414,395,19,0.125759417,77,0,0,0,0,0,2801,77,443042,943061,587420,480,0,4253240
3163,1624181414.153964520,1624181414.253844738,1,0,0,1,-14.741553032,8.257179816,-18.744938062,0.006589672,-0.037550216,0.897011960,0.440359060,3260,860,0.263803681,0.072926536,0.049568251,0.031659136,0.199340323,67.618874216,804,0.942940222,78.411768899,296.916795993,382.795373394,0.103428694,0.097527076,0.000001560,0.000002063,0.000005953,0.165530646,-0.013609057,0.986110744,0.000000003,0.000000006,0.000000011,0.798574113,-0.601624450,-0.018094386,0.100000000,0.223300752,0.562103657,1.239294060,2.224900331,65.108054015,0,412,388,24,0.126380368,78,0,0,0,0,0,2770,78,443182,943473,587498,480,0,4256010
3164,1624181414.253962278,1624181414.353784323,1,0,0,1,-14.742167445,8.195553081,-18.763728071,0.003239271,-0.042270832,0.925818468,0.375583343,3184,814,0.255653266,0.072376136,0.049140715,0.031868518,0.198010410,71.253664303,766,0.942919767,76.738751686,274.021302086,371.516487375,0.106245665,0.100181138,0.000001603,0.000002157,0.000006405,0.157492040,0.006906821,0.987496103,0.000000003,0.000000008,0.000000013,0.468237527,-0.878296559,-0.096689050,0.100000000,0.222156835,0.579311897,1.248039928,2.329810777,65.029367464,0,404,379,25,0.126884422,66,0,0,0,0,0,2714,66,443342,943877,587564,480,0,4258724
3165,1624181414.353959799,1624181414.453805685,1,0,0,1,-14.733696699,8.135034737,-18.769995184,0.000363970,-0.046147316,0.950241601,0.308076602,3259,875,0.268487266,0.072258215,0.052538869,0.031410875,0.237504657,65.832288102,829,0.937696010,89.805937719,329.496018458,358.048036278,0.115528319,0.108330444,0.000001661,0.000002010,0.000006012,0.170209451,-0.006009996,0.985389579,0.000000003,0.000000006,0.000000012,0.622572992,-0.780696022,-0.054005477,0.050000000,0.221761899,0.521745613,1.283803375,2.416827291,64.521944509,0,447,420,27,0.137158638,71,0,0,0,0,0,2741,71,443499,944324,587635,480,0,4261465
3166,1624181414.453957319,1624181414.553873062,1,0,0,1,-14.725983563,8.084092597,-18.775071422,0.000855188,-0.049986598,0.969278491,0.240831508,3180,862,0.271069182,0.069069743,0.050091509,0.031410452,0.211615779,65.518383780,833,0.940925739,79.149632568,324.566514510,380.074993153,0.100983066,0.095017566,0.000001706,0.000001899,0.000005995,0.163297745,0.000668662,0.986576606,0.000000003,0.000000007,0.000000013,0.345059940,-0.936286240,-0.065587457,0.000000000,0.220048868,0.243372691,1.279681141,2.483187802,64.084328132,0,418,396,22,0.131446541,74,0,0,0,0,0,2688,74,443635,944742,587709,480,0,4264153
3167,1624181414.553954840,1624181414.653941393,1,0,0,1,-14.741111255,8.040823094,-18.783254283,0.002137342,-0.049113936,0.982374949,0.180340544,3192,892,0.279448622,0.148779970,0.100270487,0.070326841,0.205568603,69.445005467,858,0.944522796,78.968402298,341.022168886,390.409987629,0.097443667,0.092037765,0.000001637,0.000001801,0.000006057,0.165486178,-0.024555278,0.985906366,0.000000003,0.000000006,0.000000013,0.342018303,-0.939340171,-0.025758969,0.000000000,0.217532850,0.247077338,1.258852904,2.514004316,64.069229096,0,930,839,91,0.291353383,196,0,0,0,0,0,2066,196,443993,945672,587905,480,0,4266219
3168,1624181414.653952360,1624181414.754334450,1,1,1,1,-14.704348035,7.951862428,-18.774527111,0.005715067,-0.052760571,0.990908352,0.123629678,3255,900,0.276497696,0.256712296,0.205987185,0.126936276,0.214755179,74.286528310,859,0.950083480,86.924267213,321.028956039,408.168485970,0.106508951,0.101192395,0.000001639,0.000001868,0.000005970,0.171873736,-0.045044207,0.984088633,0.000000002,0.000000006,0.000000012,-0.036291963,0.991831731,0.122281281,0.050000000,0.217492967,0.477414691,1.290428165,2.526240018,64.270403532,1,146,118,28,0.044854071,424,1500,0,0,15,0,1185,1924,444036,945818,589829,480,0,4267404
3169,1624181414.753949881,1624181414.854378939,1,1,1,1,-14.660850024,7.899621886,-18.800049424,0.008458533,-0.053795190,0.995723392,0.074628795,3141,898,0.285896211,0.226640115,0.184494407,0.108556542,0.239288936,79.434941145,859,0.949756046,93.495128633,333.637618526,388.707696620,0.114599772,0.108841826,0.000001686,0.000001840,0.000006107,0.183378383,-0.070527737,0.980509157,0.000000002,0.000000004,0.000000010,0.187436805,-0.982054188,-0.020904909,0.100000000,0.219710469,0.547680153,1.291467349,2.509437940,64.401127730,2,139,120,19,0.044253422,394,1268,0,0,14,0,1339,1663,444079,945957,591491,480,0,4268743
3170,1624181414.853947639,1624181414.954260111,1,0,0,1,-14.591658076,7.874440669,-18.805702314,0.010224142,-0.051826276,0.998145841,0.030238791,3294,901,0.273527626,0.140090483,0.107673432,0.067002676,0.275195598,69.129153000,855,0.944328945,101.812650121,328.164239029,377.424358692,0.126099198,0.119079123,0.000001682,0.000001779,0.000005634,0.191278042,-0.055940894,0.979940471,0.000000002,0.000000004,0.000000009,0.242828582,-0.969941967,0.015711768,0.100000000,0.221840521,0.537686668,1.288805523,2.477961053,64.694100752,0,967,862,105,0.293564056,194,0,0,0,0,0,2133,194,444339,946924,591685,480,0,4270876
3171,1624181414.953945160,1624181415.053984165,1,0,0,1,-14.525240567,7.879388912,-18.782793501,0.012807552,-0.046739103,0.998812059,-0.005088538,3276,798,0.243589744,0.096721093,0.068132103,0.042722120,0.280347569,69.767445324,774,0.941101936,95.399075545,293.894509820,339.119313331,0.130968405,0.123254620,0.000001814,0.000001867,0.000006083,0.188392104,-0.024619368,0.981785263,0.000000003,0.000000006,0.000000011,0.210662108,-0.977558655,0.000742728,0.100000000,0.226203756,0.526472991,1.293193887,2.423601664,65.000793559,0,668,631,37,0.203907204,117,0,0,0,0,0,2490,118,444609,947592,591802,480,0,4273366
3172,1624181415.053942680,1624181415.153854370,1,1,1,1,-14.461571615,7.890054029,-18.740858118,0.013915628,-0.040874202,0.998561973,-0.031774857,3277,888,0.270979554,0.156404961,0.114885196,0.073587302,0.259021494,68.862041384,841,0.947991266,99.279804129,303.408802033,394.572048882,0.124526155,0.118049708,0.000001721,0.000001836,0.000005549,0.202104105,-0.017405083,0.979209372,0.000000002,0.000000005,0.000000010,0.100997001,-0.994775362,-0.014885755,0.150000000,0.226483959,0.517394116,1.314725269,2.348931410,65.636541320,1,121,109,12,0.036924016,241,960,0,0,11,0,1954,1202,444626,947713,593003,480,0,4275320
3173,1624181415.153940201,1624181415.253848553,1,1,1,1,-14.379947475,7.870151126,-18.752709180,0.015050763,-0.033712497,0.998128815,-0.048742294,3226,908,0.281463112,0.256991210,0.207797113,0.121048866,0.202760174,78.326679812,874,0.948601894,88.056962735,293.814260135,447.206832373,0.106210703,0.100751674,0.000001548,0.000001923,0.000005759,0.162899853,0.006390778,0.986621911,0.000000002,0.000000004,0.000000010,0.064456510,-0.996750381,-0.048311871,0.200000000,0.224471983,0.558996658,1.334402358,2.249553783,66.746183773,2,139,117,22,0.043087415,483,1528,0,0,13,0,1075,2012,444668,947852,595014,480,0,4276395
3174,1624181415.253937721,1624181415.353994370,1,1,1,1,-14.308777577,7.852896906,-18.739058424,0.018318900,-0.028629760,0.997486443,-0.062173550,3326,934,0.280817799,0.278174688,0.222034150,0.145468742,0.213202305,78.475732604,893,0.948371381,96.973420915,283.054990859,466.867231030,0.114504569,0.108592857,0.000001459,0.000001996,0.000005378,0.156686106,0.020913615,0.987427002,0.000000002,0.000000003,0.000000008,0.095681452,-0.994978600,-0.029370826,0.250000000,0.224087647,0.585069479,1.338629255,2.143091569,67.496138029,3,144,130,14,0.043295250,493,1468,0,0,14,0,1220,1962,444694,947996,596975,480,0,4277615
3175,1624181415.353935480,1624181415.453831434,1,0,0,1,-14.224009907,7.920207049,-18.738999859,0.017907627,-0.023071718,0.997250205,-0.068110507,3347,932,0.278458321,0.113450983,0.088058935,0.052455610,0.233589128,74.671656500,904,0.940386049,101.003233629,310.469425824,438.636328763,0.118812099,0.111729241,0.000001487,0.000001883,0.000005549,0.166606020,0.023741923,0.985737670,0.000000002,0.000000005,0.000000010,-0.044831884,0.998280415,0.037766578,0.250000000,0.223854119,0.569563072,1.390361860,2.021746383,68.308668796,0,640,607,33,0.191216014,129,0,0,0,0,0,2578,129,444895,948636,597104,480,0,4280193
3176,1624181415.453933001,1624181415.553669691,1,0,0,1,-14.147083792,8.008105025,-18.726053357,0.019437502,-0.017840930,0.997199033,-0.069985524,3341,905,0.270876983,0.077065696,0.059612491,0.036850128,0.211096850,77.393706128,886,0.938958702,88.637313369,318.549363223,424.730733259,0.106545809,0.100042114,0.000001498,0.000001841,0.000006074,0.158493837,0.027170825,0.986986043,0.000000002,0.000000006,0.000000010,0.208568644,-0.977909506,0.013860668,0.250000000,0.224267544,0.568633232,1.440423043,1.891630513,69.105519592,0,464,444,20,0.138880575,88,0,0,0,0,0,2789,88,445034,949100,597192,480,0,4282982
3177,1624181415.553930521,1624181415.653519630,1,0,0,1,-14.075739968,8.086779802,-18.663295134,0.021054024,-0.013229544,0.997213153,-0.070339431,3287,827,0.251597201,0.078095959,0.055739271,0.034511607,0.208173166,73.139712856,791,0.938020138,80.920807102,268.877102770,392.176019435,0.109061523,0.102301905,0.000001602,0.000001987,0.000006348,0.169461569,0.031861553,0.985021633,0.000000003,0.000000006,0.000000012,0.006462206,0.999015550,0.043888154,0.250000000,0.224859663,0.564343619,1.489477428,1.756444382,69.734041675,0,402,384,18,0.122299970,83,0,0,0,0,0,2801,84,445149,949502,597275,480,0,4285783
3178,1624181415.653928041,1624181415.753478289,1,0,0,1,-14.011748238,8.155053831,-18.588204058,0.021268173,-0.010182069,0.997201005,-0.070951717,3288,863,0.262469586,0.076911866,0.056579221,0.034844977,0.238560481,75.805183604,832,0.939905324,92.496915609,299.132580197,390.371733564,0.118282315,0.111174177,0.000001657,0.000001946,0.000006542,0.171655271,0.052281214,0.983768846,0.000000003,0.000000006,0.000000011,0.178414673,-0.983537215,-0.028683655,0.250000000,0.226806387,0.561297838,1.527202485,1.618199573,70.279316791,0,413,394,19,0.125608273,93,0,0,0,0,0,2782,93,445276,949915,597368,480,0,4288565
3179,1624181415.753925562,1624181415.853530169,1,0,0,1,-13.956607763,8.201516548,-18.505944104,0.022980729,-0.008322210,0.997167368,-0.071132742,3390,906,0.267256637,0.069982134,0.052797759,0.032911588,0.227240645,75.184885233,879,0.941952811,97.064646847,294.902746016,436.009128362,0.117231159,0.110426219,0.000001597,0.000001919,0.000006373,0.159030032,0.049627675,0.986025630,0.000000003,0.000000005,0.000000010,0.184945920,-0.982317004,0.029125769,0.250000000,0.227236136,0.566515242,1.556411331,1.478190711,70.962539682,0,395,377,18,0.116519174,85,0,0,0,0,0,2910,85,445403,950310,597453,480,0,4291475
3180,1624181415.853923321,1624181415.953669548,1,0,0,1,-13.893329547,8.231881810,-18.426567070,0.021181622,-0.008350427,0.997216477,-0.070999344,3404,902,0.264982374,0.075287566,0.055945413,0.035631399,0.243930878,68.574311535,877,0.940919491,102.759922851,294.062299928,428.364171249,0.124529347,0.117172090,0.000001608,0.000001935,0.000005706,0.170604697,0.035557239,0.984697781,0.000000003,0.000000005,0.000000010,0.083255280,-0.996525534,0.002327769,0.250000000,0.226712737,0.569621990,1.597894806,1.338172562,71.387553615,0,427,397,30,0.125440658,101,0,0,0,0,0,2876,101,445565,950737,597554,480,0,4294351
3181,1624181415.953920841,1624181416.053874969,1,0,0,1,-13.834364399,8.250355410,-18.299569727,0.020862790,-0.010934948,0.997219885,-0.070694207,3430,896,0.261224490,0.085833909,0.059200244,0.037338299,0.219756071,84.316787349,865,0.941796221,90.395017128,310.414259627,413.844454830,0.110961275,0.104502910,0.000001624,0.000001910,0.000006491,0.166410392,0.026534099,0.985699510,0.000000002,0.000000006,0.000000010,0.015167797,0.999475536,0.028611011,0.250000000,0.226507320,0.564632023,1.670911330,1.196843813,72.562354652,0,585,550,35,0.170553936,99,0,0,0,0,0,2746,99,445744,951322,597653,480,0,4297097
3182,1624181416.053918362,1624181416.153898001,1,0,0,1,-13.778573527,8.268370235,-18.182237544,0.018948168,-0.012263688,0.997187641,-0.071465920,3403,910,0.267411108,0.080324513,0.057163775,0.034522171,0.230549141,73.845212193,886,0.943316645,95.517011658,321.425440909,418.836094512,0.114285072,0.107807011,0.000001623,0.000001898,0.000006311,0.176045401,0.022074657,0.984134506,0.000000003,0.000000005,0.000000011,0.105326902,-0.994202505,0.021624565,0.250000000,0.227475369,0.560518935,1.730905965,1.056566194,73.044109642,0,478,434,44,0.140464296,99,0,0,0,0,0,2826,99,445925,951800,597752,480,0,4299923
3183,1624181416.153915882,1624181416.253926039,1,0,0,1,-13.729143690,8.282993348,-18.046932167,0.017999569,-0.015280714,0.997143863,-0.071740026,3408,884,0.259389671,0.072703710,0.054212782,0.032784019,0.217068094,67.767069042,860,0.940573280,86.864054381,308.179265009,413.849701246,0.107386332,0.101004714,0.000001598,0.000001887,0.000006043,0.140806461,0.021774544,0.989797661,0.000000003,0.000000005,0.000000010,0.120199545,-0.992585547,0.018055487,0.250000000,0.228361758,0.560635239,1.811267293,0.915208088,73.051519384,0,405,374,31,0.118838028,87,0,0,0,0,0,2916,87,446070,952205,597839,480,0,4302839
3184,1624181416.253913403,1624181416.353931427,1,0,0,1,-13.675633606,8.296471195,-17.913934652,0.016654122,-0.018965021,0.997091986,-0.071906466,3460,897,0.259248555,0.075326719,0.055397958,0.032891301,0.224882224,67.787323308,874,0.943180502,93.440670249,314.451972256,416.447116143,0.113352133,0.106911522,0.000001572,0.000001890,0.000005698,0.137948533,0.033614072,0.989868828,0.000000003,0.000000006,0.000000011,0.165142375,-0.986233411,-0.008464979,0.250000000,0.229705349,0.559112472,1.893829166,0.772011885,72.878202334,0,453,419,34,0.130924855,88,0,0,0,0,0,2919,88,446246,952658,597927,480,0,4305758
3185,1624181416.353911161,1624181416.453895807,1,0,0,1,-13.625700719,8.317986091,-17.787467016,0.017123428,-0.023546203,0.996982938,-0.071954059,3412,915,0.268171161,0.079055983,0.057950802,0.036373387,0.240341579,70.604720135,890,0.940815310,98.023068124,317.889988972,421.412569035,0.117066844,0.110138279,0.000001556,0.000001832,0.000005603,0.157021547,0.027888402,0.987201333,0.000000003,0.000000005,0.000000011,0.094488983,-0.995518297,-0.003892620,0.250000000,0.229847195,0.555673232,1.979716847,0.632336173,73.116823935,0,461,437,24,0.135111372,95,0,0,0,0,0,2856,95,446423,953119,598022,480,0,4308614
3186,1624181416.453908682,1624181416.553868294,1,0,0,1,-13.572332559,8.352416241,-17.663870759,0.017736325,-0.029404890,0.996787171,-0.072360976,3446,912,0.264654672,0.074007179,0.055754459,0.034435654,0.231450696,69.289561327,886,0.942382596,95.489475196,317.717296643,421.744208101,0.114365367,0.107775931,0.000001593,0.000001821,0.000005763,0.178120788,0.015068230,0.983893253,0.000000003,0.000000006,0.000000011,0.132417729,-0.990963658,-0.021367603,0.250000000,0.230838941,0.553058472,2.072113554,0.509605176,73.305382813,0,477,455,22,0.138421358,80,0,0,0,0,0,2889,80,446612,953596,598102,480,0,4311503
3187,1624181416.553906202,1624181416.653786659,1,0,0,1,-13.512321964,8.393143205,-17.534641787,0.018885071,-0.034455671,0.996588617,-0.072576090,3507,931,0.265469062,0.078940563,0.053697529,0.034312983,0.248484987,71.859165219,910,0.941840564,105.267962644,329.489773447,422.317177503,0.122822359,0.115679080,0.000001552,0.000001838,0.000005506,0.163076108,-0.011326394,0.986548476,0.000000002,0.000000004,0.000000009,0.138925113,0.989058478,0.049630038,0.250000000,0.232984760,0.573043442,2.123650446,0.395204935,73.426090800,0,555,500,55,0.158254919,110,0,0,0,0,0,2840,112,446850,954151,598212,480,0,4314343
3188,1624181416.653903723,1624181416.753841877,1,0,0,1,-13.469123993,8.443036633,-17.379689861,0.021165700,-0.036524272,0.996471940,-0.072537332,3496,899,0.257151030,0.085769698,0.057492701,0.037688617,0.229529006,71.393064802,873,0.938498047,90.970395485,328.206794912,400.131604291,0.111033100,0.104204348,0.000001603,0.000001784,0.000005873,0.168581655,-0.026693718,0.985326175,0.000000003,0.000000005,0.000000012,0.148152148,-0.988956086,-0.004098833,0.200000000,0.233723451,0.556384485,2.219458850,0.296692596,73.281417625,0,609,573,36,0.174199085,120,0,0,0,0,0,2767,120,447136,954760,598332,480,0,4317110
