frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1101,1706584615.472879648,1706584615.571995020,1142,1141,0,0.143233058,0.195083445,1,0,1,0,1,1,62.251828271,-16.238560256,0.176480037,-0.031791274,-0.002642824,-0.276590075,0.960458360,850,307,0.361176471,0.033447653,0.024851357,0.016410845,0.239715567,38.670639643,665,0.857621477,48.071927986,215.263097735,306.983256209,0.084289649,0.072288614,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009193,0.000012396,0.000013945,-0.191887499,-0.888746925,-0.416302883,0.000000051,0.000000082,0.000003247,0.954414777,0.298209648,0.012784308,1.000000000,0.245191581,0.052687285,1.503166394,0.145812924,39.681883112,20,0.076955156,0.065383335,27,26,1,0.031764706,2,0,0,0,0,0,0,821,2,13599,56048,11391,0,0,0,1323055
1102,1706584615.572731972,1706584615.670605421,1143,1142,0,0.271090951,0.317867908,1,0,1,0,1,1,62.324868419,-16.268827997,0.174977876,-0.035547794,0.001807703,-0.284686833,0.957959547,850,334,0.392941176,0.039157941,0.027989345,0.018874172,0.265301354,37.908320287,633,0.850667385,38.154388481,213.244352879,287.073713428,0.070856714,0.060275495,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008511,0.000011383,0.000012357,0.355762906,-0.793285026,-0.494096775,0.000000035,0.000000057,0.000003112,0.948133183,0.317225118,0.020290199,1.000000000,0.245164729,0.057952495,1.497686818,0.161090126,39.578476192,20,0.076435504,0.064946258,25,19,6,0.029411765,3,0,0,0,0,0,0,822,3,13606,56073,11394,0,0,0,1323877
1103,1706584615.672568083,1706584615.769291639,1144,1143,0,0.211826075,0.287865753,1,0,1,0,1,1,62.397629204,-16.310119572,0.179879778,-0.045691059,0.001788862,-0.291420314,0.955501611,829,290,0.349819059,0.031994630,0.019152882,0.013848512,0.223225370,36.064714166,635,0.855470917,39.769292614,217.796152297,285.658587128,0.073209745,0.062628807,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008944,0.000012045,0.000013549,0.554395261,-0.625040125,-0.549518641,0.000000049,0.000000065,0.000003408,0.950743450,0.308411506,0.031132540,1.000000000,0.244545037,0.061530497,1.505987754,0.170605156,39.221705868,20,0.076194038,0.064799756,25,22,3,0.030156815,6,0,0,0,0,0,0,798,6,13609,56098,11400,0,0,0,1324675
1104,1706584615.772400618,1706584615.867986441,1144,1144,0,0.183233501,0.243235043,1,0,1,0,1,1,62.451122579,-16.365425684,0.185343647,-0.044055719,0.000235410,-0.296357762,0.954060331,811,329,0.405672010,0.037658023,0.026491321,0.016628176,0.220952393,36.438258695,598,0.859606177,38.069838271,199.913875904,276.060779894,0.074059422,0.063661937,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008456,0.000012376,0.000013667,0.400125673,-0.794987036,-0.455955106,0.000000048,0.000000057,0.000003011,0.941671223,0.335735486,0.023173049,1.000000000,0.241977575,0.062977903,1.523523035,0.175641299,38.922253705,20,0.075858100,0.064544029,23,22,1,0.028360049,2,0,0,0,0,0,0,786,2,13613,56121,11402,0,0,0,1325461
1105,1706584615.873036861,1706584615.972870588,1146,1145,0,0.174719546,0.264500514,1,0,1,0,1,1,62.509549696,-16.421831391,0.197122648,-0.037332229,0.000714981,-0.301055380,0.952875360,812,327,0.402709360,0.035085770,0.021931894,0.014859452,0.264272670,39.442166125,615,0.862946638,41.872306751,197.000697781,291.839178025,0.078898333,0.068085052,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008017,0.000011959,0.000014131,0.067892497,-0.922641431,-0.379635876,0.000000040,0.000000059,0.000002653,0.940101741,0.340425091,0.017873831,1.000000000,0.240188592,0.062728232,1.544019622,0.179039052,38.675736792,20,0.075487136,0.064280524,20,19,1,0.024630542,6,0,0,0,0,0,0,786,6,13618,56141,11408,0,0,0,1326247
1106,1706584615.972882271,1706584616.072689533,1147,1146,0,0.129255306,0.228875949,1,0,1,0,1,1,62.568732202,-16.470646246,0.201330452,-0.036058700,0.001058816,-0.305425042,0.951532550,805,306,0.380124224,0.032821519,0.022435344,0.015910250,0.252373073,39.240327764,627,0.855692178,45.007638615,199.060411562,292.450945525,0.083888248,0.071782518,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008377,0.000012266,0.000014557,-0.029079139,-0.945481388,-0.324375321,0.000000042,0.000000058,0.000003223,0.938393498,0.344670705,0.024894729,1.000000000,0.239913086,0.064435903,1.560601136,0.186404002,38.551548769,20,0.075697870,0.064506770,26,25,1,0.032298137,1,0,0,0,0,0,0,778,1,13622,56167,11409,0,0,0,1327025
1107,1706584616.072702408,1706584616.172534704,1148,1147,0,0.200505990,0.258016748,1,0,1,0,1,1,62.627205038,-16.515658709,0.201438555,-0.035531789,-0.003299191,-0.311219291,0.949667921,717,272,0.379358438,0.035194599,0.022937000,0.015081020,0.208594654,38.399902781,551,0.848868304,39.788880691,174.071959437,253.865595281,0.085068702,0.072212125,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009156,0.000013319,0.000015750,-0.004580977,-0.889991329,-0.455954437,0.000000050,0.000000097,0.000004154,0.919300310,0.393506685,0.006279246,1.000000000,0.239589722,0.062310036,1.572863064,0.183094347,38.524137792,20,0.076999508,0.065628133,22,21,1,0.030683403,4,0,0,0,0,0,0,691,4,13627,56189,11413,0,0,0,1327716
1108,1706584616.172545671,1706584616.272377014,1149,1148,0,0.158231593,0.210428187,1,0,1,0,1,1,62.692240537,-16.552484239,0.206758181,-0.040081959,-0.001127598,-0.316516057,0.947739284,785,298,0.379617834,0.030968138,0.021227787,0.013988347,0.190559589,40.476262195,609,0.873120761,35.569566978,211.036582357,285.124394232,0.066893970,0.058406514,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008798,0.000014483,0.000015803,-0.258410480,-0.919620003,-0.295842987,0.000000044,0.000000051,0.000003942,0.924874202,0.380131231,0.010390246,1.000000000,0.236742060,0.065248167,1.563244027,0.185010638,38.614142483,20,0.076268792,0.065095061,20,19,1,0.025477707,4,0,0,0,0,0,0,761,4,13630,56209,11417,0,0,0,1328477
1109,1706584616.272389412,1706584616.372212172,1150,1149,0,0.127488495,0.293109325,1,0,1,0,1,1,62.756191832,-16.602964130,0.206451185,-0.042938224,0.001649951,-0.317954728,0.947131658,711,271,0.381153305,0.029648343,0.019848886,0.012691009,0.262548590,36.092165491,556,0.850489727,43.811932180,177.763324573,251.297031234,0.092650666,0.078798439,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009034,0.000013708,0.000015169,-0.295816418,-0.905000172,-0.305724281,0.000000047,0.000000079,0.000003907,0.914188272,0.404788400,0.020153295,1.000000000,0.236238455,0.072209124,1.559695911,0.177009266,38.499342337,20,0.077055275,0.065757689,18,18,0,0.025316456,1,0,0,0,0,0,0,692,1,13632,56227,11418,0,0,0,1329169
1110,1706584616.373022795,1706584616.471408129,1151,1150,0,0.300903565,0.392008330,1,0,1,0,1,1,62.825276064,-16.662476623,0.212048181,-0.038145884,0.007612228,-0.321347827,0.946161994,694,283,0.407780980,0.035183221,0.023909086,0.016326516,0.233581863,43.414977137,520,0.864684472,35.442699536,158.627358269,255.565867556,0.078825329,0.068159038,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009425,0.000013030,0.000017458,0.284439279,0.884457215,0.369905032,0.000000055,0.000000100,0.000003917,0.907938010,0.418209970,0.027367704,1.000000000,0.235595604,0.072169160,1.561111745,0.179105505,38.691897148,20,0.077152430,0.065918617,35,34,1,0.050432277,3,0,0,0,0,0,0,656,3,13635,56262,11421,0,0,0,1329825
1111,1706584616.472881317,1706584616.569951057,1152,1151,0,0.252428333,0.355484321,1,0,1,0,1,1,62.875458478,-16.725634152,0.196730915,-0.022902689,0.006203401,-0.322764097,0.946181971,659,262,0.397572079,0.035425738,0.025073476,0.016370202,0.223336062,38.045110542,505,0.852860707,30.437538907,165.525936460,234.731181470,0.070670807,0.060272354,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010041,0.000013853,0.000016429,0.424180749,0.863635949,0.272403450,0.000000052,0.000000067,0.000004380,0.916775585,0.398394641,0.028359061,1.000000000,0.236118757,0.070292392,1.545142507,0.180496143,38.465094466,20,0.077118853,0.065899857,18,17,1,0.027314112,4,0,0,0,0,0,0,637,4,13639,56280,11425,0,0,0,1330462
1112,1706584616.572705746,1706584616.668516874,1153,1152,0,0.228776544,0.403031345,1,0,1,0,1,1,62.930505547,-16.787529512,0.205119147,-0.017074498,-0.000470656,-0.325953055,0.945231636,683,272,0.398243045,0.033502785,0.022577276,0.014891564,0.295393208,38.961344167,541,0.851202084,40.697179822,184.091145749,235.712001828,0.088376006,0.075225841,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009709,0.000013632,0.000014662,-0.086515988,-0.875506816,-0.475397516,0.000000041,0.000000084,0.000003746,0.912397157,0.408748754,0.021351433,1.000000000,0.238018849,0.069994469,1.536057397,0.175957177,38.519699538,20,0.077193235,0.065925556,22,19,3,0.032210835,3,0,0,0,0,0,0,658,3,13645,56302,11428,0,0,0,1331120
1113,1706584616.672549725,1706584616.772384405,1154,1153,0,0.110746248,0.140394115,1,0,1,0,1,1,62.990579847,-16.832420680,0.202350120,-0.019728398,-0.002632354,-0.328784994,0.944195048,738,272,0.368563686,0.034135057,0.020702549,0.012568900,0.263225957,37.709611673,530,0.858791653,39.463202994,163.720156880,251.976216475,0.086701906,0.074458874,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010197,0.000014026,0.000015186,-0.302357523,-0.860857579,-0.409272717,0.000000050,0.000000086,0.000004437,0.910839031,0.412407244,0.017103339,1.000000000,0.238530517,0.069457883,1.524842806,0.167569733,38.475868871,20,0.077605696,0.066319268,81,26,55,0.109756098,7,0,0,0,0,0,0,650,7,13702,56383,11435,0,0,0,1331770
1114,1706584616.772395611,1706584616.871467113,1155,1154,0,0.121006888,0.179251850,1,0,1,0,1,1,63.050096732,-16.884654402,0.197765494,-0.015981297,-0.002364989,-0.329578029,0.943990110,773,244,0.315653299,0.032071528,0.022138970,0.013577959,0.247710095,40.635962245,514,0.843087135,40.745474621,161.022488731,231.578824217,0.094025099,0.079271351,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009549,0.000013452,0.000016210,-0.259907035,-0.850243371,-0.457749432,0.000000042,0.000000076,0.000004818,0.902707076,0.430083871,0.012157300,1.000000000,0.239110277,0.069591995,1.527405621,0.159207026,38.500010749,20,0.078443624,0.067011831,118,39,79,0.152652005,7,0,0,0,0,0,0,648,7,13802,56501,11442,0,0,0,1332418
1115,1706584616.873028040,1706584616.970160961,1156,1155,0,0.142960711,0.183366215,1,0,1,0,1,1,63.096950730,-16.935241175,0.201510205,-0.010303925,-0.006290294,-0.330649221,0.943676509,733,261,0.356070941,0.029052971,0.019100358,0.012151655,0.223209399,38.637027406,494,0.861584778,34.345732293,159.084106627,232.193041223,0.080695221,0.069525774,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010129,0.000014446,0.000016191,-0.100960016,-0.937373886,-0.333372574,0.000000053,0.000000082,0.000004091,0.904069332,0.427160504,0.013876155,1.000000000,0.240168451,0.076887587,1.523346901,0.155195577,38.440625221,20,0.078957137,0.067482926,94,20,74,0.128240109,5,0,0,0,0,0,0,634,5,13882,56595,11447,0,0,0,1333052
1116,1706584616.972870350,1706584617.068860292,1157,1156,0,0.133273244,0.257724712,1,0,1,0,0,1,63.149721274,-16.988939068,0.199400119,-0.013315370,-0.008057760,-0.329128118,0.944157008,675,254,0.376296296,0.031340405,0.022521842,0.013166217,0.263441673,37.879073121,479,0.837221813,41.521474932,143.746716154,215.761057113,0.103537273,0.086683664,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010272,0.000014046,0.000016564,-0.101342228,-0.884535078,-0.455332239,0.000000052,0.000000091,0.000004730,0.909201105,0.416295384,-0.007176625,0.950000000,0.239208598,0.074459565,1.515024420,0.148773412,38.383400810,0,0.080211065,0.068484274,66,30,36,0.097777778,0,0,0,0,0,0,0,609,0,13929,56661,11447,0,0,0,1333661
1117,1706584617.072716236,1706584617.172558546,1158,1157,0,0.154772768,0.231118133,1,0,1,0,1,1,63.213092367,-17.026446605,0.201569252,-0.015975261,-0.010211514,-0.327151089,0.944781816,642,252,0.392523364,0.036133077,0.022589789,0.013627146,0.237262111,40.251814950,480,0.860357229,33.597165562,148.510631518,230.863672765,0.081354689,0.069994095,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009834,0.000014667,0.000016236,-0.158382166,-0.908211165,-0.387385556,0.000000042,0.000000070,0.000004383,0.907703584,0.419592590,0.004032612,0.950000000,0.237934665,0.075445329,1.510910004,0.143988608,38.513823396,1,0.080063806,0.068434832,47,27,20,0.073208723,6,0,0,0,0,0,0,589,6,13956,56708,11453,0,0,0,1334250
1118,1706584617.172570944,1706584617.272396564,1159,1158,0,0.151766443,0.210606954,1,0,1,0,0,1,63.267606275,-17.067644335,0.207639091,-0.015368598,-0.014195399,-0.323276887,0.946073122,649,258,0.397534669,0.029635151,0.020984724,0.013770532,0.239105325,36.691217764,489,0.844923063,42.008735703,148.771133262,222.387508894,0.101674861,0.085907435,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009489,0.000013986,0.000016617,-0.204321133,-0.926298084,-0.316582903,0.000000053,0.000000071,0.000004291,0.916599112,0.399806808,-0.000763975,0.900000000,0.238381252,0.079904963,1.488094451,0.140000366,38.494257000,0,0.081702271,0.069772287,26,12,14,0.040061633,0,0,0,0,0,0,0,623,0,13972,56734,11453,0,0,0,1334873
1119,1706584617.272408485,1706584617.372238159,1160,1159,0,0.096265841,0.177193396,1,0,1,0,1,1,63.315832071,-17.108327682,0.213526594,-0.018519615,-0.015178052,-0.321274889,0.946683208,659,270,0.409711684,0.028922060,0.020356327,0.012579096,0.205840293,41.477314763,513,0.860484979,35.805690294,152.544551923,253.078552030,0.081113173,0.069796667,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010222,0.000014211,0.000018562,-0.268186497,-0.893589862,-0.359962723,0.000000061,0.000000103,0.000004515,0.901567923,0.432075678,-0.022042898,0.900000000,0.240019105,0.084710961,1.464247571,0.142768563,38.656290043,1,0.082782457,0.070764567,20,19,1,0.030349014,4,0,0,0,0,0,0,635,4,13975,56754,11457,0,0,0,1335508
1120,1706584617.373049021,1706584617.472863436,1161,1160,0,0.148977548,0.233290930,1,0,1,0,1,1,63.369743962,-17.140558708,0.218140979,-0.022413204,-0.014506415,-0.318720560,0.947472647,710,309,0.435211268,0.030137907,0.019953816,0.012671843,0.269763659,41.074378014,568,0.863537292,43.698647227,184.890782956,261.899751811,0.089091969,0.076934238,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009305,0.000012449,0.000016225,0.483599377,0.860662278,0.159348945,0.000000045,0.000000057,0.000003638,0.921011060,0.389465815,-0.007416585,0.900000000,0.241470645,0.086210969,1.453179573,0.139373891,38.875529447,2,0.083294089,0.071218442,21,19,2,0.029577465,3,0,0,0,0,0,0,686,3,13980,56775,11460,0,0,0,1336194
1121,1706584617.472875595,1706584617.572701931,1162,1161,0,0.211976652,0.250036956,1,0,1,0,1,1,63.424434480,-17.183561622,0.219837903,-0.016488474,-0.010288236,-0.311455593,0.950061943,700,260,0.371428571,0.030944668,0.020036194,0.013207881,0.233161706,39.474081227,545,0.852230400,36.332321713,171.928615239,256.204630912,0.078223929,0.066664810,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009449,0.000013041,0.000015874,0.370605609,0.889059154,0.268747658,0.000000044,0.000000062,0.000004427,0.924840872,0.380175710,-0.011652984,0.900000000,0.241142952,0.087619977,1.443695022,0.137425873,38.915701526,3,0.082990803,0.070937251,31,30,1,0.044285714,5,0,0,0,0,0,0,664,5,13985,56806,11465,0,0,0,1336858
1122,1706584617.572713614,1706584617.672122955,1163,1162,0,0.177812588,0.261180756,1,0,1,0,1,1,63.466192972,-17.228765287,0.211893080,-0.009019464,-0.013823247,-0.308262516,0.951158130,673,256,0.380386330,0.029869315,0.019268553,0.012781540,0.193907801,42.306570218,515,0.857789877,30.716697729,162.581668132,248.463420848,0.069532265,0.059644073,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010288,0.000014723,0.000018294,-0.347392623,-0.923001850,-0.165487010,0.000000057,0.000000089,0.000004307,0.928967623,0.370066900,-0.008345300,0.900000000,0.237573275,0.079487987,1.421941247,0.130066632,39.135614022,4,0.082924581,0.070905680,17,16,1,0.025260030,4,0,0,0,0,0,0,652,4,13988,56823,11469,0,0,0,1337510
1123,1706584617.672545910,1706584617.770747423,1164,1163,0,0.118918210,0.200723076,1,0,1,0,1,1,63.514560969,-17.264604162,0.218741986,-0.012520799,-0.013285361,-0.308510532,0.951045730,673,266,0.395245171,0.033318027,0.018024332,0.012731920,0.242817954,39.462789447,523,0.851351422,37.189002936,168.997003225,239.070787466,0.083522595,0.071107080,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010067,0.000014290,0.000016504,-0.405257445,-0.889313404,-0.211868054,0.000000048,0.000000062,0.000003440,0.931827862,0.362886182,0.003233459,0.900000000,0.238552904,0.079434181,1.405391051,0.120246350,39.305517786,5,0.083440223,0.071329594,20,20,0,0.029717682,7,0,0,0,0,0,0,646,7,13992,56843,11476,0,0,0,1338156
1124,1706584617.772382975,1706584617.869362116,1165,1164,0,0.181061716,0.269267640,1,0,1,0,1,1,63.565344103,-17.303079587,0.223800198,-0.024937983,-0.016966140,-0.309741740,0.950342202,709,280,0.394922426,0.031023785,0.018718985,0.012267442,0.215047830,39.918582597,548,0.853855035,32.590087132,180.296958517,255.025513703,0.069649952,0.059470962,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008997,0.000014401,0.000015541,-0.397136684,-0.871322687,-0.288234677,0.000000038,0.000000051,0.000003542,0.928759831,0.370599827,-0.007806730,0.900000000,0.238257676,0.072052008,1.387242624,0.112392234,39.479533981,6,0.083219750,0.071120045,32,27,5,0.045133992,3,0,0,0,0,0,0,674,3,14001,56875,11479,0,0,0,1338830
1125,1706584617.873019695,1706584617.972845554,1166,1165,0,0.155520339,0.203541177,1,0,1,0,1,1,63.635257738,-17.343888872,0.227134607,-0.028220941,-0.015213031,-0.306708916,0.951263256,726,282,0.388429752,0.035280135,0.021561435,0.016066811,0.239997006,45.264630323,541,0.856423059,38.619331100,162.694251969,262.011292064,0.083352596,0.071385085,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010627,0.000013932,0.000016068,-0.089025537,-0.821399805,-0.563362062,0.000000041,0.000000105,0.000003647,0.922531304,0.385835488,-0.008183480,0.900000000,0.237043892,0.072413368,1.391431753,0.109668780,39.770657191,7,0.083442463,0.071285047,54,30,24,0.074380165,4,0,0,0,0,0,0,668,4,14036,56929,11483,0,0,0,1339498
1126,1706584617.972857237,1706584618.072586060,1167,1166,0,0.119728061,0.157735043,1,0,1,0,1,1,63.696209153,-17.385194064,0.226922858,-0.030735979,-0.015819240,-0.308344610,0.950646440,781,281,0.359795134,0.033026265,0.023150224,0.015537709,0.223890746,40.276796554,523,0.853955722,36.864252732,168.097136677,241.657453042,0.082540747,0.070486143,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009790,0.000013700,0.000016519,-0.208789743,-0.844709007,-0.492822014,0.000000049,0.000000076,0.000003459,0.924215686,0.381864372,0.002228541,0.900000000,0.235619776,0.072483964,1.391269175,0.101049099,39.822480631,8,0.083375088,0.071220228,110,32,78,0.140845070,2,0,0,0,0,0,0,669,2,14135,57039,11485,0,0,0,1340167
1127,1706584618.072696924,1706584618.171279907,1168,1167,0,0.135357240,0.168786217,1,0,1,0,1,1,63.760150312,-17.423851617,0.237419525,-0.031571335,-0.010629403,-0.308154440,0.950752916,755,284,0.376158940,0.030887278,0.019755853,0.012830467,0.225180914,37.624490578,513,0.874829228,33.428224408,174.357305992,241.001863347,0.074485658,0.065162231,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010118,0.000013731,0.000016508,-0.066757395,-0.936966485,-0.342982882,0.000000054,0.000000066,0.000004431,0.925120032,0.379557385,0.009440278,0.900000000,0.236449089,0.070310078,1.391794674,0.090173331,39.783710021,9,0.082845936,0.070867733,103,27,76,0.136423841,3,0,0,0,0,0,0,649,3,14230,57142,11488,0,0,0,1340816
1128,1706584618.172539949,1706584618.269997358,1169,1168,0,0.111507563,0.197429809,1,0,1,0,0,1,63.820492532,-17.482682514,0.241382824,-0.029381193,-0.012045722,-0.306907008,0.951209616,702,240,0.341880342,0.038121769,0.024844441,0.016598267,0.286912016,35.696387266,504,0.852483200,40.477681029,159.570355810,229.603495766,0.094210489,0.080312859,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010280,0.000013311,0.000016381,-0.123579887,-0.935511998,-0.330976302,0.000000052,0.000000059,0.000005005,0.922613152,0.385715104,0.002971569,0.850000000,0.241266710,0.080198152,1.394688287,0.089605572,39.544716274,0,0.084211762,0.071963051,90,38,52,0.128205128,0,0,0,0,0,0,0,612,0,14299,57232,11488,0,0,0,1341428
1129,1706584618.272778034,1706584618.368814468,1170,1169,0,0.222090839,0.270983565,1,0,1,0,1,1,63.879846288,-17.503715222,0.254958013,-0.038749385,-0.017734148,-0.305683740,0.951178972,708,283,0.399717514,0.031958721,0.021772294,0.013982831,0.234728303,37.121573517,503,0.857566871,36.071659225,160.418299134,234.866177865,0.083623846,0.071713040,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010366,0.000013329,0.000015554,-0.070947765,-0.954499932,-0.289648572,0.000000051,0.000000058,0.000004587,0.925713016,0.378028087,-0.012254690,0.850000000,0.239875696,0.077639909,1.367750351,0.085070080,39.596186675,1,0.083760421,0.071608781,68,28,40,0.096045198,5,0,0,0,0,0,0,635,5,14351,57300,11493,0,0,0,1342063
