frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2758,1624181375.554903984,1624181375.654910564,2763,2762,0,1,0,0,1,-29.150559736,-10.427789186,-29.553094219,0.010134890,0.034828443,0.970012044,0.240334972,1472,360,0.244565217,0.060222911,0.042716430,0.026311145,0.209242421,111.247083280,1402,0.709975223,180.864670490,399.727744127,414.792848634,0.181703183,0.129004758,0.000004113,0.000005298,0.000017641,0.113939016,-0.149691969,-0.982145720,0.000000004,0.000000009,0.000000024,0.162775442,-0.986536399,-0.015814216,0.000000000,0.214991372,0.117863593,2.304705320,0.018595631,111.732938183,0,88,74,14,0.059782609,9,0,0,0,0,0,1374,10,347535,761292,336068,32,0,3800858
2759,1624181375.654901505,1624181375.754789114,2764,2763,0,1,0,0,1,-29.107016524,-10.415150507,-29.549735717,0.011700146,0.033924831,0.970009524,0.240403276,1485,351,0.236363636,0.059724964,0.043771924,0.027363953,0.258460649,90.455280952,1408,0.707675453,205.245851960,382.965978898,408.195206478,0.205985952,0.145771202,0.000003842,0.000005434,0.000015488,0.108464502,-0.153314562,-0.982206749,0.000000005,0.000000009,0.000000017,0.072169556,-0.996986887,0.028437694,0.000000000,0.217823273,0.122345542,2.102935552,0.017217729,110.431270541,0,71,55,16,0.047811448,15,0,0,0,0,0,1399,15,347562,761363,336083,32,0,3802257
2760,1624181375.754899025,1624181375.854730129,2765,2764,0,1,0,0,1,-29.062471018,-10.405491966,-29.575086677,0.013723152,0.033958126,0.970090719,0.239963575,1507,341,0.226277372,0.062503483,0.044842763,0.027088305,0.277047055,77.098147561,1424,0.691940075,204.181649477,375.834141178,405.306876074,0.207223132,0.143385990,0.000003911,0.000005515,0.000013018,0.078672679,-0.146339166,-0.986101140,0.000000005,0.000000009,0.000000015,0.120855049,-0.991625209,-0.045535712,0.000000000,0.221001309,0.123952845,1.913363226,0.016639611,109.061262285,0,85,76,9,0.056403451,15,0,0,0,0,0,1407,15,347593,761448,336098,32,0,3803664
2761,1624181375.854896545,1624181375.954672813,2766,2765,0,1,0,0,1,-29.024699276,-10.394032937,-29.583200292,0.014709226,0.034370602,0.969952134,0.240406237,1508,356,0.236074271,0.055324096,0.042609435,0.025092962,0.255277474,113.491041048,1430,0.694179717,190.892165016,392.883945966,408.900883689,0.192300382,0.133491024,0.000003921,0.000005449,0.000014998,0.107237005,-0.172440825,-0.979165148,0.000000005,0.000000010,0.000000022,0.121778902,-0.990840422,0.058353731,0.000000000,0.225301763,0.132142773,1.760888281,0.014867910,108.242849963,0,69,57,12,0.045755968,9,0,0,0,0,0,1430,9,347618,761517,336107,32,0,3805094
2762,1624181375.954894304,1624181376.054676771,2767,2766,0,1,0,0,1,-28.984422092,-10.387010697,-29.598892876,0.015607155,0.036132662,0.969911452,0.240255328,1506,339,0.225099602,0.058155385,0.046700561,0.031038209,0.278444830,88.761435606,1429,0.693054992,209.047284629,387.494245456,393.834053179,0.211078795,0.146289212,0.000004029,0.000005507,0.000013973,0.100988010,-0.190209153,-0.976535662,0.000000005,0.000000011,0.000000018,-0.010467695,-0.994182955,0.107194582,0.000000000,0.228404061,0.134271359,1.612390989,0.014340103,107.793065624,0,81,66,15,0.053784861,8,0,0,0,0,0,1416,9,347650,761598,336115,32,0,3806510
2763,1624181376.054891825,1624181376.154725790,2768,2767,0,1,0,0,1,-28.959115158,-10.392359481,-29.603822115,0.017129911,0.037178196,0.969790766,0.240479144,1536,349,0.227213542,0.064430078,0.048874856,0.029344025,0.226753782,99.946806692,1455,0.700299711,203.191761432,390.863551797,424.880766919,0.199415611,0.139650695,0.000003946,0.000005089,0.000014760,0.095094650,-0.174204894,-0.980106965,0.000000004,0.000000011,0.000000020,-0.015693232,-0.999844345,0.008062803,0.000000000,0.231193832,0.134733775,1.213798968,0.013442373,106.722309713,0,86,75,11,0.055989583,18,0,0,0,0,0,1432,18,347674,761684,336133,32,0,3807942
2764,1624181376.154889345,1624181376.254826546,2769,2768,0,1,0,0,1,-28.929575320,-10.394542946,-29.601702703,0.018376129,0.037588159,0.969794236,0.240309359,1492,312,0.209115282,0.054265500,0.039773085,0.022993183,0.270915318,94.767136320,1428,0.697697912,199.195147640,374.644079951,422.473390804,0.199932375,0.139492400,0.000004228,0.000005191,0.000014854,0.097709733,-0.226477481,-0.969103069,0.000000005,0.000000009,0.000000024,0.074530136,-0.997196477,0.006666707,0.000000000,0.234991347,0.127912555,1.064833250,0.013233428,106.475222178,0,80,68,12,0.053619303,9,0,0,0,0,0,1402,10,347697,761764,336142,32,0,3809344
2765,1624181376.254886866,1624181376.354830742,2770,2769,0,1,0,0,1,-28.901488184,-10.378055939,-29.599072650,0.019500875,0.038106209,0.969932561,0.239579756,1530,327,0.213725490,0.058523795,0.047145276,0.027502855,0.258217373,91.511147524,1441,0.697674247,208.531806633,371.643311094,425.173472058,0.207422389,0.144713259,0.000004398,0.000005130,0.000015135,0.097864928,-0.208868512,-0.973034635,0.000000005,0.000000010,0.000000026,0.289398647,-0.956916478,-0.023649029,0.000000000,0.237078934,0.120689605,0.960368010,0.014021425,105.957398301,0,89,79,10,0.058169935,9,0,0,0,0,0,1430,11,347727,761853,336151,32,0,3810774
2766,1624181376.354884386,1624181376.454837084,2771,2770,0,1,0,0,1,-28.867344514,-10.362060947,-29.607334063,0.019869029,0.038478344,0.970206052,0.238379647,1564,361,0.230818414,0.060332183,0.047866253,0.028450255,0.200395824,114.223549897,1480,0.701329102,200.924025958,410.292245561,426.750800041,0.193574567,0.135759477,0.000004039,0.000004845,0.000015844,0.065356646,-0.180421993,-0.981415515,0.000000004,0.000000009,0.000000020,0.061098606,-0.996704235,0.053363168,0.000000000,0.235243174,0.087159761,0.890696005,0.015508147,106.408541736,0,88,69,19,0.056265985,15,0,0,0,0,0,1460,16,347750,761941,336166,32,0,3812234
2767,1624181376.454882145,1624181376.554808140,2772,2771,0,1,0,0,1,-28.836639652,-10.364245290,-29.609473107,0.019296736,0.038656946,0.970884608,0.235619088,1536,328,0.213541667,0.058310173,0.042180649,0.026300391,0.230042527,98.174858478,1449,0.693867887,198.663239431,388.959689191,417.791639110,0.197593357,0.137103685,0.000004056,0.000005087,0.000016146,0.081051898,-0.184851376,-0.979418480,0.000000005,0.000000012,0.000000017,-0.201604435,0.978741757,-0.037685859,0.000000000,0.235097916,0.069755884,0.838063799,0.019938013,106.075511338,0,69,59,10,0.044921875,13,0,0,0,0,0,1454,13,347770,762010,336179,32,0,3813688
2768,1624181376.554879665,1624181376.654809713,2773,2772,0,1,0,0,1,-28.810844471,-10.368095703,-29.611917194,0.018852845,0.038594519,0.971545654,0.232925043,1535,331,0.215635179,0.055167740,0.039819463,0.025890363,0.242948357,104.365333178,1444,0.697319348,206.108177183,383.934117031,416.886843931,0.204689853,0.142734195,0.000004030,0.000005564,0.000016420,0.083895762,-0.214379807,-0.973140688,0.000000005,0.000000011,0.000000020,0.103590211,-0.990846296,-0.086560302,0.000000000,0.236409877,0.073206967,0.792501029,0.024427354,105.530906527,0,69,57,12,0.044951140,5,0,0,0,0,0,1461,5,347791,762079,336184,32,0,3815149
2769,1624181376.654877186,1624181376.754772425,2774,2773,0,1,0,0,1,-28.791714775,-10.382592929,-29.606793750,0.018699506,0.037128516,0.972366028,0.229730513,1532,356,0.232375979,0.060109450,0.046339265,0.027472272,0.260928346,92.222279018,1447,0.706983647,205.474339257,369.215236587,448.315761678,0.200853634,0.142000234,0.000004108,0.000005221,0.000015667,0.076673019,-0.221151212,-0.972220854,0.000000005,0.000000009,0.000000018,-0.072285528,0.997357009,-0.007334720,0.000000000,0.239536186,0.060676999,0.759226617,0.030070946,104.502742779,0,70,61,9,0.045691906,12,0,0,0,0,0,1449,13,347816,762149,336196,32,0,3816598
2770,1624181376.754874706,1624181376.854819059,2775,2774,0,1,0,0,1,-28.779643344,-10.366022046,-29.580307813,0.019523120,0.035542235,0.973062844,0.226945586,1511,340,0.225016545,0.060817079,0.045490028,0.026934331,0.274975519,98.944934580,1441,0.693739383,203.812041185,378.762867227,417.103542402,0.203877598,0.141437919,0.000004098,0.000004852,0.000015067,0.069431815,-0.250848014,-0.965533271,0.000000004,0.000000010,0.000000019,0.172874388,-0.984422574,-0.032041244,0.000000000,0.242341437,0.055370876,0.739437361,0.035428222,103.619860389,0,83,73,10,0.054930510,13,0,0,0,0,0,1415,13,347843,762232,336209,32,0,3818013
2771,1624181376.854872227,1624181376.954802275,2776,2775,0,1,0,0,1,-28.765423544,-10.382467042,-29.586344841,0.019848995,0.033517430,0.973919971,0.223522907,1526,318,0.208387942,0.060256228,0.047346433,0.028767785,0.276126051,88.190867312,1446,0.687877356,206.652429296,372.229883642,415.788343297,0.207759652,0.142913160,0.000004244,0.000005174,0.000014318,0.047848835,-0.229792998,-0.972062584,0.000000005,0.000000011,0.000000017,0.164738396,-0.986282294,-0.010416180,0.000000000,0.246700454,0.055143490,0.711035125,0.041748490,101.301179210,0,83,74,9,0.054390564,12,0,0,0,0,0,1431,12,347867,762315,336221,32,0,3819444
2772,1624181376.954869986,1624181377.054766893,2777,2776,0,1,0,0,1,-28.752793189,-10.389028906,-29.592752021,0.019600047,0.031969168,0.974794859,0.219929066,1510,317,0.209933775,0.057688316,0.046764057,0.027371475,0.235584949,104.352059080,1431,0.684246278,203.261100179,366.409016475,409.486307871,0.207587976,0.142041300,0.000004237,0.000005308,0.000016060,0.038834397,-0.219966881,-0.974734046,0.000000005,0.000000011,0.000000018,0.421423443,-0.903605075,-0.076812437,0.000000000,0.245825822,0.046752366,0.674529412,0.047411158,101.043442227,0,74,63,11,0.049006623,7,0,0,0,0,0,1429,7,347892,762389,336228,32,0,3820873
2773,1624181377.054867506,1624181377.154777288,2778,2777,0,1,0,0,1,-28.748254534,-10.406365814,-29.586360717,0.020770795,0.029530313,0.975746467,0.215905922,1512,324,0.214285714,0.070400609,0.054117761,0.033075275,0.234102606,99.878301717,1416,0.695255548,201.482480524,388.043086252,394.956289544,0.204658399,0.142289887,0.000004101,0.000005752,0.000015379,0.050028249,-0.172208098,-0.983789381,0.000000004,0.000000012,0.000000016,0.342403659,-0.939003367,0.032131165,0.000000000,0.246049200,0.059908652,0.652597744,0.055226600,99.848362198,0,70,62,8,0.046296296,17,0,0,0,0,0,1424,18,347911,762459,336245,32,0,3822297
2774,1624181377.154865026,1624181377.254779816,2779,2778,0,1,0,0,1,-28.739973569,-10.421625927,-29.591042171,0.019871560,0.028076273,0.976693756,0.211863520,1538,321,0.208712614,0.062137831,0.046545383,0.028111464,0.282414290,82.535091821,1468,0.694268625,206.211281405,381.233833043,431.741226646,0.202329322,0.140470900,0.000004273,0.000005794,0.000013784,0.095956965,-0.149528773,-0.984090142,0.000000005,0.000000011,0.000000020,-0.005228407,-0.999476792,0.031918735,0.000000000,0.246802565,0.059009815,0.631542395,0.062896604,98.788099289,0,64,56,8,0.041612484,10,0,0,0,0,0,1464,10,347938,762523,336255,32,0,3823761
2775,1624181377.254862547,1624181377.354781628,2780,2779,0,1,0,0,1,-28.738042875,-10.460246513,-29.594055891,0.019574175,0.027154379,0.977671085,0.207457804,1551,352,0.226950355,0.058479464,0.044785270,0.026153901,0.293798304,81.165375538,1470,0.700015301,200.994111905,384.874997048,443.153382993,0.195325285,0.136730688,0.000003946,0.000005592,0.000012848,0.092734388,-0.131311547,-0.986994230,0.000000005,0.000000009,0.000000018,0.041128313,0.996831958,-0.068077232,0.000000000,0.249204341,0.059329847,0.629871250,0.071513898,97.308568242,0,82,64,18,0.052869117,4,0,0,0,0,0,1465,4,347963,762605,336259,32,0,3825226
2776,1624181377.354860067,1624181377.454796553,2781,2780,0,1,0,0,1,-28.731259269,-10.487223486,-29.586748848,0.018524925,0.027564434,0.978558440,0.203274220,1531,340,0.222077074,0.060183249,0.045102221,0.025765880,0.291654889,78.204825219,1469,0.692309090,214.983804892,384.956741980,417.061506986,0.211389745,0.146347042,0.000003862,0.000005414,0.000012476,0.115546874,-0.129207700,-0.984862574,0.000000005,0.000000009,0.000000018,0.059746182,-0.998131772,0.012781198,0.000000000,0.252637555,0.058723713,0.614896316,0.079955649,95.961740855,0,94,78,16,0.061397779,13,0,0,0,0,0,1424,13,347992,762699,336272,32,0,3826650
2777,1624181377.454857826,1624181377.554805517,2782,2781,0,1,0,0,1,-28.726151604,-10.508871211,-29.595608023,0.017970533,0.026056721,0.979420702,0.199331874,1476,327,0.221544715,0.059199570,0.046563078,0.028302978,0.247614365,89.420296061,1394,0.700205144,192.705835557,380.773894755,402.606240791,0.197427113,0.138239480,0.000003886,0.000005640,0.000013412,0.094304384,-0.132043267,-0.986747819,0.000000006,0.000000010,0.000000017,0.420904932,-0.903275079,-0.083265661,0.000000000,0.255247247,0.057160698,0.590769243,0.087295577,94.947792544,0,75,69,6,0.050813008,12,0,0,0,0,0,1389,12,348013,762774,336284,32,0,3828039
2778,1624181377.554855347,1624181377.654811621,2783,2782,0,1,0,0,1,-28.731133591,-10.522632544,-29.599888660,0.017154108,0.027548966,0.980262832,0.195016849,1533,364,0.237442922,0.058685798,0.044218869,0.026214062,0.275540821,99.811386523,1464,0.702496290,219.175446799,397.730167771,411.548954143,0.213111452,0.149710005,0.000003610,0.000005746,0.000013967,0.112584928,-0.137743157,-0.984048503,0.000000004,0.000000008,0.000000017,-0.024936142,-0.999647933,0.009066365,0.000000000,0.258562167,0.057354098,0.560553226,0.095863975,94.376007706,0,80,74,6,0.052185258,11,0,0,0,0,0,1442,11,348036,762854,336295,32,0,3829481
2779,1624181377.654852867,1624181377.754884243,2784,2783,0,1,0,0,1,-28.725948932,-10.548209800,-29.596883305,0.016843096,0.028480839,0.981102316,0.190639444,1505,365,0.242524917,0.055073974,0.043084619,0.023901516,0.286338474,85.752816468,1430,0.706994250,200.017998450,399.601897468,411.381882066,0.197841391,0.139872726,0.000003473,0.000005497,0.000013851,0.121388363,-0.103878898,-0.987154517,0.000000005,0.000000008,0.000000015,0.075718115,-0.996867616,0.022841261,0.000000000,0.259956058,0.060056262,0.534667032,0.104039373,94.140884482,0,74,61,13,0.049169435,11,0,0,0,0,0,1420,11,348050,762928,336306,32,0,3830901
2780,1624181377.754850388,1624181377.854803801,2785,2784,0,1,0,0,1,-28.724915807,-10.558508518,-29.607224199,0.016395283,0.029586265,0.981821160,0.186770064,1534,350,0.228161669,0.057889358,0.044428646,0.026437867,0.268291870,98.891266318,1447,0.698987977,197.103442183,392.485424018,421.846736941,0.194874930,0.136215233,0.000003586,0.000005232,0.000014581,0.125157724,-0.123777975,-0.984385370,0.000000005,0.000000011,0.000000016,-0.159079900,-0.984465390,0.074306666,0.000000000,0.259518299,0.059401661,0.509001037,0.110931887,95.230540420,0,75,65,10,0.048891786,15,0,0,0,0,0,1444,15,348076,763003,336321,32,0,3832345
2781,1624181377.854847908,1624181377.954734802,2786,2785,0,1,0,0,1,-28.725622050,-10.568659081,-29.619362710,0.016470238,0.029746385,0.982844570,0.181274475,1547,356,0.230122818,0.064186008,0.048234605,0.028291640,0.244408776,110.471871204,1467,0.698309187,198.068144850,390.976156980,435.375274988,0.193346700,0.135015777,0.000003640,0.000005116,0.000015912,0.095955946,-0.157113966,-0.982907757,0.000000004,0.000000008,0.000000015,0.097621370,0.994543282,-0.036793054,0.000000000,0.258974864,0.059510518,0.481047180,0.121886372,95.079581928,0,102,82,20,0.065934066,14,0,0,0,0,0,1430,15,348110,763105,336335,32,0,3833775
2782,1624181377.954845667,1624181378.054668665,2787,2786,0,1,0,0,1,-28.723622455,-10.570377568,-29.645562126,0.016323735,0.029609881,0.983939412,0.175271289,1479,337,0.227856660,0.065394452,0.051497043,0.033268646,0.199905127,101.946478634,1401,0.700583728,194.983935397,383.852680955,402.681186548,0.198655526,0.139174829,0.000003795,0.000005596,0.000016945,0.087606451,-0.171441307,-0.981291490,0.000000005,0.000000012,0.000000023,0.099661859,-0.995012747,-0.004140953,0.000000000,0.255047878,0.062256756,0.481047429,0.133489121,95.738834079,0,90,78,12,0.060851927,8,0,0,0,0,0,1381,8,348146,763195,336343,32,0,3835156
2783,1624181378.054843187,1624181378.154659986,2788,2787,0,1,0,0,1,-28.727789983,-10.566361930,-29.666159079,0.016282452,0.028649041,0.985095723,0.168821001,1476,326,0.220867209,0.065536696,0.052161815,0.032035760,0.217210294,111.678993716,1401,0.694814617,187.565860929,374.728875874,411.140541347,0.192684470,0.133879986,0.000003884,0.000005509,0.000018828,0.083131653,-0.162583679,-0.983186491,0.000000005,0.000000011,0.000000023,-0.081394272,0.996633764,-0.009803737,0.000000000,0.254570704,0.063388485,0.472745859,0.146374956,96.325443430,0,85,75,10,0.057588076,13,0,0,0,0,0,1378,13,348176,763280,336356,32,0,3836534
2784,1624181378.154840708,1624181378.254666567,2789,2788,0,1,0,0,1,-28.729384080,-10.570785999,-29.679719352,0.015856362,0.027067425,0.986779330,0.159004670,1521,358,0.235371466,0.069890649,0.049365237,0.032639784,0.239491295,87.039006218,1446,0.701003994,197.866063801,386.968251708,428.817460024,0.195201221,0.136836835,0.000003900,0.000005351,0.000015566,0.110064531,-0.161279847,-0.980752063,0.000000005,0.000000010,0.000000025,-0.044395271,-0.998029009,0.044352649,0.000000000,0.252999503,0.067607455,0.454423825,0.164947780,95.939036925,0,101,87,14,0.066403682,14,0,0,0,0,0,1405,15,348212,763381,336370,32,0,3837939
2785,1624181378.254838228,1624181378.354623795,2790,2789,0,1,0,0,1,-28.709121120,-10.593902100,-29.703029554,0.014150374,0.026363016,0.988768236,0.146431328,1523,380,0.249507551,0.111038343,0.067490796,0.047218806,0.211027618,117.804935931,1438,0.707011345,193.727088682,386.233250926,436.721973914,0.190548302,0.134719811,0.000003795,0.000005038,0.000015917,0.116736006,-0.162319477,-0.979808702,0.000000004,0.000000010,0.000000021,-0.062558230,-0.998017643,-0.006874046,0.000000000,0.250640015,0.183138709,0.454403434,0.188084154,97.253726346,0,331,282,49,0.217334209,49,0,0,0,0,0,1143,49,348287,763712,336419,32,0,3839082
2786,1624181378.354835749,1624181378.454593658,2791,2790,0,1,0,0,1,-28.733172845,-10.610318112,-29.679682462,0.013539928,0.023315273,0.990694924,0.133404030,1523,346,0.227183191,0.078849667,0.058463050,0.035956393,0.200138785,96.339684889,1444,0.706767720,199.848018537,396.484486873,424.240081790,0.195819505,0.138398905,0.000003828,0.000005342,0.000016499,0.113291871,-0.184489607,-0.976283021,0.000000006,0.000000009,0.000000025,0.212972533,0.977053822,-0.002920437,0.000000000,0.250627163,0.187279866,0.460870430,0.208758666,96.359533095,0,139,114,25,0.091267236,14,0,0,0,0,0,1370,14,348323,763851,336433,32,0,3840452
2787,1624181378.454833269,1624181378.554727077,2792,2791,0,1,0,0,1,-28.769183055,-10.631209806,-29.664424430,0.012817466,0.021111807,0.992766873,0.117490174,1506,356,0.236387782,0.069440342,0.048847186,0.026738191,0.211672026,86.527984197,1436,0.704377330,187.514953502,399.243245700,424.727646203,0.185385643,0.130581444,0.000003970,0.000004990,0.000015461,0.076498984,-0.183662527,-0.980008154,0.000000005,0.000000008,0.000000026,0.038298224,-0.998848012,-0.028911833,0.000000000,0.249708638,0.185060780,0.479014852,0.235337005,95.777189381,0,97,82,15,0.064409031,24,0,0,0,0,0,1385,24,348350,763948,336457,32,0,3841837
2788,1624181378.554831028,1624181378.654904127,2793,2792,0,1,0,0,1,-28.788176553,-10.647739959,-29.644010515,0.011451707,0.017104828,0.994507806,0.102618257,1470,345,0.234693878,0.062298262,0.043362608,0.028687287,0.242520639,94.665048478,1388,0.702334647,187.212469935,377.147319181,410.480701093,0.192044208,0.134879301,0.000004288,0.000005037,0.000015461,0.028818561,-0.199712130,-0.979430730,0.000000006,0.000000008,0.000000021,0.359305088,-0.932628372,-0.033229117,0.000000000,0.249687252,0.181097242,0.486886655,0.258798704,95.292175146,0,99,81,18,0.067346939,9,0,0,0,0,0,1361,10,348385,764047,336466,32,0,3843198
2789,1624181378.654828548,1624181378.754955292,2794,2793,0,1,0,0,1,-28.815807039,-10.664339648,-29.628977965,0.011442510,0.014014860,0.995684143,0.091026043,1500,346,0.230666667,0.086341378,0.054489836,0.037278465,0.173859693,106.555057298,1417,0.711226322,195.559032805,396.956250592,415.292415548,0.194043996,0.138009197,0.000004377,0.000005176,0.000016434,0.058362390,-0.175378857,-0.982769601,0.000000005,0.000000011,0.000000028,0.107854454,-0.993488125,-0.036725504,0.000000000,0.245333819,0.189105120,0.488959526,0.276480847,96.008814060,0,181,158,23,0.120666667,15,0,0,0,0,0,1303,16,348430,764228,336481,32,0,3844501
