frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
2189,1706584733.272432566,1706584733.372261286,2320,2286,71,0.164268035,0.222659676,1,0,1,1,1,1,-50.970062052,15.347639312,-0.255524700,0.009084209,0.050182450,0.985476817,0.161971113,798,180,0.225563910,0.036667415,0.029338964,0.017147768,0.308579050,29.368427726,602,0.793188646,50.675531553,159.946376960,266.877656451,0.106126864,0.084178624,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014601,0.000023743,0.000031443,-0.279136712,-0.381214480,-0.881338877,0.000000251,0.000000344,0.000003728,0.998093965,0.013776882,0.060155086,0.900000000,0.313891856,0.077120994,1.784781221,0.227191113,33.788933848,9,0.103854059,0.081965010,0.150000000,10,10,0,0.012531328,1,0,0,0,0,0,0,787,1,29071,116314,553,0,0,1,2461879
2190,1706584733.373071194,1706584733.472891808,2321,2287,71,0.141173904,0.202261193,1,0,1,1,1,1,-51.062011951,15.382189814,-0.258836515,0.010102360,0.047631288,0.984617941,0.167799621,822,190,0.231143552,0.038792979,0.031871623,0.019621525,0.326437963,29.552488052,605,0.805420189,49.364859003,164.721903543,273.192451858,0.101307131,0.081594808,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014369,0.000021536,0.000027503,-0.436626486,-0.719608260,-0.539927091,0.000000184,0.000000301,0.000003487,0.997516895,0.017839280,0.068130790,0.900000000,0.316094420,0.076690956,1.781060106,0.229706834,33.525091203,10,0.104263193,0.082352820,0.100000000,19,18,1,0.023114355,1,0,0,0,0,0,0,802,1,29071,116333,554,0,0,1,2462681
2191,1706584733.472903490,1706584733.572737932,2322,2288,71,0.176522442,0.211671935,1,0,1,1,1,1,-51.146519731,15.411220106,-0.269270015,0.008216254,0.044894757,0.983726628,0.173778237,791,165,0.208596713,0.034019573,0.028811088,0.015779126,0.324959943,28.047574816,587,0.795899488,48.348848517,156.355977463,262.488173502,0.103487956,0.082366011,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014501,0.000022360,0.000028526,-0.451648266,-0.711510751,-0.538299447,0.000000250,0.000000339,0.000004913,0.997174603,0.045282154,0.059936120,0.900000000,0.320793836,0.077223731,1.778978666,0.229414637,33.067012735,11,0.104398742,0.082495338,0.100000000,14,13,1,0.017699115,0,0,0,0,0,0,0,777,0,29072,116347,554,0,0,1,2463458
2192,1706584733.572749376,1706584733.672581434,2323,2289,71,0.089497241,0.137109720,1,0,1,1,1,1,-51.216026921,15.440634343,-0.259768902,0.009168696,0.045755822,0.983294001,0.175941035,773,160,0.206985770,0.038107289,0.029172389,0.018657368,0.318219831,30.348341310,569,0.790251300,46.365417333,147.577055062,255.710517378,0.103113775,0.081485795,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015039,0.000023229,0.000031778,-0.436091368,-0.731504973,-0.524141959,0.000000280,0.000000405,0.000004390,0.996402814,0.048179627,0.069714813,0.900000000,0.321085262,0.074416116,1.752634936,0.223107738,32.720995019,12,0.104214668,0.082367632,0.100000000,10,8,2,0.012936611,1,0,0,0,0,0,0,762,1,29074,116357,555,0,0,1,2464220
2193,1706584733.672592878,1706584733.772413492,2324,2290,71,0.091922652,0.146293839,1,0,1,1,1,1,-51.293545625,15.483635394,-0.262856830,0.008714010,0.046375244,0.983157128,0.176565752,765,146,0.190849673,0.030104978,0.024558234,0.014960285,0.336271251,28.888120884,541,0.798823402,43.225204728,145.816447671,243.121808327,0.100020498,0.079898715,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015676,0.000024943,0.000032175,-0.419066565,-0.708016029,-0.568415796,0.000000260,0.000000397,0.000005965,0.995894649,0.052226577,0.073933977,0.900000000,0.320255687,0.079848183,1.737062865,0.206404524,32.428100448,13,0.103639980,0.081946396,0.100000000,11,10,1,0.014379085,0,0,0,0,0,0,0,754,0,29076,116368,555,0,0,1,2464974
2194,1706584733.772424459,1706584733.872250795,2325,2291,71,0.062544964,0.104024079,1,0,1,1,1,1,-51.369556502,15.508764925,-0.264130767,0.008346697,0.048979951,0.983115634,0.176110612,735,158,0.214965986,0.031555305,0.025582148,0.014575146,0.321824254,25.889169228,536,0.789057668,40.392030734,143.432127126,239.110751980,0.095504130,0.075358266,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016129,0.000025037,0.000031900,-0.388528678,-0.722406025,-0.571992133,0.000000316,0.000000432,0.000004284,0.994398146,0.080252537,0.068788496,0.900000000,0.322415575,0.080421281,1.703863114,0.194997960,31.781197275,14,0.103280944,0.081705717,0.150000000,10,10,0,0.013605442,1,0,0,0,0,0,0,724,1,29076,116378,556,0,0,1,2465698
2195,1706584733.873062372,1706584733.972879410,2326,2292,71,0.067015591,0.141616243,1,0,1,1,1,1,-51.433388035,15.541450442,-0.258135824,0.008736796,0.046786293,0.983122562,0.176648635,732,158,0.215846995,0.036864669,0.030115978,0.018915726,0.312191215,26.633725959,525,0.795506191,43.804983155,140.036997664,233.798769493,0.104886755,0.083438063,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016284,0.000024644,0.000032140,-0.393295222,-0.725731027,-0.564476169,0.000000304,0.000000495,0.000004226,0.997386478,0.057774064,0.043386298,0.950000000,0.322949010,0.072858847,1.673637506,0.183319806,31.183654310,15,0.103247147,0.081717871,0.150000000,16,13,3,0.021857923,0,0,0,0,0,0,0,716,0,29078,116394,556,0,0,1,2466414
2196,1706584733.972890615,1706584734.072711229,2327,2293,71,0.075907763,0.100790257,1,0,1,1,1,1,-51.502661565,15.574471941,-0.258812534,0.009084411,0.046111099,0.982882673,0.178137284,744,175,0.235215054,0.034435993,0.027364024,0.015423471,0.356468492,27.179291564,545,0.796956941,43.291584805,141.487406849,249.562541400,0.099671759,0.079434101,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014859,0.000023627,0.000030883,-0.321544372,-0.538453327,-0.778894878,0.000000310,0.000000470,0.000004562,0.990938786,0.089478462,0.100169491,0.950000000,0.326042422,0.072760136,1.653979560,0.171415715,30.731083976,16,0.102861146,0.081465821,0.200000000,4,4,0,0.005376344,1,0,0,0,0,0,0,739,1,29078,116398,557,0,0,1,2467153
2197,1706584734.072723389,1706584734.172025681,2328,2294,71,0.081489788,0.154664059,1,0,1,1,1,1,-51.573091094,15.602592198,-0.253787649,0.009110270,0.045767512,0.982736411,0.179029285,684,161,0.235380117,0.035019154,0.027657878,0.016262372,0.428418535,29.245589070,510,0.787959495,43.108852966,126.968752764,231.781736940,0.107273487,0.084527163,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013524,0.000023595,0.000031116,-0.386091606,-0.748108180,-0.539691971,0.000000252,0.000000595,0.000004732,0.998751471,0.026500579,0.042346404,0.950000000,0.330608324,0.072415997,1.641584262,0.160372199,30.365177917,17,0.102740030,0.081349844,0.200000000,7,6,1,0.010233918,1,0,0,0,0,0,0,676,1,29079,116405,558,0,0,1,2467829
2198,1706584734.172562122,1706584734.270699263,2329,2295,71,0.179034845,0.319433804,1,0,1,1,1,1,-51.651029716,15.635160167,-0.258517697,0.014271664,0.047411324,0.982433489,0.179924776,713,149,0.208976157,0.035966956,0.031542411,0.016568404,0.500050673,27.086004306,514,0.775996596,45.017156538,124.988354671,228.856739184,0.112863919,0.087582017,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000012607,0.000023547,0.000031588,-0.365560762,-0.834460976,-0.412359321,0.000000257,0.000000400,0.000005582,0.996317357,0.051302885,0.068700346,0.950000000,0.340721071,0.070828416,1.646534780,0.150903400,30.052301663,18,0.103290768,0.081688258,0.200000000,7,5,2,0.009817672,1,0,0,0,0,0,0,705,1,29082,116412,559,0,0,1,2468534
2199,1706584734.272408724,1706584734.369306326,2330,2296,71,0.132041302,0.202286331,1,0,1,1,1,1,-51.723987355,15.668464457,-0.263044873,0.012608585,0.046352732,0.981946830,0.182955926,729,149,0.204389575,0.034535179,0.024842794,0.014081281,0.341184418,25.105315874,527,0.781887593,44.481917174,139.101457216,228.471387291,0.107951470,0.084405915,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014133,0.000023944,0.000030945,-0.369037145,-0.769423137,-0.521344053,0.000000321,0.000000427,0.000004736,0.997710062,0.050820122,0.044631240,0.950000000,0.344993776,0.070685336,1.647092985,0.145567901,29.446855659,19,0.103442207,0.081824022,0.200000000,15,13,2,0.020576132,0,0,0,0,0,0,0,714,0,29083,116427,559,0,0,1,2469248
2200,1706584734.373063326,1706584734.472902775,2331,2297,71,0.091356261,0.167426851,1,0,1,1,1,1,-51.810445112,15.702087677,-0.252593278,0.013519219,0.046106286,0.981581697,0.184902174,727,149,0.204951857,0.035237054,0.027746044,0.017155373,0.351963371,25.095295110,526,0.782496740,44.132635485,139.181193153,228.279456471,0.107223896,0.083902349,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014948,0.000024628,0.000030945,-0.379477913,-0.630576454,-0.677030169,0.000000319,0.000000407,0.000004557,0.994376826,0.068184544,0.081028364,1.000000000,0.344248638,0.070792160,1.646328323,0.139369402,29.101490296,20,0.103479645,0.081757239,0.200000000,16,11,5,0.022008253,0,0,0,0,0,0,0,711,0,29089,116443,559,0,0,1,2469959
2201,1706584734.472914457,1706584734.572732449,2332,2298,71,0.109934430,0.190269969,1,0,1,1,1,1,-51.907777304,15.727741920,-0.250200801,0.010716926,0.041132817,0.981785290,0.185177977,714,161,0.225490196,0.036742053,0.030511386,0.018329183,0.383505314,27.807713470,508,0.787125449,40.678230594,129.906280060,229.275217229,0.101731252,0.080075257,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014694,0.000024830,0.000030976,-0.338876213,-0.625126060,-0.703121839,0.000000261,0.000000455,0.000004562,0.993488157,0.072281502,0.088071938,1.000000000,0.343802942,0.069764584,1.661309873,0.132175551,28.988919038,20,0.103306899,0.081621584,0.200000000,7,6,1,0.009803922,0,0,0,0,0,0,0,707,0,29091,116450,559,0,0,1,2470666
2202,1706584734.572744846,1706584734.672577620,2333,2299,71,0.111807244,0.167225868,1,0,1,1,1,1,-51.996022544,15.761220843,-0.248251347,0.014365325,0.044274581,0.981818799,0.184025121,706,150,0.212464589,0.033361605,0.028458367,0.017359081,0.428958563,23.750689798,492,0.773349455,44.421076808,130.418390523,205.648464333,0.116747663,0.090286741,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014311,0.000025571,0.000030987,-0.382704175,-0.636999129,-0.669155904,0.000000360,0.000000473,0.000005301,0.996902423,0.063412471,0.046523291,1.000000000,0.347983430,0.070125161,1.660758589,0.122701867,28.443018120,20,0.103448976,0.081672259,0.200000000,8,8,0,0.011331445,0,0,0,0,0,0,0,698,0,29091,116458,559,0,0,1,2471364
2203,1706584734.672588587,1706584734.772412777,2334,2300,71,0.129596625,0.189484214,1,0,1,1,1,1,-52.074140398,15.796233349,-0.255688368,0.013435188,0.046002743,0.982238095,0.181415455,688,150,0.218023256,0.036228775,0.027461188,0.016861191,0.429610028,26.918879404,510,0.779126929,46.978163004,128.127681869,222.248889026,0.118227264,0.092114045,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014233,0.000024910,0.000031982,-0.381782687,-0.801353369,-0.460515753,0.000000303,0.000000407,0.000005465,0.995827420,0.056366382,0.071767542,1.000000000,0.355131363,0.070150747,1.651805519,0.116731881,28.262502869,20,0.104302076,0.082336418,0.200000000,8,8,0,0.011627907,0,0,0,0,0,0,0,680,0,29091,116466,559,0,0,1,2472044
2204,1706584734.772425413,1706584734.872245312,2335,2301,71,0.146610195,0.230109108,1,0,1,1,1,1,-52.142261189,15.839428217,-0.260781217,0.011431742,0.052609203,0.982515810,0.178225338,681,165,0.242290749,0.037666694,0.030681637,0.021238003,0.380393811,26.245236100,481,0.789592915,39.510888737,132.064686674,208.218616758,0.104032367,0.082143220,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014267,0.000022902,0.000031651,-0.413387703,-0.865637770,-0.282456825,0.000000270,0.000000432,0.000004268,0.995993097,0.044390493,0.077635265,1.000000000,0.358103998,0.071572158,1.641210784,0.113326333,28.018648317,20,0.104197459,0.082235571,0.200000000,4,4,0,0.005873715,0,0,0,0,0,0,0,677,0,29091,116470,559,0,0,1,2472721
2205,1706584734.873056412,1706584734.972878695,2336,2302,71,0.142353708,0.209319654,1,0,1,1,1,1,-52.211784846,15.871809094,-0.256873132,0.005749478,0.050169233,0.983017598,0.176426737,679,138,0.203240059,0.037315940,0.027434567,0.016635231,0.427297833,25.634703014,494,0.779465287,40.741711415,123.166614524,221.147526074,0.105807278,0.082473100,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014644,0.000025135,0.000032102,-0.395059424,-0.804215535,-0.444033134,0.000000333,0.000000467,0.000005521,0.994309661,0.035906256,0.100294760,1.000000000,0.363346054,0.065355375,1.629571317,0.105117852,27.890360320,20,0.104274506,0.082186523,0.200000000,12,12,0,0.017673049,2,0,0,0,0,0,0,665,2,29085,116482,561,0,0,1,2473386
2206,1706584734.972890139,1706584735.072728634,2337,2303,71,0.088305976,0.112775360,1,0,1,1,1,1,-52.282105105,15.898639085,-0.241450804,0.007039468,0.048897308,0.983341697,0.174924572,647,136,0.210200927,0.036090609,0.027116732,0.018170497,0.416755313,23.453610198,482,0.789982995,39.194157285,128.250715239,213.326930846,0.102933455,0.081315679,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015810,0.000026140,0.000031773,-0.351238739,-0.803810504,-0.480125006,0.000000338,0.000000457,0.000005855,0.994362253,0.054095001,0.091200008,1.000000000,0.369662668,0.060245606,1.617880424,0.093845042,27.248684477,20,0.104462946,0.082357332,0.150000000,14,10,4,0.021638331,2,0,0,0,0,0,0,631,2,29089,116496,563,0,0,1,2474017
2207,1706584735.072740555,1706584735.172573090,2338,2304,71,0.111424287,0.147115012,1,0,1,1,1,1,-52.358288521,15.922529775,-0.240683505,0.001618748,0.046516462,0.983769662,0.173294115,646,132,0.204334365,0.037973468,0.032474151,0.019549037,0.357482868,26.152502445,455,0.774584896,41.948820619,117.974559450,192.512747447,0.119025314,0.092195210,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016919,0.000026709,0.000032966,-0.348244177,-0.855456937,-0.383300694,0.000000278,0.000000636,0.000005533,0.996251934,0.005676468,0.086312582,1.000000000,0.367996278,0.062133584,1.608143817,0.086701804,27.165317627,20,0.105405083,0.083015185,0.150000000,10,9,1,0.015479876,2,0,0,0,0,0,0,634,2,29090,116506,565,0,0,1,2474651
2208,1706584735.172585487,1706584735.272397280,2339,2305,71,0.109531788,0.156881154,1,0,1,1,1,1,-52.416912152,15.945073593,-0.239341169,0.004947228,0.044975055,0.984240919,0.170946138,667,151,0.226386807,0.031620302,0.023971975,0.014946222,0.414652655,23.037158513,482,0.784914513,43.065601150,124.308365768,210.954828443,0.113831148,0.089347720,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015591,0.000025862,0.000030664,-0.330802404,-0.764299414,-0.553548711,0.000000363,0.000000450,0.000004943,0.991619539,0.054379478,0.117190279,1.000000000,0.373261269,0.065103384,1.574203077,0.078538731,26.771991842,20,0.106588369,0.083906140,0.100000000,8,8,0,0.011994003,2,0,0,0,0,0,0,657,2,29089,116514,567,0,0,1,2475308
2209,1706584735.272409201,1706584735.372219324,2340,2306,71,0.139973967,0.198417564,1,0,1,1,1,1,-52.480037895,15.966911018,-0.243203434,-0.000735654,0.049172940,0.984404539,0.168905844,653,135,0.206738132,0.034692275,0.028770674,0.017584179,0.272159050,32.876345215,464,0.777403508,38.878193838,113.649544950,208.187488913,0.107780850,0.083789211,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017003,0.000027653,0.000035608,-0.255127634,-0.327055011,-0.909914782,0.000000401,0.000000718,0.000006209,0.985179937,0.126699791,0.115618574,1.000000000,0.371440269,0.064903586,1.542828147,0.071337829,26.947387716,20,0.106671068,0.083886669,0.100000000,8,8,0,0.012251149,0,0,0,0,0,0,0,645,0,29090,116522,567,0,0,1,2475953
2210,1706584735.373030901,1706584735.471630096,2341,2307,71,0.044948681,0.080944549,1,0,1,1,1,1,-52.547894052,15.990603356,-0.248584289,-0.001845693,0.050225542,0.984553596,0.167714655,638,123,0.192789969,0.035320712,0.027236426,0.016828732,0.290615459,28.101780571,459,0.768037555,41.376595530,111.808530434,199.344111900,0.117370678,0.090145088,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000018000,0.000027565,0.000039348,-0.244901712,-0.374097853,-0.894468528,0.000000407,0.000000597,0.000006185,0.994093679,0.036349923,0.102256739,1.000000000,0.369649144,0.061159696,1.524940574,0.061939657,26.874852342,20,0.107474246,0.084314183,0.100000000,10,9,1,0.015673981,0,0,0,0,0,0,0,628,0,29092,116532,567,0,0,1,2476581
2211,1706584735.472865343,1706584735.570273399,2342,2308,71,0.099125891,0.128873250,1,0,1,1,1,1,-52.616679545,16.017325065,-0.263012668,0.000030025,0.050625794,0.984684646,0.166832779,661,129,0.195158850,0.032055805,0.020842766,0.013716450,0.455531142,26.002078790,450,0.768301369,42.883293012,112.533112675,190.319210402,0.124034930,0.095296207,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016408,0.000028365,0.000038422,-0.220154453,-0.478997060,-0.849761045,0.000000373,0.000000624,0.000006004,0.994688315,0.029705922,0.098553104,1.000000000,0.376177704,0.063955241,1.524060997,0.059077453,26.772577541,20,0.108501594,0.084960693,0.100000000,19,13,6,0.028744327,2,0,0,0,0,0,0,640,2,29100,116551,569,0,0,1,2477221
2212,1706584735.572706461,1706584735.668970346,2343,2309,71,0.095678915,0.134454873,1,0,1,1,1,1,-52.680316787,16.046782822,-0.264676300,0.001131056,0.056006944,0.984674650,0.165159855,694,113,0.162824207,0.034249466,0.021285874,0.014717812,0.345165303,24.037206757,503,0.765722347,42.585516824,126.740722247,215.832101266,0.110566259,0.084663055,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000018028,0.000028978,0.000038469,-0.261121940,-0.517095495,-0.815124274,0.000000437,0.000000547,0.000007207,0.993936093,0.029284958,0.105987895,1.000000000,0.377524977,0.061196330,1.505504837,0.061214874,26.457020813,20,0.108874219,0.085119556,0.100000000,34,15,19,0.048991354,0,0,0,0,0,0,0,660,0,29123,116585,569,0,0,1,2477881
2213,1706584735.672551870,1706584735.772393942,2344,2310,71,0.133131348,0.200694145,1,0,1,1,1,1,-52.735448476,16.064652376,-0.262488079,0.005223157,0.053033734,0.984201718,0.168840516,675,133,0.197037037,0.036102690,0.026993065,0.018856450,0.384502535,24.858830633,478,0.779601176,42.406376255,127.441166682,202.801819214,0.113796991,0.088716268,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017452,0.000029299,0.000036867,-0.256208685,-0.467288291,-0.846167101,0.000000343,0.000000476,0.000006000,0.994954266,0.018400258,0.098627778,1.000000000,0.379936542,0.052536771,1.483434213,0.068179262,26.255556301,20,0.109563043,0.085560434,0.100000000,12,8,4,0.017777778,1,0,0,0,0,0,0,662,1,29126,116597,570,0,0,1,2478543
2214,1706584735.772405863,1706584735.872236967,2345,2311,71,0.139090255,0.200478505,1,0,1,1,1,1,-52.796503849,16.079401090,-0.269273756,0.005538692,0.050733505,0.983979688,0.170819811,646,129,0.199690402,0.036585541,0.032755442,0.019096987,0.311714888,25.935412436,482,0.777765203,41.914760563,123.693382620,209.274684652,0.111807630,0.086960084,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000018316,0.000026821,0.000034764,-0.259913421,-0.552741260,-0.791784133,0.000000278,0.000000468,0.000006127,0.995076816,0.010052561,0.098595517,1.000000000,0.379431073,0.047292720,1.474647664,0.071108387,26.257868461,20,0.110378218,0.086140525,0.050000000,13,9,4,0.020123839,0,0,0,0,0,0,0,633,0,29131,116610,570,0,0,1,2479176
2215,1706584735.873046875,1706584735.972855806,2346,2312,71,0.100473895,0.145059017,1,0,1,1,1,1,-52.849594598,16.096119902,-0.268807545,0.008960022,0.052417771,0.983545195,0.172658465,619,134,0.216478191,0.031586553,0.025565137,0.016754213,0.367398891,26.182920711,456,0.776278312,43.144629333,115.259777351,195.578503428,0.121883368,0.094615415,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017738,0.000027164,0.000035215,-0.240916108,-0.520765441,-0.819001089,0.000000345,0.000000483,0.000005657,0.995429543,0.033876139,0.089288477,1.000000000,0.382191457,0.052127789,1.453566234,0.072133353,26.235328199,20,0.111228049,0.086699392,0.050000000,3,2,1,0.004846527,0,0,0,0,0,0,0,616,0,29133,116613,570,0,0,1,2479792
2216,1706584735.972867250,1706584736.072699547,2347,2313,71,0.085607249,0.133653742,1,0,1,1,1,1,-52.900363589,16.124537669,-0.255063658,0.007668828,0.047541156,0.983366635,0.175131633,603,134,0.222222222,0.038247408,0.028778368,0.017571813,0.395742037,22.994621193,436,0.787817271,36.668875574,117.772225177,189.047229435,0.106754356,0.084102926,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016773,0.000028040,0.000034631,-0.220218307,-0.622461006,-0.751030088,0.000000408,0.000000538,0.000005773,0.991883293,0.026873732,0.124279267,1.000000000,0.384155134,0.055010167,1.437346709,0.075209130,26.026094680,20,0.111582179,0.086932834,0.000000000,12,11,1,0.019900498,0,0,0,0,0,0,0,591,0,29133,116625,570,0,0,1,2480383
