frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_pause_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3034,1624181405.754168987,1624181405.854046822,3039,3038,0,0.090375139,0.125624182,1,0,0,0,1,-14.555073749,6.564390462,-23.112819502,0.011605957,-0.010686898,0.997395900,0.070374078,2521,671,0.266164221,0.073870982,0.052057259,0.034365260,0.182679994,76.455325322,2376,0.715305495,309.658174059,578.807467645,811.100213858,0.182198397,0.130327514,0,0,0,0,1.000000000,0,1,0.014880061,0.002525157,0.014880061,0.002525157,0.100000000,0.030000000,0.922084466,0.073870982,0.000000000,0.000001926,0.000003221,0.000007854,0.150383746,0.086715503,0.984817318,0.000000003,0.000000007,0.000000012,0.197304865,-0.979572243,-0.038845981,0.000000000,0.182429763,0.067063365,3.331388884,0.011618173,84.759723396,0,0.188322235,0.137639004,256,233,23,0.101547005,64,0,0,0,0,0,2201,64,392730,818488,660361,1498,0,3565160
3035,1624181405.854166508,1624181405.953988075,3040,3039,0,0.071301231,0.121439814,1,0,0,0,1,-14.491930227,6.598120076,-22.989113480,0.012227568,-0.013623137,0.997305774,0.071035831,2465,673,0.273022312,0.068716575,0.054652702,0.034137734,0.168482477,78.336619069,2311,0.717074480,312.152854940,549.123439514,795.882828805,0.188366253,0.135072633,0,0,0,0,1.000000000,0,1,0.005419679,0.002728369,0.005419679,0.002728369,0.100000000,0.030000000,0.957586047,0.068716575,0.000000000,0.000001963,0.000003317,0.000007463,0.111261732,0.067422247,0.991501421,0.000000003,0.000000006,0.000000016,0.221195621,-0.975196510,-0.008016442,0.000000000,0.183153433,0.071171847,3.244791749,0.012214457,84.127130683,0,0.189084693,0.138047988,256,247,9,0.103853955,47,0,0,0,0,0,2162,47,392802,818744,660408,1498,0,3567322
3036,1624181405.954164267,1624181406.054036140,3041,3040,0,0.061853135,0.084977786,1,0,0,0,1,-14.428812745,6.619206730,-22.854615289,0.013125005,-0.015603760,0.997235197,0.071457816,2530,695,0.274703557,0.078921338,0.054974626,0.034792610,0.154430271,82.611887019,2366,0.726585841,308.145723006,572.021635138,838.934740762,0.179248064,0.130239105,0,0,0,0,1.000000000,0,1,0.009213039,0.004810205,0.009213039,0.004810205,0.100000000,0.030000000,0.924749826,0.078921338,0.000000000,0.000001869,0.000003250,0.000007503,0.157529460,0.056067686,0.985921338,0.000000003,0.000000006,0.000000016,0.171916293,-0.984933426,0.018733257,0.000000000,0.182946643,0.070603373,3.173767068,0.012632785,83.907891457,0,0.189119369,0.138066292,298,275,23,0.117786561,59,0,0,0,0,0,2173,59,392903,819042,660467,1498,0,3569495
3037,1624181406.054161787,1624181406.154127359,3042,3041,0,0.120584342,0.188808788,1,0,0,0,1,-14.359539350,6.638414528,-22.706896860,0.016254203,-0.013723188,0.997187675,0.071862475,2539,700,0.275699094,0.077478371,0.055888949,0.034758072,0.169053737,81.448588152,2400,0.722457838,330.749117628,583.997446603,819.152247539,0.190754567,0.137812132,0,0,0,0,1.000000000,0,1,0.006064449,0.004905931,0.006064449,0.004905931,0.100000000,0.030000000,0.979324367,0.077478371,0.000000000,0.000001856,0.000003186,0.000007369,0.172229301,0.043537086,0.984094299,0.000000003,0.000000007,0.000000015,-0.050826078,0.998526383,0.019020316,0.000000000,0.180529304,0.069987387,3.131324884,0.012158034,83.904035890,0,0.188822806,0.137789254,281,258,23,0.110673494,61,0,0,0,0,0,2196,62,393005,819323,660528,1498,0,3571691
3038,1624181406.154159307,1624181406.254184484,3043,3042,0,0.079297958,0.169449782,1,0,0,0,1,-14.299703861,6.643752296,-22.592594300,0.017265977,-0.015647529,0.997149134,0.071767993,2574,663,0.257575758,0.083336765,0.061845580,0.035929282,0.178567716,76.094983113,2418,0.720004798,331.844727246,570.796682515,838.330192561,0.190608926,0.137239341,0,0,0,0,1.000000000,0,1,0.038008879,0.006728331,0.038008879,0.006728331,0.100000000,0.030000000,0.976671150,0.083336765,0.000000000,0.000001911,0.000003265,0.000007239,0.147112141,0.049746471,0.987868061,0.000000003,0.000000007,0.000000013,0.096594093,-0.995087255,0.021701054,0.000000000,0.179559153,0.066833234,3.049096575,0.012375695,83.680500460,0,0.189036842,0.137826006,365,345,20,0.141802642,70,0,0,0,0,0,2137,72,393129,819688,660598,1498,0,3573828
3039,1624181406.254156828,1624181406.354122400,3044,3043,0,0.085280379,0.153101929,1,0,0,0,1,-14.229341945,6.661921418,-22.448805257,0.020829898,-0.014974546,0.997250570,0.069521065,2565,681,0.265497076,0.076357691,0.054441008,0.035382589,0.178499891,77.997586026,2418,0.722384672,337.132467319,596.378646779,813.215022275,0.193008200,0.139426165,0,0,0,0,1.000000000,0,1,0.011624605,0.006506929,0.011624605,0.006506929,0.100000000,0.030000000,0.998902408,0.076357691,0.000000000,0.000001959,0.000003104,0.000007268,0.192069606,0.031669717,0.980870173,0.000000003,0.000000007,0.000000015,-0.048715019,0.998496331,0.025138097,0.000000000,0.178152416,0.062841616,2.988222281,0.016489154,83.459969962,0,0.189242431,0.137858372,329,308,21,0.128265107,77,0,0,0,0,0,2158,78,393245,820017,660675,1498,0,3575986
3040,1624181406.354154348,1624181406.453969955,3045,3044,0,0.233493869,0.431858375,1,0,0,0,1,-14.161142892,6.686117485,-22.331507935,0.022302086,-0.020323436,0.997404995,0.065367051,2667,735,0.275590551,0.086074302,0.059486356,0.040171137,0.177182425,80.764638421,2490,0.727399503,337.633124477,622.017685685,851.573952616,0.186411500,0.135595632,0,0,0,0,1.000000000,0,1,0.031908526,0.009465704,0.031908526,0.009465704,0.100000000,0.030000000,0.974789277,0.086074302,0.000000000,0.000001901,0.000002886,0.000007136,0.221983452,0.012849435,0.974965763,0.000000003,0.000000006,0.000000014,-0.055980459,0.997380296,0.045811939,0.000000000,0.176969034,0.065546765,2.935638801,0.023966964,83.350071659,0,0.188623843,0.137313181,371,336,35,0.139107612,82,0,0,0,0,0,2213,83,393368,820388,660757,1498,0,3578199
3041,1624181406.454151869,1624181406.553894997,3046,3045,0,0.508056694,0.570262365,1,0,1,1,1,-14.109531640,6.722491654,-22.246954704,0.023133537,-0.034784830,0.997448091,0.057897842,2612,727,0.278330781,0.167137780,0.113324356,0.082959378,0.207921109,82.651592947,2430,0.741369026,365.886401780,593.655145927,841.985185453,0.203097959,0.150570536,0,0,0,0,1.000000000,0,1,0.057656822,0.018801188,0.057656822,0.018801188,0.100000000,0.030000000,1.065114843,0.167137780,0.000000000,0.000001822,0.000002967,0.000007027,0.198300534,0.021712686,0.979900739,0.000000002,0.000000005,0.000000013,0.087256620,-0.994855872,-0.051459455,0.050000000,0.178227249,0.245833075,2.844993515,0.039348993,83.093324154,1,0.189212996,0.137768933,135,111,24,0.051684533,226,797,0,0,7,0,1454,1023,393408,820523,661780,1498,0,3579653
3042,1624181406.554149628,1624181406.653795958,3047,3046,0,0.655136753,0.707775906,1,0,1,1,1,-14.038672888,6.831517568,-22.137527312,0.022447527,-0.053472996,0.997362968,0.043633205,2734,756,0.276517922,0.213106926,0.160422933,0.117151041,0.251845441,86.907479532,2548,0.749962718,428.832490346,637.650112224,844.422402981,0.224413296,0.168301605,0,0,0,0,1.000000000,0,1,0.091005053,0.018465030,0.091005053,0.018465030,0.100000000,0.030000000,1.176899728,0.213106926,0.000000000,0.000001853,0.000002711,0.000006917,0.223505598,0.021748461,0.974459980,0.000000001,0.000000004,0.000000010,0.226190017,-0.973506745,-0.033506625,0.100000000,0.182511376,0.392773653,2.824978480,0.068324205,82.669756266,2,0.190907150,0.139151263,120,100,20,0.043891734,353,968,0,0,13,0,1293,1321,393461,820643,663101,1498,0,3580946
3043,1624181406.654147148,1624181406.753827810,3047,3047,0,0.688255690,0.722097023,1,0,1,1,1,-13.988797368,6.851687589,-22.016566548,0.023072653,-0.069500508,0.997020334,0.024244280,2733,733,0.268203439,0.173100343,0.122546345,0.087623169,0.320108655,60.760782701,2509,0.746859801,418.318661682,629.318243599,826.234335161,0.223237676,0.166727247,0,0,0,0,1.000000000,0,1,0.047672209,0.019109493,0.047672209,0.019109493,0.100000000,0.030000000,1.170734380,0.173100343,0.000000000,0.000001782,0.000002617,0.000005407,0.279115475,-0.007293894,0.960229843,0.000000002,0.000000003,0.000000008,0.066105533,-0.993874247,-0.088566588,0.150000000,0.188923973,0.420438439,2.782524838,0.107097013,81.886463035,3,0.192424551,0.140426389,121,101,20,0.044273692,224,743,0,0,24,0,1644,968,393515,820764,664068,1498,0,3582590
3044,1624181406.854142189,1624181406.953993797,3049,3048,0,0.672008744,0.715909144,1,0,1,1,1,-13.892363367,6.864213359,-21.786322649,0.023875011,-0.092552878,0.994927109,-0.031368730,2692,707,0.262630015,0.201285410,0.158111717,0.097739312,0.327141955,61.024770718,2435,0.747662570,430.041554980,648.545148423,741.971654652,0.236214101,0.176608441,1,1,1,1,4.000000000,5,1,0.200258142,0.017296166,0.104744507,0.019295941,0.100000000,0.030000000,1.258256080,0.189686939,0.201285410,0.000005821,0.000007321,0.000012811,0.242585093,-0.048654922,0.968909269,0.000000011,0.000000021,0.000000043,0.199016542,-0.977412366,-0.071115989,0.200000000,0.195994805,0.458065128,2.888092481,0.219129710,80.893360559,4,0.194467986,0.142050007,0,0,0,0.000000000,0,0,0,0,0,0,0,2692,393515,820764,664068,1498,0,3582590
3045,1624181406.954139709,1624181407.054174423,3050,3049,0,0.732051177,0.795807377,1,0,1,1,1,-13.939031715,6.764762307,-21.766101119,0.028173938,-0.083876799,0.994073627,-0.063154849,2730,637,0.233333333,0.224685736,0.154927887,0.109389481,0.369013234,60.291026385,2465,0.753108067,440.733428322,695.056881438,720.621074218,0.237411509,0.178796523,1,0,0,0,1.000000000,4,1,0.188862672,0.008848163,0.188862672,0.008848163,0.100000000,0.030000000,1.245066785,0.224685736,0.000000000,0.000002844,0.000003408,0.000007215,0.181409051,-0.143021246,0.972952044,0.000000003,0.000000005,0.000000010,-0.042745779,0.997776667,0.051132385,0.250000000,0.205088385,0.489860517,2.839129180,0.282226119,79.579484957,5,0.196690941,0.143950420,0,0,0,0.000000000,0,0,0,0,0,0,0,2730,393515,820764,664068,1498,0,3582590
3046,1624181407.054137468,1624181407.154275417,3051,3050,0,0.887563113,0.963156399,1,0,1,1,1,-13.877028685,6.526585009,-21.684057612,0.029363085,-0.063344052,0.992644005,-0.098910161,2706,645,0.238359202,0.255024249,0.193652502,0.137250832,0.406061806,51.014032915,2410,0.765510479,455.269434165,647.733051001,741.877769507,0.246774517,0.188908479,1,0,0,0,1.000000000,3,1,0.244840910,0.009152112,0.244840910,0.009152112,0.100000000,0.030000000,1.294169587,0.255024249,0.000000000,0.000002269,0.000002828,0.000005182,0.169165429,-0.099903331,0.980511286,0.000000003,0.000000005,0.000000010,0.080172480,0.996242090,0.032773031,0.300000000,0.215954859,0.531309261,2.952625021,0.351878576,77.549843827,6,0.199308843,0.146285914,0,0,0,0.000000000,0,0,0,0,0,0,0,2706,393515,820764,664068,1498,0,3582590
3047,1624181407.154134989,1624181407.254301786,3052,3051,0,1.011195526,1.049925217,1,0,1,1,1,-13.831180848,6.292395101,-21.698815246,0.031790463,-0.035874230,0.989591383,-0.135688246,2732,699,0.255856515,0.267212549,0.205474778,0.150014678,0.287382594,62.784935172,2425,0.772515540,435.184102248,674.573917186,763.592164655,0.232302591,0.179457362,1,0,0,0,1.000000000,2,1,0.174344093,0.012272595,0.174344093,0.012272595,0.100000000,0.030000000,1.218273880,0.267212549,0.000000000,0.000002026,0.000002656,0.000005267,0.191190012,-0.049322781,0.980313033,0.000000003,0.000000006,0.000000010,0.194843702,0.980807098,0.007305310,0.350000000,0.221244531,0.551300825,3.036042495,0.424001536,76.320442834,7,0.201334411,0.148239787,0,0,0,0.000000000,0,0,0,0,0,0,0,2732,393515,820764,664068,1498,0,3582590
3048,1624181407.254132509,1624181407.354301691,3053,3052,0,0.904336587,0.976293657,1,0,1,1,1,-13.758218857,6.100099930,-21.623284936,0.035726818,-0.019192243,0.984296228,-0.171802760,2815,751,0.266785080,0.281826724,0.247225114,0.157949780,0.259195208,76.657374226,2512,0.770761569,432.720596214,726.070756516,777.361708381,0.223495035,0.172261384,1,0,0,0,1.000000000,1,1,0.065800651,0.011172806,0.065800651,0.011172806,0.100000000,0.030000000,1.172084056,0.281826724,0.000000000,0.000001965,0.000002429,0.000005862,0.203583959,-0.012398519,0.978978983,0.000000002,0.000000005,0.000000011,0.344915806,0.937236440,-0.051195142,0.400000000,0.225789345,0.561194249,3.129502227,0.496193162,76.183820854,8,0.203485629,0.150250702,0,0,0,0.000000000,0,0,0,0,0,0,0,2815,393515,820764,664068,1498,0,3582590
3049,1624181407.354130030,1624181407.454164982,3054,3053,0,0.828234464,0.868182886,1,0,1,1,1,-13.710591035,6.037248826,-21.573444004,0.038693735,-0.007317907,0.977563547,-0.206926929,2887,820,0.284031867,0.265451412,0.207752660,0.144097524,0.244325473,75.045825799,2613,0.774144261,428.103539943,722.885088033,871.850325171,0.211635009,0.163836028,1,1,1,1,4.000000000,5,1,0.307850804,0.007885570,0.110980019,0.009979252,0.100000000,0.030000000,1.105352372,0.255873712,0.265451412,0.000003472,0.000004253,0.000008994,0.208322338,0.022001549,0.977812730,0.000000008,0.000000018,0.000000044,0.330379393,0.942704181,-0.046457334,0.450000000,0.228055322,0.546942547,3.089098395,0.566729814,75.871776582,9,0.204758524,0.151592270,0,0,0,0.000000000,0,0,0,0,0,0,0,2887,393515,820764,664068,1498,0,3582590
3050,1624181407.454127550,1624181407.554187536,3056,3054,0,0.802141637,0.816616568,1,0,1,1,1,-13.650193053,6.550671311,-21.498706315,0.037406508,-0.007525573,0.969356190,-0.242678173,2956,884,0.299052774,0.259234348,0.267858854,0.122880843,0.169256048,91.366020398,2698,0.763568776,403.065589261,700.675337641,956.367629816,0.195652597,0.149394214,1,0,0,0,1.000000000,4,1,0.645878128,0.009204746,0.645878128,0.009204746,0.100000000,0.030000000,1.026068832,0.259234348,0.000000000,0.000001904,0.000002996,0.000007973,0.193414563,0.019301682,0.980927241,0.000000002,0.000000005,0.000000011,0.359740900,0.931440215,-0.054823446,0.500000000,0.227958189,0.528219098,3.376079708,0.640105390,76.104919218,10,0.205321399,0.152440891,0,0,0,0.000000000,0,0,0,0,0,0,0,2956,393515,820764,664068,1498,0,3582590
3051,1624181407.554125309,1624181407.654105186,3056,3055,0,0.806512325,0.817712905,1,0,1,1,1,-13.605576864,6.879307443,-21.380281940,0.035751903,-0.010384582,0.959220796,-0.280195335,2994,853,0.284903140,0.178941203,0.140762098,0.090106037,0.276883763,77.981281871,2682,0.750892740,444.759484235,716.588141841,852.546702130,0.220845492,0.165831277,1,0,0,0,1.000000000,3,1,0.224483174,0.016286329,0.224483174,0.016286329,0.100000000,0.030000000,1.158188952,0.178941203,0.000000000,0.000001756,0.000002476,0.000006837,0.198795491,0.065112737,0.977875598,0.000000002,0.000000004,0.000000009,0.459274588,0.887922272,-0.025707813,0.550000000,0.232883789,0.502330678,3.619289604,0.716459248,75.627296999,11,0.207342313,0.154124413,0,0,0,0.000000000,0,0,0,0,0,0,0,2994,393515,820764,664068,1498,0,3582590
3052,1624181407.654122829,1624181407.754022837,3057,3056,0,0.814433910,0.827721901,1,0,0,0,1,-13.573117613,7.161602702,-21.233196286,0.032784545,-0.018968067,0.947141770,-0.318571583,3049,911,0.298786487,0.145125071,0.098899363,0.066405740,0.246429867,80.948382596,2732,0.754799093,429.402429652,743.933160385,888.775532294,0.208234379,0.157175121,1,0,0,0,1.000000000,2,1,0.111191904,0.010927932,0.111191904,0.010927932,0.100000000,0.030000000,1.092051982,0.145125071,0.000000000,0.000001612,0.000002250,0.000006364,0.219822820,0.073229758,0.972787402,0.000000002,0.000000005,0.000000009,0.487894439,0.872583613,-0.023597780,0.550000000,0.236104345,0.477052974,3.795368430,0.796627379,75.350016873,0,0.208101222,0.154938870,0,0,0,0.000000000,0,0,0,0,0,0,0,3049,393515,820764,664068,1498,0,3582590
3053,1624181407.754120350,1624181407.853989124,3058,3057,0,0.819229559,0.830157405,1,0,0,0,1,-13.515777032,7.288743886,-21.031777316,0.030883160,-0.027760425,0.933549494,-0.356035014,3076,845,0.274707412,0.113808071,0.078615871,0.047454487,0.247945142,71.950328475,2800,0.738650573,418.057543240,761.845268112,888.318794171,0.202133825,0.149306265,1,0,0,0,1.000000000,1,1,0.151638709,0.006157566,0.151638709,0.006157566,0.100000000,0.030000000,1.060058596,0.113808071,0.000000000,0.000001673,0.000002272,0.000005930,0.177499510,0.062931262,0.982106705,0.000000003,0.000000004,0.000000011,0.623163399,0.782089770,0.001723197,0.550000000,0.241120340,0.460948070,3.905198491,0.876364898,74.654673043,0,0.208802195,0.155644350,0,0,0,0.000000000,0,0,0,0,0,0,0,3076,393515,820764,664068,1498,0,3582590
3054,1624181407.854117870,1624181407.954021215,3059,3058,0,0.799770719,0.813501592,1,0,0,0,1,-13.460052526,7.298314068,-20.803417831,0.028040280,-0.037068838,0.918505533,-0.392666818,3253,909,0.279434368,0.118804920,0.086086150,0.054427355,0.240429805,69.795401338,2932,0.746460255,435.497535784,808.012610027,945.111322682,0.198982575,0.148532584,1,1,1,0,1.000000000,5,1,0.198596064,0.007030641,0.198596064,0.007030641,0.100000000,0.030000000,1.043532371,0.118804920,0.149849139,0.000001614,0.000002142,0.000005389,0.175248796,0.059363453,0.982732843,0.000000002,0.000000005,0.000000010,0.632372900,0.774057220,0.030658369,0.550000000,0.244007831,0.442254814,3.997526929,0.954015804,74.321676844,0,0.209641404,0.156554604,0,0,0,0.000000000,0,0,0,0,0,0,0,3253,393515,820764,664068,1498,0,3582590
3055,1624181407.954115391,1624181408.054050922,3061,3059,0,0.777334902,0.791211384,1,0,0,0,1,-13.404736375,7.250096709,-20.533639991,0.025178182,-0.043730207,0.902231657,-0.428289348,3142,891,0.283577339,0.115111713,0.090897050,0.058189291,0.244271767,73.155537185,2862,0.742121448,427.589640734,775.198260885,921.163681546,0.201317979,0.149402390,1,0,0,0,1.000000000,4,1,0.184045340,0.005048399,0.184045340,0.005048399,0.100000000,0.030000000,1.055780025,0.115111713,0.000000000,0.000001587,0.000002127,0.000005491,0.142005484,0.074476122,0.987060155,0.000000002,0.000000005,0.000000010,0.527694558,0.848569185,0.038324820,0.550000000,0.247797295,0.421811129,4.127045999,1.031058456,74.062622749,0,0.210288990,0.157271092,0,0,0,0.000000000,0,0,0,0,0,0,0,3142,393515,820764,664068,1498,0,3582590
3056,1624181408.054113150,1624181408.154025316,3061,3060,0,0.777353896,0.798582207,1,0,0,0,1,-13.349122781,7.192922452,-20.312856302,0.023950813,-0.048867872,0.884658358,-0.463052783,3108,876,0.281853282,0.100164401,0.074066463,0.047359620,0.256999462,66.333561059,2775,0.737720282,410.921320488,769.467478446,866.784983031,0.200726154,0.148079755,1,0,0,0,1.000000000,3,1,0.095898376,0.005147244,0.095898376,0.005147244,0.100000000,0.030000000,1.052676294,0.100164401,0.000000000,0.000001668,0.000002170,0.000005248,0.175127235,0.023698355,0.984260555,0.000000003,0.000000005,0.000000010,0.815202784,0.577343883,0.046026747,0.550000000,0.252925755,0.412110005,4.197513537,1.107717628,73.248706451,0,0.211362894,0.158163124,0,0,0,0.000000000,0,0,0,0,0,0,0,3108,393515,820764,664068,1498,0,3582590
3057,1624181408.154110670,1624181408.253955603,3062,3061,0,0.810219994,0.835290031,1,0,0,0,1,-13.291857715,7.158416649,-20.102808916,0.021413488,-0.052721178,0.865748154,-0.497234426,3237,872,0.269385233,0.093563945,0.059541063,0.041911563,0.250212870,71.094055068,2908,0.728367188,415.264732438,821.042229774,881.784820463,0.196056061,0.142800802,1,0,0,0,1.000000000,2,1,0.031871713,0.002969906,0.031871713,0.002969906,0.100000000,0.030000000,1.026586832,0.093563945,0.000000000,0.000001723,0.000002032,0.000005469,0.208379927,0.032611278,0.977504123,0.000000003,0.000000006,0.000000010,0.729266719,0.684194403,0.006933323,0.550000000,0.256983712,0.404426048,4.288817302,1.184981337,72.730979797,0,0.211627969,0.158412558,0,0,0,0.000000000,0,0,0,0,0,0,0,3237,393515,820764,664068,1498,0,3582590
3058,1624181408.254108191,1624181408.353872061,3063,3062,0,0.833619135,0.868867852,1,0,0,0,1,-13.245683638,7.156245901,-19.916333308,-0.017297091,0.053527350,-0.845423180,0.531126426,3274,854,0.260843005,0.092814718,0.057699217,0.036799711,0.274253756,69.014450447,2919,0.723191686,412.183495642,820.435476737,878.377558179,0.195255411,0.141207090,1,0,0,0,1.000000000,1,1,0.027440294,0.005422091,0.027440294,0.005422091,0.100000000,0.030000000,1.015129726,0.092814718,0.000000000,0.000001782,0.000002063,0.000005575,0.199072393,0.042557440,0.979060288,0.000000003,0.000000006,0.000000009,0.775958069,0.630417421,0.021516277,0.550000000,0.261768014,0.399971048,4.319827526,1.258950229,72.376953164,0,0.211860293,0.158610945,0,0,0,0.000000000,0,0,0,0,0,0,0,3274,393515,820764,664068,1498,0,3582590
3059,1624181408.354105711,1624181408.453846931,3064,3063,0,0.846871175,0.874964708,1,0,0,0,1,-13.205656018,7.178134196,-19.725287369,-0.014753587,0.056302943,-0.822821893,0.565310926,3307,841,0.254309041,0.098470179,0.063297251,0.041784945,0.310638977,61.646401919,2954,0.732485931,445.654671368,825.673304029,892.435463345,0.205962751,0.150864818,0,0,0,0,1.000000000,0,1,0.028439115,0.002487445,0.028439115,0.002487445,0.100000000,0.030000000,1.080138792,0.098470179,0.000000000,0.000001771,0.000002135,0.000004887,0.212669495,0.028908209,0.976696474,0.000000003,0.000000005,0.000000009,0.915084928,0.401555651,0.037049083,0.550000000,0.268374968,0.389424372,4.378421933,1.331785418,71.559393959,0,0.212508021,0.159182878,647,560,87,0.195645600,128,0,0,0,0,0,2530,130,393875,821411,664196,1498,0,3585120
