frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,dynamic_threshold_ready,dynamic_normal_ratio_threshold,dynamic_condition_threshold,dynamic_normal_ratio_mean,dynamic_normal_ratio_std,dynamic_condition_mean,dynamic_condition_std,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
2199,1517157464.163014889,1517157464.263854265,1,0,0,1,56.295468188,21.247053520,-2.888888977,0.060976449,0.016225178,0.978200770,-0.197843045,797,308,0.386449184,0.029958948,0.022364180,0.014619091,0.143220751,37.765083859,0.000000000,0.164444324,0.094265933,7.066426584,0.261105925,30.579286048,0,1,0.080000000,40.000000000,0.190515322,0.050047902,28.297696709,4.063362621,18,18,0,0.022584693,1,0,0,0,0,774,5,21270,86727,58700,6839,1547241
2200,1517157464.263875008,1517157464.364714384,1,0,0,1,55.962498641,21.107208059,-2.873530306,0.054822722,0.016036756,0.978223440,-0.199539954,803,332,0.413449564,0.034870052,0.023003069,0.016371981,0.200604473,25.529990549,0.000000000,0.166441385,0.093097201,7.117184554,0.257005980,30.475060407,0,1,0.080000000,40.000000000,0.190327192,0.049974210,28.308385591,4.054652753,27,26,1,0.033623910,3,0,0,0,0,771,5,21270,86754,58703,6839,1548012
2201,1517157464.364734888,1517157464.465574265,1,0,0,1,55.636156093,20.959614001,-2.849705222,0.055977350,0.016112898,0.978001244,-0.200300966,806,315,0.390818859,0.032863352,0.021191515,0.014980999,0.190729865,24.081095057,0.000000000,0.165459366,0.091641919,7.155315849,0.216567128,30.254684592,0,1,0.080000000,40.000000000,0.190529112,0.049934621,28.275552768,4.075404187,23,21,2,0.028535980,4,0,0,0,0,777,6,21276,86777,58707,6839,1548789
2202,1517157464.465595007,1517157464.566434383,1,0,0,1,55.312687260,20.813109011,-2.837283921,0.051352356,0.009721029,0.977623317,-0.203767237,799,323,0.404255319,0.034046343,0.024976920,0.016504449,0.148553350,31.845169862,0.000000000,0.164673522,0.081797057,6.888773358,0.137746094,30.251655751,0,1,0.080000000,40.000000000,0.190678836,0.049785868,28.311395834,4.090850042,25,24,1,0.031289111,2,0,0,0,0,772,2,21280,86802,58709,6839,1549561
2203,1517157464.667315006,1517157464.768154383,1,0,0,1,54.659141324,20.494556973,-2.792271474,0.057884008,-0.006531838,0.979835222,-0.191127481,814,299,0.367321867,0.029057235,0.018558691,0.013438371,0.217232879,21.324097884,0.000000000,0.167109454,0.088617305,7.313882779,0.150569328,29.718524186,0,1,0.080000000,40.000000000,0.191671629,0.049313371,28.229410375,4.147515469,23,22,1,0.028255528,3,0,0,0,0,785,6,21283,86825,58712,6839,1550346
2204,1517157464.768176079,1517157464.869014263,1,0,0,1,54.331087868,20.356444847,-2.760014500,0.055728561,-0.009897819,0.986365494,-0.154529841,805,308,0.382608696,0.034158692,0.023064529,0.015893117,0.155915593,28.048355625,0.000000000,0.165959967,0.082945529,7.367257728,0.200266382,29.612981659,0,1,0.080000000,40.000000000,0.189880272,0.047284324,28.325078952,4.030240928,16,16,0,0.019875776,2,0,0,0,0,786,3,21285,86841,58714,6839,1551132
2205,1517157464.869035959,1517157464.969875336,1,0,0,1,53.996603466,20.247868040,-2.745422224,0.053277282,-0.006635542,0.991528835,-0.118271171,833,325,0.390156062,0.034768728,0.026345321,0.017234092,0.173682476,25.696416774,0.000000000,0.167269526,0.082443502,7.412201758,0.247070991,28.935342962,0,1,0.080000000,40.000000000,0.187267614,0.040385908,28.403710582,3.899355548,42,41,1,0.050420168,5,0,0,0,0,786,5,21291,86883,58719,6839,1551918
2206,1517157464.969896078,1517157465.070673227,1,0,0,1,53.664042021,20.154048835,-2.729834002,0.047682496,-0.008095577,0.993870256,-0.099412049,874,328,0.375286041,0.036047499,0.025045633,0.016844636,0.159389998,31.266581547,0.000000000,0.166524185,0.073679267,7.447374433,0.272201488,29.004076391,0,1,0.080000000,40.000000000,0.184926154,0.034754053,28.523634826,3.799876933,29,28,1,0.033180778,3,0,0,0,0,841,4,21294,86912,58722,6839,1552759
2207,1517157465.070693970,1517157465.171533346,1,0,0,1,53.315644438,20.083887595,-2.705753816,0.049787620,-0.000225915,0.995078308,-0.085675572,891,321,0.360269360,0.040538197,0.028368513,0.018619664,0.187763444,27.026106127,0.000000000,0.166205278,0.080596551,7.498898608,0.289971322,28.974262824,0,1,0.080000000,40.000000000,0.184081738,0.033630874,28.586425054,3.721935045,36,34,2,0.040404040,5,0,0,0,0,848,7,21298,86948,58727,6839,1553607
2208,1517157465.171554089,1517157465.272393227,1,0,0,1,52.963297590,20.005316700,-2.682555436,0.050409236,0.005780599,0.994170720,-0.095131870,868,310,0.357142857,0.031008988,0.021578364,0.013950358,0.156701761,30.520047937,0.000000000,0.165941578,0.078977024,7.546440818,0.297390516,28.881957137,0,1,0.080000000,40.000000000,0.183064521,0.032897276,28.645026845,3.705749161,32,31,1,0.036866359,5,0,0,0,0,831,5,21301,86980,58732,6839,1554438
2209,1517157465.272413969,1517157465.373253345,1,0,0,1,52.607979999,19.939430683,-2.658048051,0.044955262,0.012084572,0.992802342,-0.110347164,844,319,0.377962085,0.034723246,0.026138080,0.015997139,0.188600689,26.730220408,0.000000000,0.164675687,0.079109570,7.590849394,0.326439460,28.812260518,0,1,0.080000000,40.000000000,0.182906746,0.032832447,28.667572631,3.687125663,35,34,1,0.041469194,4,0,0,0,0,805,4,21307,87015,58736,6839,1555243
2210,1517157465.373274088,1517157465.474113226,1,0,0,1,52.262223134,19.859723673,-2.647559928,0.033100292,0.043674299,0.986618554,-0.153560266,858,335,0.390442890,0.035564359,0.022449143,0.016049473,0.181183871,26.767290087,0.000000000,0.164467973,0.078579643,7.630677708,0.411411612,28.772813012,0,1,0.080000000,40.000000000,0.182854014,0.032830938,28.682634440,3.676239873,35,33,2,0.040792541,8,0,0,0,0,814,9,21311,87050,58744,6839,1556057
2211,1517157465.474133968,1517157465.574973345,1,0,0,1,51.934462375,19.747613704,-2.632382836,0.032403358,0.029559853,0.980410053,-0.192021785,880,368,0.418181818,0.031396722,0.021115985,0.015899853,0.194307585,25.693214067,0.000000000,0.166226163,0.078199467,7.666212695,0.487495532,28.598521487,0,1,0.080000000,40.000000000,0.182859953,0.032832955,28.625964997,3.678206516,19,17,2,0.021590909,3,0,0,0,0,854,7,21313,87069,58747,6839,1556911
2212,1517157465.574994087,1517157465.675833225,1,0,0,1,51.625543471,19.623035632,-2.615273556,0.038486878,0.030426412,0.979346443,-0.196146724,873,334,0.382588774,0.032286160,0.021812853,0.014973468,0.222940069,31.241790350,0.000000000,0.169502286,0.077759772,7.673132776,0.491775523,28.828265220,0,1,0.080000000,40.000000000,0.183322810,0.033067624,28.654953933,3.687273649,20,19,1,0.022909507,8,0,0,0,0,843,10,21313,87089,58755,6839,1557754
2213,1517157465.675853968,1517157465.776693344,1,0,0,1,51.313788827,19.487365885,-2.594975095,0.043444079,0.025730900,0.979434255,-0.195343477,880,297,0.337500000,0.029482282,0.021258528,0.015187109,0.173415071,26.997639635,0.000000000,0.171033369,0.081406450,7.030586865,0.486812570,28.736609489,0,1,0.080000000,40.000000000,0.182951799,0.032968424,28.666429515,3.680305569,29,26,3,0.032954545,3,0,0,0,0,846,5,21322,87118,58758,6839,1558600
2214,1517157465.776714087,1517157465.877553225,1,0,0,1,51.001163617,19.354902711,-2.569312321,0.045372542,0.018751024,0.980398796,-0.190808625,838,317,0.378281623,0.035689585,0.025174436,0.016468773,0.206799793,29.711526722,0.000000000,0.174411115,0.079353703,7.027505563,0.492310245,28.679814337,0,1,0.080000000,40.000000000,0.183286356,0.033038905,28.635156019,3.657936605,23,19,4,0.027446301,2,0,0,0,0,813,2,21333,87141,58760,6839,1559413
2215,1517157465.877573967,1517157465.978413343,1,0,0,1,50.683536369,19.222456927,-2.559497443,0.039463268,0.025294064,0.981137514,-0.187542098,840,298,0.354761905,0.037997039,0.025386574,0.016993976,0.185114637,28.112075518,0.000000000,0.175815367,0.083216828,7.034867034,0.498580863,28.623846148,0,1,0.080000000,40.000000000,0.183730133,0.032761276,28.607872065,3.651555530,20,19,1,0.023809524,5,0,0,0,0,815,5,21337,87161,58765,6839,1560228
2216,1517157466.079232931,1517157466.180072308,1,0,0,1,50.064837740,18.953186894,-2.537159699,0.049875049,0.018017677,0.980270425,-0.190414644,819,299,0.365079365,0.034353786,0.024468755,0.015125133,0.190470391,27.512235408,0.000000000,0.177490310,0.083029614,7.358789536,0.500237307,28.395801562,0,1,0.080000000,40.000000000,0.183771118,0.032767119,28.596451346,3.653178067,23,22,1,0.028083028,4,0,0,0,0,792,4,21340,87184,58769,6839,1561020
2217,1517157466.180093050,1517157466.280932188,1,0,0,1,49.752472380,18.823525290,-2.525650699,0.049661229,0.013365887,0.980228421,-0.191068989,799,304,0.380475594,0.034992870,0.023220148,0.014762646,0.231268472,23.717100812,0.000000000,0.180910367,0.082321875,7.355423116,0.499746373,28.014151616,0,1,0.080000000,40.000000000,0.184317563,0.033097351,28.522595926,3.676346832,20,20,0,0.025031289,4,0,0,0,0,775,4,21341,87204,58773,6839,1561795
2218,1517157466.280952930,1517157466.381792307,1,0,0,1,49.446751636,18.693428908,-2.509437210,0.055495435,0.013974514,0.979651147,-0.192376194,809,292,0.360939431,0.037400033,0.023898172,0.017536990,0.213545456,26.285035290,0.000000000,0.186072031,0.084032265,7.346401008,0.500870033,27.793553676,0,1,0.080000000,40.000000000,0.183954837,0.032572114,28.560064384,3.634013995,23,23,0,0.028430161,1,0,0,0,0,785,1,21342,87227,58774,6839,1562580
2219,1517157466.482672930,1517157466.583512306,1,0,0,1,48.828003241,18.430765915,-2.483783243,0.053991830,0.009628262,0.979904716,-0.191778327,813,297,0.365313653,0.037425111,0.027752678,0.016126073,0.172123870,29.936081732,0.000000000,0.187517187,0.080992360,7.657610770,0.498431652,27.402103570,0,1,0.080000000,40.000000000,0.183701152,0.032564480,28.533204232,3.613761115,15,12,3,0.018450185,3,0,0,0,0,795,3,21344,87242,58777,6839,1563375
2220,1517157466.583533049,1517157466.684372187,1,0,0,1,48.520356700,18.292355681,-2.453940244,0.057935322,0.015444452,0.979475351,-0.192439612,803,287,0.357409714,0.035195650,0.028217609,0.015077502,0.161363716,27.605054599,0.000000000,0.185555149,0.081054202,7.637318021,0.497719926,27.505856772,0,1,0.080000000,40.000000000,0.183571482,0.032627291,28.550531535,3.605104847,24,24,0,0.029887920,3,0,0,0,0,773,6,21350,87266,58780,6839,1564148
2221,1517157466.684392929,1517157466.785232306,1,0,0,1,48.214248769,18.160074451,-2.440717100,0.056804407,0.014889928,0.979274259,-0.193838785,817,322,0.394124847,0.036636097,0.028791737,0.017364815,0.179258849,28.384447391,0.000000000,0.184981598,0.081012807,7.615730432,0.493020037,27.721024389,0,1,0.080000000,40.000000000,0.183175735,0.032436637,28.604885941,3.560945325,27,27,0,0.033047736,4,0,0,0,0,783,7,21353,87293,58784,6839,1564931
2222,1517157466.785253048,1517157466.886092186,1,0,0,1,47.909341024,18.028901078,-2.421036278,0.058131842,0.011582713,0.979167958,-0.194207726,825,299,0.362424242,0.037292803,0.031294682,0.019952894,0.212116794,24.198061887,0.000000000,0.188159771,0.082198813,7.219800564,0.470362766,27.338668990,0,1,0.080000000,40.000000000,0.183067194,0.032321245,28.577404498,3.584168687,29,28,1,0.035151515,6,0,0,0,0,787,9,21356,87322,58790,6839,1565718
2223,1517157466.986973047,1517157467.087750196,1,0,0,1,47.277139770,17.746435044,-2.382478967,0.054174226,0.016920803,0.978698567,-0.197301687,854,299,0.350117096,0.034993368,0.025921335,0.014729969,0.234067551,25.364882856,0.000000000,0.189001504,0.072345480,7.555908009,0.401510301,27.540708239,0,1,0.080000000,40.000000000,0.182542384,0.031037301,28.609861765,3.539961149,31,30,1,0.036299766,4,0,0,0,0,817,6,21363,87353,58794,6839,1566535
2224,1517157467.087770939,1517157467.188610315,1,0,0,1,46.956228027,17.598009613,-2.353101886,0.056868680,0.016622670,0.978719716,-0.196462103,832,297,0.356971154,0.037243309,0.028876774,0.018874492,0.262809955,24.227911339,0.000000000,0.194346222,0.072930213,7.558731872,0.329112633,27.349686024,0,1,0.080000000,40.000000000,0.182488958,0.030894157,28.627381735,3.513798482,22,20,2,0.026442308,5,0,0,0,0,803,7,21368,87375,58799,6839,1567338
2225,1517157467.188632011,1517157467.289470196,1,0,0,1,46.621602216,17.448689069,-2.335098960,0.058261171,0.016410470,0.978487579,-0.197226748,843,294,0.348754448,0.034833027,0.024945789,0.015735804,0.216580222,31.156769959,0.000000000,0.196491110,0.072907509,7.579710743,0.292550174,27.622703684,0,1,0.080000000,40.000000000,0.182492317,0.030897845,28.724856016,3.446774665,21,21,0,0.024911032,1,0,0,0,0,819,3,21372,87396,58800,6839,1568157
2226,1517157467.289491892,1517157467.390331268,1,0,0,1,46.294399722,17.303460395,-2.309759883,0.055425134,0.016995858,0.978645028,-0.197213348,842,298,0.353919240,0.035742947,0.024004895,0.017065838,0.226727187,33.055631262,0.000000000,0.199857969,0.072830022,7.582383954,0.264382579,27.712156169,0,1,0.080000000,40.000000000,0.182976669,0.031206298,28.834392637,3.408399502,32,29,3,0.038004751,4,0,0,0,0,804,6,21378,87428,58804,6839,1568961
2227,1517157467.390352011,1517157467.491191387,1,0,0,1,45.960451367,17.159347020,-2.293613815,0.056184458,0.020164471,0.978267483,-0.198568457,834,292,0.350119904,0.036787426,0.026489257,0.017700997,0.218661585,26.106326195,0.000000000,0.201402876,0.065479277,7.584713746,0.248357448,27.666167173,0,1,0.080000000,40.000000000,0.183259508,0.031399673,28.851799003,3.389928403,26,24,2,0.031175060,6,0,0,0,0,798,10,21382,87454,58810,6839,1569759
2228,1517157467.491211891,1517157467.592051268,1,0,0,1,45.619444241,16.999312962,-2.272323339,0.054690763,0.032326420,0.977777971,-0.199785292,828,281,0.339371981,0.039840427,0.029792077,0.017659138,0.207298687,27.297513953,0.000000000,0.203932722,0.065481668,7.599802198,0.219423348,27.505040474,0,1,0.080000000,40.000000000,0.183798984,0.031344571,28.821369966,3.390086550,22,20,2,0.026570048,5,0,0,0,0,799,7,21386,87476,58815,6839,1570558
2229,1517157467.592072010,1517157467.692911386,1,0,0,1,45.278455074,16.866183628,-2.242961648,0.058844196,0.010568802,0.978177993,-0.198981092,856,299,0.349299065,0.041254806,0.029942652,0.017608901,0.203623458,39.331449231,0.000000000,0.204683861,0.073464787,7.612053618,0.135293630,28.135101915,0,1,0.080000000,40.000000000,0.183797934,0.031343905,28.955708907,3.534652825,41,40,1,0.047897196,6,0,0,0,0,805,10,21392,87517,58821,6839,1571363
2230,1517157467.692931890,1517157467.793771267,1,0,0,1,44.947750943,16.714286696,-2.227543822,0.053878841,0.013172549,0.978707843,-0.197622145,848,301,0.354952830,0.036805191,0.025888264,0.017178269,0.216798166,28.259569158,0.000000000,0.206464576,0.073556471,7.629563888,0.059278200,28.209715868,0,1,0.080000000,40.000000000,0.183951966,0.031467606,28.944499464,3.535065269,35,31,4,0.041273585,5,0,0,0,0,805,8,21397,87552,58826,6839,1572168
2231,1517157467.793792009,1517157467.894631386,1,0,0,1,44.619982083,16.562679659,-2.200088226,0.049248978,-0.011249919,0.986062551,-0.158520105,846,310,0.366430260,0.032799606,0.023273673,0.013679351,0.183598121,32.823486614,0.000000000,0.205929102,0.070533244,7.658207587,0.128665313,28.566229496,0,1,0.080000000,40.000000000,0.183854119,0.031453338,28.992076327,3.554879349,33,31,2,0.039007092,7,0,0,0,0,806,7,21409,87585,58833,6839,1572974
2232,1517157467.894651890,1517157467.995491266,1,0,0,1,44.277769502,16.436714382,-2.184908947,0.040017383,-0.028724628,0.994099851,-0.096638451,983,375,0.381485249,0.043611395,0.026695963,0.017620463,0.226124564,34.036479378,0.000000000,0.206088327,0.079225010,7.682581751,0.251753912,28.705963947,0,1,0.080000000,40.000000000,0.183774711,0.031336280,29.114598078,3.515266115,73,71,2,0.074262462,9,0,0,0,0,896,14,21425,87658,58842,6839,1573870
2233,1517157467.995512009,1517157468.096290350,1,1,1,1,43.938900515,16.328900213,-2.160697637,0.035517932,-0.028970306,0.997187155,-0.059304104,1064,420,0.394736842,0.051092405,0.036164892,0.023725105,0.161963083,41.626420969,0.050000000,0.205515728,0.104191068,7.698512616,0.318457200,29.437403014,1,1,0.080000000,40.000000000,0.183774711,0.031336280,29.114598078,3.515266115,36,35,1,0.033834586,18,37,0,4,0,970,58,21441,87694,58897,6839,1574840
2234,1517157468.197170973,1517157468.298010349,1,0,0,1,43.223631270,16.219866187,-2.145291722,0.036528446,-0.004787668,0.998264748,-0.045937399,985,357,0.362436548,0.063141271,0.041384353,0.027612491,0.280983662,31.561064445,0.050000000,0.209224921,0.173842056,8.077933569,0.339634860,29.529879900,0,1,0.080000000,40.000000000,0.183774711,0.031336280,29.114598078,3.515266115,60,48,12,0.060913706,25,0,0,0,0,894,31,21468,87754,58922,6839,1575734
2235,1517157468.298031092,1517157468.398870230,1,0,0,1,42.833805319,16.170247187,-2.137750750,0.039136799,-0.002759171,0.997981651,-0.049933173,961,371,0.386056191,0.046137759,0.032050545,0.021083797,0.459487823,32.157518329,0.050000000,0.222943581,0.176402166,7.795852388,0.340910015,29.732152040,0,1,0.080000000,40.000000000,0.186509049,0.041648662,29.163548270,3.523207441,62,55,7,0.064516129,20,0,0,0,0,875,24,21498,87816,58942,6839,1576609
2236,1517157468.398890972,1517157468.499730349,1,0,0,1,42.486122808,16.128898870,-2.123738437,0.019911108,0.027863698,0.995791323,-0.085010601,890,316,0.355056180,0.036566283,0.027580568,0.016838131,0.267444163,30.948246428,0.050000000,0.226792269,0.174297916,7.807862053,0.407933808,29.903952591,0,1,0.080000000,40.000000000,0.186678572,0.041942213,29.198204455,3.523547383,38,38,0,0.042696629,7,0,0,0,0,845,7,21505,87854,58949,6839,1577454
2237,1517157468.499751091,1517157468.600590229,1,0,0,1,42.159628534,16.089201050,-2.115324301,0.001047130,0.042138416,0.990309705,-0.132325148,900,321,0.356666667,0.037565508,0.028523802,0.018062106,0.183509931,27.725990177,0.050000000,0.224404342,0.172180349,7.804222839,0.501063871,30.104397060,0,1,0.080000000,40.000000000,0.186431307,0.041887243,29.168339980,3.523242740,34,34,0,0.037777778,2,0,0,0,0,863,3,21512,87888,58951,6839,1578317
2238,1517157468.600610971,1517157468.701450348,1,0,0,1,41.863003608,16.029513703,-2.100663104,0.000709562,0.030105444,0.988728258,-0.146661481,906,336,0.370860927,0.036971497,0.028020321,0.017543155,0.207767988,26.326013189,0.050000000,0.224115469,0.172465521,7.434467501,0.529340210,30.106445955,0,1,0.080000000,40.000000000,0.186225609,0.041731160,29.142611726,3.534492802,26,25,1,0.028697572,5,0,0,0,0,873,7,21512,87914,58956,6839,1579190
2239,1517157468.701471090,1517157468.802310228,1,0,0,1,41.595523559,15.946596599,-2.086200299,0.003307880,0.024046077,0.988539830,-0.148996139,882,327,0.370748299,0.033983075,0.026716025,0.016752404,0.188616253,34.993615045,0.050000000,0.224940088,0.175634846,7.376212302,0.533116694,30.359322620,0,1,0.080000000,40.000000000,0.185917251,0.041598220,29.244728528,3.554489962,28,26,2,0.031746032,4,0,0,0,0,848,6,21515,87942,58960,6839,1580038
2240,1517157468.802330971,1517157468.903170347,1,0,0,1,41.353350501,15.868001054,-2.075557194,0.013269312,0.017227583,0.987721709,-0.154702814,868,303,0.349078341,0.034414622,0.022448349,0.014521957,0.186915557,34.925826996,0.050000000,0.226217680,0.176466451,7.297313003,0.541609622,30.725361240,0,1,0.080000000,40.000000000,0.185497666,0.041373819,29.366994772,3.537479265,20,19,1,0.023041475,1,0,0,0,0,845,3,21518,87962,58961,6839,1580883
2241,1517157468.903191090,1517157469.003969193,1,0,0,1,41.112869973,15.779548756,-2.065129992,0.019558490,0.016536583,0.986032132,-0.164574120,850,290,0.341176471,0.028306289,0.020566272,0.014062082,0.224596019,28.248983602,0.050000000,0.228484538,0.188382843,7.221247367,0.560357290,30.718588051,0,1,0.080000000,40.000000000,0.185354857,0.041213662,29.425825394,3.468810708,23,21,2,0.027058824,4,0,0,0,0,822,5,21521,87985,58965,6839,1581705
2242,1517157469.003989935,1517157469.104829311,1,0,0,1,40.863911567,15.678562901,-2.053444658,0.020520278,0.019720000,0.983871182,-0.176599937,836,284,0.339712919,0.031526790,0.023183320,0.015543911,0.158637121,31.313586640,0.050000000,0.225810555,0.194217878,6.796654670,0.579030887,31.074364288,0,1,0.080000000,40.000000000,0.184869892,0.041239859,29.477258219,3.458273359,15,14,1,0.017942584,2,0,0,0,0,819,2,21522,88000,58967,6839,1582524
