frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1633,1624181258.157761097,1624181258.257695913,1638,1637,0,0.117800933,0.266901493,1,1,0,0,0,1,-82.262717834,-10.946180084,-26.185591219,0.012413005,0.006556114,0.999823852,-0.012457906,906,284,0.313465784,0.134667202,0.101951072,0.064256721,0.243901848,183.639077177,852,0.750897699,121.014340554,221.320565813,297.429933400,0.189154410,0.142035611,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005898,0.000006855,0.000035764,0.200580793,-0.120358343,-0.972255735,0.000000004,0.000000011,0.000000021,-0.096083381,-0.995370352,-0.002418028,0.000000000,0.170282154,0.195995374,6.115387050,0.010958345,194.396770355,0,0.174119080,0.133936621,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,211,192,19,0.232891832,74,0,0,0,0,0,0,621,74,268415,563543,165020,32,0,0,2308000
1634,1624181258.257758617,1624181258.357728958,1639,1638,0,0.260644411,0.352844579,1,1,0,1,1,1,-82.634824489,-10.986176742,-26.144234276,0.017397145,0.006642703,0.999747465,-0.012578525,904,269,0.297566372,0.191500227,0.108461054,0.070395949,0.348781277,158.973731384,843,0.754937555,135.821663135,206.820357699,293.770337685,0.213417702,0.161117038,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005867,0.000006736,0.000028289,0.241638477,-0.101042185,-0.965091355,0.000000003,0.000000008,0.000000018,0.385321692,0.922581883,-0.019231828,0.050000000,0.178414006,0.273880125,6.267471747,0.010648785,193.060369897,1,0.176233388,0.135270692,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,61,51,10,0.067477876,84,239,0,0,0,16,0,520,323,268443,563604,165343,32,0,0,2308520
1635,1624181258.357756138,1624181258.457767725,1640,1639,0,0.154857052,0.317258007,1,1,0,1,1,1,-82.964066684,-11.013481019,-26.124435518,0.013078453,0.009460873,0.999800179,-0.011791875,941,299,0.317747078,0.169154693,0.135113203,0.086697018,0.252457650,214.257605942,874,0.761784181,124.636707184,223.794015549,317.368651393,0.187198595,0.142604928,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005549,0.000007035,0.000030166,0.258497835,-0.107013693,-0.960066112,0.000000003,0.000000010,0.000000017,0.277352804,0.959492751,-0.049488204,0.100000000,0.183129328,0.298801233,6.334587515,0.012031121,195.769877234,2,0.176268268,0.135142786,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,48,41,7,0.051009564,111,239,0,0,0,15,0,540,353,268465,563652,165693,32,0,0,2309060
1636,1624181258.457753658,1624181258.557801247,1641,1640,0,0.211086406,0.260513175,1,1,0,0,0,1,-83.174430517,-11.031334145,-26.178146029,0.007674017,0.008929164,0.999862986,-0.011635655,879,282,0.320819113,0.126872308,0.073379790,0.046730531,0.198371324,215.119546728,821,0.754392876,116.656592093,218.877508502,283.822450237,0.188351269,0.142090855,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005686,0.000007063,0.000031917,0.239080009,-0.104134357,-0.965399806,0.000000004,0.000000014,0.000000022,-0.098282459,-0.995137930,0.006407739,0.100000000,0.182044083,0.296934694,6.286771121,0.012070688,200.847866434,0,0.176035862,0.134664997,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,270,238,32,0.307167235,71,0,0,0,0,0,0,538,71,268603,563922,165764,32,0,0,2309598
1637,1624181258.557751179,1624181258.657736063,1642,1641,0,0.223944520,0.339273309,1,1,0,1,1,1,-83.359246984,-11.036872976,-26.157594053,0.005888268,0.011260503,0.999851696,-0.011623947,905,277,0.306077348,0.160856900,0.112372294,0.074920667,0.198905655,227.071667390,847,0.760131789,128.923933493,217.075959858,297.831732201,0.200244798,0.152212436,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000006277,0.000007080,0.000034667,0.259482279,-0.116492589,-0.958696210,0.000000003,0.000000011,0.000000024,0.173450087,0.984630535,-0.020439604,0.150000000,0.181053015,0.302679437,6.171595429,0.012059343,205.210492848,1,0.176757279,0.134864381,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,69,53,16,0.076243094,116,237,0,0,0,19,0,482,354,268633,563991,166117,32,0,0,2310080
1638,1624181258.657748938,1624181258.757651806,1643,1642,0,0.248671082,0.354768385,1,1,0,0,0,1,-83.571090900,-11.075206580,-26.166631485,-0.002357887,0.012235586,0.999854744,-0.011628463,901,287,0.318534961,0.102206840,0.076547113,0.048260206,0.189254716,215.492800071,846,0.757877691,129.606754659,202.941142684,308.616628905,0.202142741,0.153199474,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000006121,0.000007072,0.000035821,0.271327668,-0.120508250,-0.954913115,0.000000004,0.000000012,0.000000021,0.339553892,0.939448671,-0.046253103,0.150000000,0.181258417,0.297196372,6.081582264,0.011962005,206.057015414,0,0.178400777,0.135987719,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,192,174,18,0.213096559,47,0,0,0,0,0,0,660,49,268742,564183,166164,32,0,0,2310740
1639,1624181258.757746458,1624181258.857672215,1644,1643,0,0.058135340,0.105982642,1,1,0,0,0,1,-83.816796604,-11.093886445,-26.194910933,-0.007165632,0.009746549,0.999853082,-0.012143826,1000,301,0.301000000,0.130711531,0.085719783,0.055579526,0.201916637,200.045500834,931,0.754661019,140.663036017,227.947452946,333.978919894,0.200206599,0.151088116,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000006715,0.000007210,0.000034855,0.292775562,-0.113859722,-0.949377919,0.000000004,0.000000013,0.000000022,0.172368532,0.984994909,-0.008609196,0.150000000,0.182518527,0.293598487,6.063545589,0.012677097,207.429421064,0,0.179696507,0.136746183,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,259,240,19,0.259000000,78,0,0,0,0,0,0,663,78,268878,564442,166242,32,0,0,2311403
1640,1624181258.857743979,1624181258.957705736,1645,1644,0,0.045632245,0.079431411,1,1,0,0,0,1,-84.072700382,-11.095436925,-26.187596820,-0.011685434,0.008764993,0.999817916,-0.012278456,1035,337,0.325603865,0.130370271,0.093155075,0.059884118,0.206384330,211.771131393,963,0.762309273,156.507404941,210.655271939,366.941152563,0.213195189,0.162520670,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005767,0.000006865,0.000031306,0.263677903,-0.122023804,-0.956861617,0.000000003,0.000000011,0.000000023,0.131398042,0.991245800,0.012896444,0.150000000,0.181856516,0.291421105,6.025979858,0.010866076,210.879563379,0,0.181454842,0.137823852,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,329,292,37,0.317874396,85,0,0,0,0,0,0,621,85,269037,564771,166327,32,0,0,2312024
1641,1624181258.957741499,1624181259.057710171,1646,1645,0,0.048263951,0.083115819,1,1,0,0,0,1,-84.329454887,-11.124560547,-26.202884135,-0.014438576,0.008697081,0.999779946,-0.012487891,1035,290,0.280193237,0.098347107,0.068747689,0.046264904,0.182349200,233.822012606,948,0.744642511,134.799095263,200.502249626,370.619755265,0.190954903,0.142193138,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005814,0.000006829,0.000033742,0.280823422,-0.109956173,-0.953440006,0.000000004,0.000000013,0.000000023,0.449808888,0.890452384,-0.069039958,0.150000000,0.182769339,0.294967085,5.904009357,0.011282650,215.050548163,0,0.182341827,0.138236015,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,265,237,28,0.256038647,49,0,0,0,0,0,0,721,49,269164,565036,166376,32,0,0,2312745
1642,1624181259.057739019,1624181259.157661438,1647,1646,0,0.037948987,0.085660972,1,1,0,0,0,1,-84.562226350,-11.143730907,-26.215139211,-0.013786019,0.008975184,0.999787051,-0.012459687,1016,312,0.307086614,0.094477153,0.068629518,0.041872531,0.160468468,234.316145408,934,0.743650234,133.426346324,205.338521795,355.804450334,0.192099396,0.142854761,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005650,0.000006255,0.000035280,0.295919404,-0.115443472,-0.948211217,0.000000004,0.000000013,0.000000029,0.167738101,0.985776086,0.010461228,0.150000000,0.182188906,0.298202271,5.783921768,0.010463147,216.019663219,0,0.183659193,0.139003983,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,216,199,17,0.212598425,49,0,0,0,0,0,0,750,50,269258,565252,166425,32,0,0,2313495
1643,1624181259.157736778,1624181259.257594109,1648,1647,0,0.047290072,0.089383833,1,1,0,0,0,1,-84.787796720,-11.162766611,-26.178435797,-0.011816704,0.007275638,0.999819567,-0.012971641,1017,304,0.298918387,0.107559625,0.082381396,0.049705663,0.231932183,208.000256209,949,0.746877168,156.722511247,204.534023247,347.529897517,0.221113870,0.165144901,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005653,0.000006345,0.000033144,0.325036763,-0.116421282,-0.938507958,0.000000003,0.000000009,0.000000024,0.216682131,0.976069859,-0.018343523,0.150000000,0.185755449,0.296493097,5.671264399,0.010547731,214.965038522,0,0.186225183,0.140876727,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,184,172,12,0.180924287,59,0,0,0,0,0,0,771,62,269332,565436,166484,32,0,0,2314266
1644,1624181259.257734299,1624181259.357666731,1649,1648,0,0.055622187,0.107706460,1,1,0,0,0,1,-84.980241608,-11.193520718,-26.184203359,-0.011151684,0.007019016,0.999829228,-0.012957183,1014,312,0.307692308,0.093147828,0.071325491,0.043748092,0.207434800,234.240010823,938,0.745187882,140.612533800,207.860623397,350.513076330,0.201166385,0.149906752,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005486,0.000005994,0.000034282,0.322615794,-0.111603356,-0.939927519,0.000000003,0.000000011,0.000000021,0.273949989,0.961743287,-0.001119455,0.150000000,0.189017570,0.287576984,5.534463885,0.010367982,215.215202359,0,0.187756226,0.141898876,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,199,186,13,0.196252465,46,0,0,0,0,0,0,768,47,269422,565635,166530,32,0,0,2315034
1645,1624181259.357731819,1624181259.457707167,1650,1649,0,0.089956829,0.143228758,1,1,0,0,0,1,-85.165727880,-11.208085231,-26.187491805,-0.008172122,0.006312347,0.999858216,-0.013301084,992,320,0.322580645,0.093995248,0.073049747,0.045623905,0.267426282,179.179591752,927,0.754910197,148.318973347,194.947756085,356.535022892,0.211944273,0.159998892,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005255,0.000006028,0.000029134,0.332360352,-0.123058263,-0.935089974,0.000000003,0.000000008,0.000000018,0.240053399,0.970749600,0.004424993,0.150000000,0.194865143,0.279636768,5.414157125,0.010853125,212.413305288,0,0.189619152,0.143350352,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,196,180,16,0.197580645,58,0,0,0,0,0,0,736,60,269508,565831,166588,32,0,0,2315770
1646,1624181259.457729340,1624181259.557686329,1650,1650,0,0.100307023,0.155215629,1,1,0,0,0,1,-85.359382928,-11.223372922,-26.172112164,-0.004969436,0.007115915,0.999878038,-0.012983778,986,269,0.272819473,0.101410826,0.074920896,0.044843071,0.180476526,253.622177960,919,0.737121301,135.487553801,184.118033363,357.808888682,0.200006877,0.147429329,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005991,0.000006609,0.000032904,0.309801225,-0.127609186,-0.942199075,0.000000004,0.000000014,0.000000021,-0.165387240,-0.985902468,-0.025365012,0.150000000,0.195514832,0.278988183,5.297463320,0.011520041,216.252653967,0,0.190820720,0.144015588,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,199,181,18,0.201825558,46,0,0,0,0,0,0,741,46,269612,566030,166634,32,0,0,2316511
1647,1624181259.657724380,1624181259.757694483,1652,1651,0,0.117813043,0.182239422,1,1,0,0,0,1,-85.730255723,-11.253644086,-26.115646268,0.004904893,0.009269105,0.999865757,-0.012589406,946,273,0.288583510,0.091524405,0.066530738,0.043834119,0.228345879,217.621779347,884,0.750371257,134.233401170,211.814592035,317.280198041,0.202363480,0.151847739,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000007794,0.000009251,0.000044536,0.287079129,-0.131564375,-0.948828957,0.000000004,0.000000016,0.000000027,0.238416446,0.971160523,0.002199405,0.150000000,0.200819642,0.274591681,5.347799505,0.011515366,216.369701260,0,0.192524707,0.145268111,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,229,208,21,0.242071882,40,0,0,0,0,0,0,677,40,269718,566259,166674,32,0,0,2317188
1648,1624181259.757722139,1624181259.857601643,1653,1652,0,0.063660713,0.122331937,1,1,0,0,0,1,-85.893575416,-11.245252613,-26.075787724,0.007663702,0.009804714,0.999847359,-0.012263519,910,279,0.306593407,0.103294452,0.079514316,0.047143240,0.165678574,240.178430701,859,0.745653211,128.494769813,207.885087386,304.136250857,0.200611301,0.149586461,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000006671,0.000008122,0.000043201,0.271915699,-0.127314856,-0.953862034,0.000000004,0.000000018,0.000000028,-0.193553650,-0.980071609,0.044683613,0.150000000,0.202089337,0.261431905,5.190430927,0.011157429,216.762745135,0,0.194608695,0.146709337,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,195,177,18,0.214285714,48,0,0,0,0,0,0,667,48,269793,566454,166722,32,0,0,2317855
1649,1624181259.857719660,1624181259.957602024,1654,1653,0,0.124890574,0.169687450,1,1,0,0,0,1,-86.028635746,-11.249579115,-26.042657027,0.006138114,0.012467887,0.999830987,-0.012036310,909,303,0.333333333,0.117897504,0.072819707,0.051955777,0.191688663,229.913102411,849,0.761662254,124.079126720,204.213578695,318.358548622,0.191879511,0.146147381,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005677,0.000006573,0.000039383,0.255994632,-0.118813132,-0.959348836,0.000000003,0.000000012,0.000000019,0.260700075,0.965243159,-0.018469303,0.150000000,0.204411012,0.245909321,4.710871609,0.011594849,217.561390012,0,0.196093714,0.147785760,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,204,188,16,0.224422442,60,0,0,0,0,0,0,642,63,269897,566658,166782,32,0,0,2318497
1650,1624181259.957717180,1624181260.057569742,1655,1654,0,0.091192373,0.161943747,1,1,0,0,0,1,-86.161741351,-11.261765658,-26.072149072,0.005236903,0.011957371,0.999838046,-0.012388603,920,301,0.327173913,0.113440840,0.081447686,0.050694179,0.189511355,210.902959574,870,0.762911409,138.555991018,194.916124062,330.260810395,0.208752626,0.159259760,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005573,0.000006152,0.000036040,0.265179503,-0.111902002,-0.957683545,0.000000003,0.000000011,0.000000018,-0.134243305,-0.990874170,0.012129091,0.150000000,0.208000974,0.235829079,4.530758956,0.011250636,215.837775309,0,0.198221000,0.149411463,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,221,201,20,0.240217391,58,0,0,0,0,0,0,640,59,269998,566879,166840,32,0,0,2319137
1651,1624181260.057714701,1624181260.157573462,1656,1655,0,0.044668324,0.077499283,1,1,0,0,0,1,-86.314687287,-11.258574155,-26.066245263,0.005190269,0.010970734,0.999847668,-0.012543711,952,296,0.310924370,0.103234685,0.078698085,0.053883437,0.152419897,230.634827511,897,0.754719314,130.316614041,204.831538614,341.835071733,0.192496076,0.145280506,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005518,0.000006176,0.000035926,0.259394289,-0.096748792,-0.960913250,0.000000003,0.000000012,0.000000023,-0.116642044,-0.993098310,-0.012262940,0.150000000,0.207423152,0.225520101,4.373034793,0.011443981,217.161743815,0,0.199098384,0.149986650,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,187,170,17,0.196428571,57,0,0,0,0,0,0,706,59,270082,567066,166897,32,0,0,2319843
1652,1624181260.157712221,1624181260.257608414,1657,1656,0,0.043194975,0.089900696,1,1,0,0,0,1,-86.466236512,-11.251911112,-26.047523653,0.003243883,0.012871171,0.999833091,-0.012553930,936,312,0.333333333,0.086810222,0.066935068,0.037451476,0.190322123,205.607525032,880,0.753123886,140.909686552,191.960213708,329.879119758,0.212613949,0.160124644,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005113,0.000006146,0.000034685,0.265791479,-0.098480115,-0.958987256,0.000000004,0.000000009,0.000000021,0.267897149,0.962890283,-0.032763102,0.150000000,0.209401369,0.236158768,4.255518511,0.009696706,215.220494013,0,0.200995697,0.151332170,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,200,182,18,0.213675214,44,0,0,0,0,0,0,689,47,270174,567266,166941,32,0,0,2320532
1653,1624181260.257709980,1624181260.357606649,1658,1657,0,0.037113377,0.065195110,1,1,0,0,0,1,-86.630595565,-11.259961785,-26.032369226,0.004186324,0.012948894,0.999829590,-0.012473656,940,336,0.357446809,0.102870948,0.078220318,0.046246278,0.156138760,225.664332599,897,0.760032002,129.640368052,202.593741956,349.514595765,0.190158583,0.144526609,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005142,0.000006253,0.000034521,0.260142112,-0.099087204,-0.960472700,0.000000003,0.000000012,0.000000023,-0.075352145,-0.996762729,0.028037783,0.150000000,0.205013215,0.238411422,4.044242741,0.009703455,217.321756784,0,0.201045906,0.151456720,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,173,165,8,0.184042553,63,0,0,0,0,0,0,703,64,270246,567439,167004,32,0,0,2321235
1654,1624181260.357707500,1624181260.457616091,1659,1658,0,0.041398311,0.079380938,1,1,0,0,0,1,-86.765933466,-11.246513324,-26.004911939,0.004178508,0.013290801,0.999817386,-0.013080118,960,333,0.346875000,0.094142361,0.073302554,0.049948830,0.147398335,239.466212839,902,0.762410365,136.094458045,201.138543313,350.461148019,0.197899689,0.150880774,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000004955,0.000006330,0.000035641,0.254870778,-0.093768330,-0.962417990,0.000000003,0.000000011,0.000000021,-0.010159038,-0.999941674,0.003666481,0.100000000,0.194944068,0.197099805,3.852025954,0.009318058,221.346380856,0,0.200270005,0.150944906,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,202,193,9,0.210416667,57,0,0,0,0,0,0,699,59,270331,567641,167061,32,0,0,2321934
1655,1624181260.457705021,1624181260.557585716,1660,1659,0,0.047224211,0.111463407,1,1,0,0,0,1,-86.902797857,-11.245522076,-26.011825827,0.003737956,0.013016854,0.999828777,-0.012609720,943,331,0.351007423,0.082470377,0.056731047,0.035818631,0.168766493,216.129252997,893,0.770068717,135.591445280,202.945857471,349.134061553,0.197174773,0.151838125,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000004873,0.000006300,0.000033215,0.263604464,-0.089488769,-0.960470951,0.000000003,0.000000010,0.000000023,0.177910199,0.983653052,-0.027832260,0.050000000,0.190759510,0.171014616,3.771223332,0.010039294,221.439963209,0,0.200768814,0.151406566,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,179,171,8,0.189819724,53,0,0,0,0,0,0,709,55,270403,567820,167114,32,0,0,2322643
1656,1624181260.557702541,1624181260.657661915,1661,1660,0,0.040499414,0.090216153,1,1,0,0,0,1,-87.034255948,-11.244605224,-26.013231262,0.003845926,0.012606819,0.999827926,-0.013053567,997,363,0.364092277,0.090295723,0.064585147,0.041114097,0.160447388,231.365114358,949,0.769970804,143.195894420,208.653329232,378.853069766,0.195970227,0.150891353,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000004425,0.000006181,0.000032604,0.246284188,-0.096991214,-0.964332309,0.000000003,0.000000009,0.000000021,0.025091327,-0.999571954,-0.015044386,0.050000000,0.188863313,0.171382990,3.716653995,0.010907148,222.252241591,0,0.201149762,0.151846591,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,171,161,10,0.171514544,51,0,0,0,0,0,0,775,51,270485,567991,167165,32,0,0,2323418
1657,1624181260.657700062,1624181260.757706165,1662,1661,0,0.073990033,0.172194999,1,1,0,0,0,1,-87.143795213,-11.236945797,-26.008818854,0.001935073,0.013347524,0.999823761,-0.013059352,949,317,0.334035827,0.099977945,0.076214764,0.046437189,0.182760074,202.157450076,903,0.759555170,140.610946495,189.251265819,356.016105822,0.205008589,0.155715334,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000004660,0.000006801,0.000031792,0.273081956,-0.097140462,-0.957073652,0.000000003,0.000000009,0.000000024,0.003955173,-0.999825415,0.018261880,0.000000000,0.188056034,0.123830208,3.611075479,0.010765317,221.006530725,0,0.201387952,0.152021736,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,194,179,15,0.204425711,61,0,0,0,0,0,0,693,62,270568,568185,167226,32,0,0,2324111
1658,1624181260.757697821,1624181260.857725859,1662,1662,0,0.060812153,0.118665309,1,1,0,0,0,1,-87.268226719,-11.242605686,-26.005346395,0.004921026,0.011407383,0.999838126,-0.013014507,967,308,0.318510858,0.103368762,0.079049506,0.048580272,0.189271929,192.852686158,915,0.763110106,150.971861713,187.255581281,360.018303745,0.216215942,0.164996570,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,1.000000000,0.000005157,0.000006794,0.000032252,0.292114025,-0.112463340,-0.949748069,0.000000004,0.000000009,0.000000025,0.245465149,0.969348381,0.010515592,0.000000000,0.188056895,0.123798002,3.487651863,0.009799152,219.874525029,0,0.202091612,0.152611591,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,213,196,17,0.220268873,72,0,0,0,0,0,0,682,72,270652,568398,167298,32,0,0,2324793
