frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_pause_frames_remaining,transition_guard_history_ready,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3048,1624181405.454176426,1624181405.554115295,3051,3051,0,0.067690617,0.122219775,1,0,0,0,1,-12.785503120,-5.674756843,-25.369012004,0.012493356,0.048450720,0.990076587,0.131319439,2439,528,0.216482165,0.067739356,0.049574647,0.030478289,0.253213410,81.670058427,2304,0.692597553,345.643527337,581.064184001,669.037050581,0.216603266,0.150018892,0,0,0,0,1.000000000,0,1,0.008865384,0.003829928,0.135103244,0.030145409,0.955405165,0.067739356,0.000000000,0.000002762,0.000003048,0.000007767,0.122258816,0.185589762,0.974991909,0.000000003,0.000000006,0.000000015,0.242818289,-0.969759256,-0.024622425,0.050000000,0.285540827,0.258926817,4.015275102,0.015348980,75.553163538,0,0.218948740,0.154130699,216,200,16,0.088560886,41,0,0,0,0,0,2182,41,341944,766840,259212,15,0,4049491
3049,1624181405.654171467,1624181405.754078627,3053,3052,0,0.099817590,0.176020556,1,0,0,0,1,-12.655821661,-5.581751279,-25.154768130,0.010692417,0.040086318,0.990321511,0.132446457,2461,516,0.209670866,0.069638970,0.048820690,0.031624691,0.265460390,69.451094346,2335,0.686032762,348.435328566,573.330116807,680.121054525,0.217515616,0.149222839,0,0,0,0,1.000000000,0,1,0.016050180,0.003260472,0.135103244,0.030145409,0.950335447,0.069638970,0.000000000,0.000003691,0.000004127,0.000010847,0.094218831,0.172969038,0.980410385,0.000000004,0.000000007,0.000000016,0.120122975,-0.991549830,0.048983721,0.050000000,0.281881302,0.263918487,3.984325965,0.016969166,76.002365057,0,0.217928278,0.153454984,186,165,21,0.075579033,35,0,0,0,0,0,2240,35,342001,767026,259247,15,0,4051731
3050,1624181405.754168987,1624181405.854046822,3054,3053,0,0.090375139,0.125624182,1,0,0,0,1,-12.595206940,-5.559166379,-25.038508820,0.010564988,0.034525545,0.990476825,0.132860932,2522,587,0.232751784,0.072578915,0.053402533,0.036022387,0.278730678,71.557695582,2387,0.692491605,366.719985522,605.186464765,681.071009967,0.221854196,0.153632168,0,0,0,0,1.000000000,0,1,0.016007784,0.002101458,0.135103244,0.030879024,0.978416551,0.072578915,0.000000000,0.000002884,0.000003437,0.000008732,0.082820076,0.194123417,0.977474774,0.000000004,0.000000006,0.000000012,0.150401550,-0.988433085,-0.019478470,0.050000000,0.276429462,0.262718137,3.452947063,0.017542278,76.651140748,0,0.216963563,0.152786769,173,160,13,0.068596352,33,0,0,0,0,0,2316,33,342051,767199,259280,15,0,4054047
3051,1624181405.854166508,1624181405.953988075,3055,3054,0,0.071301231,0.121439814,1,0,0,0,1,-12.529291474,-5.533700441,-24.922645297,0.011260438,0.031090314,0.990472098,0.133684774,2467,510,0.206728820,0.065777549,0.054423906,0.029628670,0.257946251,70.911310306,2317,0.682184038,335.766219366,578.015962170,666.838234164,0.212426852,0.144914208,0,0,0,0,1.000000000,0,1,0.008466798,0.002561296,0.124734399,0.030879024,0.922895648,0.065777549,0.000000000,0.000002830,0.000003309,0.000008280,0.095134751,0.156028596,0.983160443,0.000000004,0.000000008,0.000000014,-0.076967375,0.995274919,0.059193406,0.000000000,0.275772150,0.168315539,3.336980329,0.018702206,75.975910184,0,0.216957036,0.152247249,167,152,15,0.067693555,28,0,0,0,0,0,2272,28,342095,767366,259308,15,0,4056319
3052,1624181405.954164267,1624181406.054036140,3056,3055,0,0.061853135,0.084977786,1,0,0,0,1,-12.459934047,-5.511888716,-24.772263672,0.011986947,0.029192996,0.990505096,0.133804843,2523,542,0.214823623,0.074572801,0.053917145,0.030705054,0.318157612,68.446813286,2387,0.693135887,360.753531186,603.734400185,690.027431162,0.218041814,0.151132606,0,0,0,0,1.000000000,0,1,0.019535339,0.004773264,0.112261557,0.030441851,0.973448096,0.074572801,0.000000000,0.000002702,0.000003214,0.000007147,0.105113879,0.106610944,0.988729073,0.000000003,0.000000005,0.000000012,0.160049326,-0.986041792,0.045888979,0.000000000,0.277634335,0.085905149,3.279829174,0.018525091,75.356054832,0,0.216970959,0.151786753,196,173,23,0.077685295,35,0,0,0,0,0,2292,35,342155,767562,259343,15,0,4058611
3053,1624181406.054161787,1624181406.154127359,3057,3056,0,0.120584342,0.188808788,1,0,0,0,1,-12.388236259,-5.489763827,-24.607725897,0.015541571,0.030296992,0.990363559,0.134240729,2542,523,0.205743509,0.068677405,0.051232192,0.032297313,0.260841010,73.242400324,2400,0.691117614,357.205401929,623.221477252,678.255395353,0.215354928,0.148835584,0,0,0,0,1.000000000,0,1,0.018733394,0.005594470,0.100000000,0.030000000,0.958652931,0.068677405,0.000000000,0.000002683,0.000003057,0.000007337,0.045301037,0.103598771,0.993586992,0.000000003,0.000000006,0.000000014,0.104914618,-0.994436447,-0.009438007,0.000000000,0.277606424,0.069142136,3.245416859,0.018909353,75.277594481,0,0.217573735,0.151995972,205,189,16,0.080645161,41,0,0,0,0,0,2295,42,342185,767767,259384,15,0,4060906
3054,1624181406.154159307,1624181406.254184484,3058,3057,0,0.079297958,0.169449782,1,0,0,0,1,-12.314926253,-5.480561095,-24.500181224,0.015353293,0.028367208,0.990409981,0.134341530,2572,560,0.217729393,0.084729460,0.060574737,0.034250043,0.327577026,70.658946906,2423,0.690566821,367.856406418,614.022400775,691.364599840,0.219846321,0.151818575,0,0,0,0,1.000000000,0,1,0.048201087,0.008103840,0.100000000,0.030000000,0.977866432,0.084729460,0.000000000,0.000002656,0.000003046,0.000007336,0.102305316,0.148155676,0.983658232,0.000000003,0.000000006,0.000000014,0.232905291,-0.971375453,-0.046742436,0.000000000,0.278742075,0.075230991,3.174349240,0.017118726,75.121834852,0,0.217645982,0.151868919,247,225,22,0.096034215,60,0,0,0,0,0,2263,62,342251,768014,259444,15,0,4063169
3055,1624181406.254156828,1624181406.354122400,3059,3058,0,0.085280379,0.153101929,1,0,0,0,1,-12.232934890,-5.456217922,-24.360372710,0.018817094,0.028870844,0.990581936,0.132513468,2569,561,0.218372908,0.074300460,0.056800287,0.034466408,0.332917930,66.211951720,2421,0.693850931,371.844443540,623.785568907,684.183090942,0.221360604,0.153591261,0,0,0,0,1.000000000,0,1,0.020420332,0.006424169,0.100000000,0.030000000,0.993657798,0.074300460,0.000000000,0.000002594,0.000003204,0.000006812,0.125890274,0.181532670,0.975293560,0.000000003,0.000000007,0.000000013,-0.091771118,0.995770539,0.004369779,0.000000000,0.284305309,0.075229720,3.146313526,0.019904553,73.744711935,0,0.217761741,0.151878823,206,184,22,0.080186843,42,0,0,0,0,0,2320,43,342311,768220,259486,15,0,4065489
3056,1624181406.354154348,1624181406.453969955,3060,3059,0,0.233493869,0.431858375,1,0,0,0,1,-12.149862135,-5.432463163,-24.239907737,0.020198422,0.022873555,0.991239529,0.128503001,2669,572,0.214312477,0.087656019,0.064097573,0.036548776,0.231224298,74.553910502,2504,0.701850606,364.874176109,641.278090559,751.281650804,0.207617580,0.145716524,0,0,0,0,1.000000000,0,1,0.031225128,0.008999525,0.100000000,0.030000000,0.939802286,0.087656019,0.000000000,0.000002436,0.000003139,0.000007362,0.133293366,0.106252976,0.985364493,0.000000004,0.000000006,0.000000016,0.054783288,-0.998448874,0.009931627,0.000000000,0.282568910,0.080563631,3.093969788,0.027992313,73.427118081,0,0.217457731,0.151656364,279,260,19,0.104533533,46,0,0,0,0,0,2343,47,342391,768499,259532,15,0,4067832
3057,1624181406.454151869,1624181406.553894997,3061,3060,0,0.508056694,0.570262365,1,0,1,1,1,-12.077427839,-5.340116709,-24.120317944,0.019972887,0.007253281,0.992496387,0.120413439,2612,625,0.239280245,0.166140704,0.104552539,0.073044792,0.335461981,71.942149545,2425,0.727225227,407.584448537,620.101360185,735.835365671,0.231119679,0.168076061,0,0,0,0,1.000000000,0,1,0.087269192,0.016031257,0.100000000,0.030000000,1.048649555,0.166140704,0.000000000,0.000002379,0.000002751,0.000006497,0.154977917,0.102503032,0.982585861,0.000000002,0.000000005,0.000000012,0.088590099,-0.995692532,-0.027352817,0.050000000,0.283502261,0.271819909,3.085854855,0.043809311,73.376394713,1,0.217705340,0.152119877,73,65,8,0.027947933,174,788,0,0,4,0,1577,962,342412,768572,260494,15,0,4069409
3058,1624181406.554149628,1624181406.653795958,3062,3061,0,0.655136753,0.707775906,1,0,1,1,1,-11.977438043,-5.224336260,-23.985179497,0.017654517,-0.011740887,0.994075136,0.106607191,2732,687,0.251464129,0.220670239,0.159272412,0.110673177,0.330762014,63.874883951,2542,0.745833592,435.818133454,631.247380019,828.843477830,0.229872919,0.171446945,0,0,0,0,1.000000000,0,1,0.085810918,0.018274606,0.100000000,0.030000000,1.042992680,0.220670239,0.000000000,0.000002207,0.000002482,0.000005523,0.173917795,0.080027940,0.981502995,0.000000002,0.000000004,0.000000010,0.232968085,-0.971927662,-0.032901243,0.100000000,0.285623437,0.440205560,3.118939832,0.072213751,72.900955483,2,0.218297570,0.152989222,81,65,16,0.029648609,284,1077,0,0,12,0,1290,1361,342447,768653,261855,15,0,4070699
3059,1624181406.654147148,1624181406.753827810,3063,3062,0,0.688255690,0.722097023,1,0,1,1,1,-11.913171728,-5.194916541,-23.839617697,0.017494628,-0.027565449,0.995697353,0.086722925,2733,712,0.260519576,0.201007838,0.146901699,0.094606638,0.389068620,66.508077644,2552,0.733125200,438.808989279,660.305134380,771.821385808,0.234539880,0.171947096,0,0,0,0,1.000000000,0,1,0.052622533,0.018227828,0.100000000,0.030000000,1.064167885,0.201007838,0.000000000,0.000002080,0.000002367,0.000005128,0.213341185,0.051979969,0.975593984,0.000000001,0.000000004,0.000000009,0.105159219,-0.991399130,-0.077905731,0.150000000,0.289095100,0.490067504,3.112845515,0.111541323,72.743030746,3,0.218936351,0.153815242,71,60,11,0.025978778,237,814,0,0,12,0,1610,1052,342476,768724,262906,15,0,4072309
3060,1624181406.754144669,1624181406.853906631,3064,3063,0,0.680392358,0.715909144,1,0,0,0,1,-11.847990068,-5.174244039,-23.708502183,0.018676727,-0.043806134,0.996896607,0.062684580,2703,588,0.217536071,0.139730372,0.112459601,0.066206775,0.430266144,57.464507586,2517,0.707794315,448.325625252,651.270213887,681.922452681,0.251653675,0.178119041,1,1,1,1,4.000000000,5,1,0.039473967,0.013050914,0.100000000,0.030000000,1.144634823,0.131874667,0.139730372,0.000004039,0.000004241,0.000007824,0.187572427,0.025821740,0.981911311,0.000000012,0.000000017,0.000000045,0.140765264,-0.988281337,-0.059035074,0.150000000,0.295840384,0.481992387,2.966602493,0.158213902,71.906884191,0,0.220923054,0.155298666,0,0,0,0.000000000,0,0,0,0,0,0,0,2703,342476,768724,262906,15,0,4072309
3061,1624181406.854142189,1624181406.953993797,3065,3064,0,0.664066372,0.688276071,1,0,1,1,1,-11.841641097,-5.257354289,-23.504988574,0.021493731,-0.052248918,0.997853384,0.033116361,2695,571,0.211873840,0.156661709,0.105420561,0.065540526,0.487611665,50.238345361,2520,0.706981002,465.075970920,639.825350150,676.690803533,0.261045143,0.184553957,1,0,0,0,1.000000000,4,1,0.170664333,0.012676351,0.100000000,0.030000000,1.184429096,0.156661709,0.000000000,0.000003010,0.000003517,0.000005602,0.136979671,-0.006807555,0.990550467,0.000000003,0.000000005,0.000000009,0.069555843,-0.997194927,0.027645291,0.200000000,0.305097175,0.481945940,3.007220848,0.217405993,70.537982280,1,0.222686270,0.156595576,0,0,0,0.000000000,0,0,0,0,0,0,0,2695,342476,768724,262906,15,0,4072309
3062,1624181406.954139709,1624181407.054174423,3066,3065,0,0.732051177,0.795807377,1,0,1,1,1,-11.830971378,-5.310630773,-23.343345592,0.025220911,-0.048669541,0.998496071,0.000882075,2738,581,0.212198685,0.188110417,0.126152102,0.091772557,0.541275901,47.965303551,2500,0.727698968,519.131309492,595.492363952,704.623746770,0.285354979,0.207652524,1,0,0,0,1.000000000,3,1,0.078279046,0.016765578,0.100000000,0.030000000,1.294729088,0.188110417,0.000000000,0.000002553,0.000003487,0.000004398,-0.149104747,0.285806941,-0.946616167,0.000000003,0.000000004,0.000000008,0.193845106,-0.980917786,0.014979057,0.250000000,0.316330737,0.489656944,3.017809371,0.280362538,69.014433612,2,0.225930426,0.159312820,0,0,0,0.000000000,0,0,0,0,0,0,0,2738,342476,768724,262906,15,0,4072309
3063,1624181407.054137468,1624181407.154275417,3067,3066,0,0.887563113,0.963156399,1,0,1,1,1,-11.805311793,-5.449369401,-23.179877296,0.029580239,-0.031012546,0.998507349,-0.033857121,2702,591,0.218726869,0.232663956,0.152843419,0.125520814,0.382638977,53.582287342,2388,0.741050909,479.460651818,617.502711251,672.666208490,0.270938427,0.200779167,1,0,0,0,1.000000000,2,1,0.140649932,0.014760029,0.100000000,0.030000000,1.229317474,0.232663956,0.000000000,0.000002364,0.000003184,0.000004813,0.159529278,-0.087066046,0.983346283,0.000000003,0.000000005,0.000000011,0.094975017,-0.995472591,0.003750466,0.300000000,0.321853379,0.509559237,3.086799558,0.348150433,68.127759929,3,0.229063147,0.162008207,0,0,0,0.000000000,0,0,0,0,0,0,0,2702,342476,768724,262906,15,0,4072309
3064,1624181407.154134989,1624181407.254301786,3068,3067,0,1.011195526,1.049925217,1,0,1,1,1,-11.752881377,-5.626936479,-22.977783284,0.033995893,-0.005509540,0.997008353,-0.069197318,2728,660,0.241935484,0.223492048,0.157512202,0.116937617,0.352636457,64.094728616,2417,0.757603894,449.631991623,663.733145889,717.763474694,0.245549105,0.186028958,1,0,0,0,1.000000000,1,1,0.147336192,0.016013254,0.100000000,0.030000000,1.114119577,0.223492048,0.000000000,0.000002189,0.000002597,0.000005419,0.180421459,0.053165979,0.982151452,0.000000002,0.000000007,0.000000010,-0.009078541,0.999920366,-0.008765901,0.350000000,0.327222721,0.509736797,3.233114044,0.416579509,67.566236474,4,0.230456694,0.163664391,0,0,0,0.000000000,0,0,0,0,0,0,0,2728,342476,768724,262906,15,0,4072309
3065,1624181407.254132509,1624181407.354301691,3069,3068,0,0.904336587,0.976293657,1,0,1,1,1,-11.686974936,-5.701280370,-22.776493862,0.036633275,0.010550830,0.993600166,-0.106326824,2819,721,0.255764455,0.224549506,0.152897689,0.114860648,0.359796619,65.774808472,2569,0.748137292,449.911783963,704.864282843,767.188635168,0.234089514,0.175131095,1,1,1,1,4.000000000,5,1,0.051812317,0.013575524,0.100000000,0.030000000,1.070978288,0.219232357,0.224549506,0.000003802,0.000004215,0.000008501,0.166086308,0.021079332,0.985885896,0.000000010,0.000000015,0.000000035,0.323258185,0.946132984,-0.018344541,0.400000000,0.332597888,0.499413476,3.337056228,0.489765040,67.094273719,5,0.231443392,0.164834710,0,0,0,0.000000000,0,0,0,0,0,0,0,2819,342476,768724,262906,15,0,4072309
3066,1624181407.354130030,1624181407.454164982,3070,3069,0,0.828234464,0.868182886,1,0,1,1,1,-11.608182371,-5.449059220,-22.826172467,0.039761841,0.021319816,0.988745148,-0.142644639,2882,724,0.251214434,0.155362351,0.122146493,0.084376305,0.329534015,69.382491615,2653,0.724222608,400.479933142,745.156806673,775.725839891,0.208435377,0.150953612,1,0,0,0,1.000000000,4,1,0.413492605,0.007263835,0.100000000,0.030000000,0.945725027,0.155362351,0.000000000,0.000002526,0.000002879,0.000006785,0.132094122,0.160303762,0.978189065,0.000000003,0.000000005,0.000000011,0.077935142,0.994184683,-0.074316418,0.450000000,0.336947814,0.476745437,3.500267335,0.561660049,66.495328119,6,0.231177145,0.164932713,0,0,0,0.000000000,0,0,0,0,0,0,0,2882,342476,768724,262906,15,0,4072309
3067,1624181407.454127550,1624181407.554187536,3071,3070,0,0.802141637,0.816616568,1,0,1,1,1,-11.537778367,-5.190173831,-22.781997025,0.042134898,0.026088730,0.982382051,-0.180193049,2937,794,0.270343888,0.177450960,0.124355120,0.093119145,0.334537107,69.867111372,2730,0.733753205,449.104774778,733.720655929,820.320819602,0.224199693,0.164507244,1,0,0,0,1.000000000,3,1,0.238171986,0.016449837,0.100000000,0.030000000,1.017251794,0.177450960,0.000000000,0.000002081,0.000002431,0.000005950,0.120807186,0.183831748,0.975505773,0.000000002,0.000000004,0.000000009,0.345755544,0.935136655,-0.077282211,0.500000000,0.339982905,0.452294210,3.653485398,0.637467208,66.369943823,7,0.231370978,0.165403918,0,0,0,0.000000000,0,0,0,0,0,0,0,2937,342476,768724,262906,15,0,4072309
3068,1624181407.554125309,1624181407.654105186,3072,3071,0,0.806512325,0.817712905,1,0,1,1,1,-11.467324450,-4.872849738,-22.713030405,0.040678482,0.021435979,0.974768171,-0.218432538,2988,790,0.264390897,0.187226369,0.118991232,0.085201405,0.398723446,61.014701376,2729,0.743198442,480.687592373,761.758080230,785.742876297,0.237003405,0.176140562,1,0,0,0,1.000000000,2,1,0.202608271,0.012476068,0.100000000,0.030000000,1.075345535,0.187226369,0.000000000,0.000001957,0.000002210,0.000005273,0.160265823,0.156044446,0.974661478,0.000000002,0.000000004,0.000000008,0.598548396,0.799224698,-0.054586620,0.550000000,0.347258407,0.424631832,3.718625079,0.714134232,65.337175970,8,0.232390985,0.166710001,0,0,0,0.000000000,0,0,0,0,0,0,0,2988,342476,768724,262906,15,0,4072309
3069,1624181407.654122829,1624181407.754022837,3073,3072,0,0.814433910,0.827721901,1,0,1,1,1,-11.419796696,-4.666805054,-22.646967948,0.040765221,0.013862512,0.965338738,-0.257424064,3051,841,0.275647329,0.176468089,0.111730359,0.086389361,0.366153749,71.422095659,2808,0.749824480,492.412092872,782.197524444,830.897523895,0.233868641,0.175360432,1,0,0,0,1.000000000,1,1,0.022510867,0.014147602,0.100000000,0.030000000,1.061122300,0.176468089,0.000000000,0.000001816,0.000002156,0.000005458,0.189637845,0.134594937,0.972585056,0.000000002,0.000000005,0.000000008,0.696710019,0.717276510,-0.010466953,0.600000000,0.352293075,0.395528561,3.807116573,0.794506876,65.435726036,9,0.233208637,0.168016881,0,0,0,0.000000000,0,0,0,0,0,0,0,3051,342476,768724,262906,15,0,4072309
3070,1624181407.754120350,1624181407.853989124,3074,3073,0,0.819229559,0.830157405,1,0,1,1,1,-11.363478290,-4.519300620,-22.557685527,0.040486399,0.005465769,0.954483172,-0.295453637,3084,831,0.269455253,0.165560218,0.100646056,0.077765581,0.348610474,65.356150802,2820,0.749415157,463.889506471,815.636784310,833.824452388,0.219504267,0.164499825,1,1,1,1,4.000000000,5,1,0.053692692,0.007631098,0.100000000,0.030000000,0.994233819,0.159721006,0.165560218,0.000003311,0.000003820,0.000008419,0.186452149,0.128931517,0.973967279,0.000000010,0.000000016,0.000000029,0.660703701,0.750523493,0.013605367,0.650000000,0.355787065,0.366651715,3.852790100,0.872805145,65.125648797,10,0.233091140,0.168560264,0,0,0,0.000000000,0,0,0,0,0,0,0,3084,342476,768724,262906,15,0,4072309
3071,1624181407.854117870,1624181407.954021215,3075,3074,0,0.799770719,0.813501592,1,0,0,0,1,-11.334009900,-4.652005926,-22.449336347,0.041596162,-0.000545345,0.942126096,-0.332667825,3255,863,0.265130568,0.117042207,0.083280140,0.057366918,0.248856256,76.740027746,2992,0.723866017,438.977029723,844.558017906,882.272073997,0.202685191,0.146716922,1,0,0,0,1.000000000,4,1,0.311666213,0.007009019,0.100000000,0.030000000,0.919634951,0.117042207,0.000000000,0.000001949,0.000002429,0.000007107,0.152311347,0.125356191,0.980350488,0.000000002,0.000000006,0.000000010,0.600869485,0.799277685,-0.010537767,0.650000000,0.355332565,0.341635253,3.859589725,0.951616865,65.417084669,0,0.232604057,0.168650400,0,0,0,0.000000000,0,0,0,0,0,0,0,3255,342476,768724,262906,15,0,4072309
3072,1624181407.954115391,1624181408.054050922,3076,3075,0,0.777334902,0.791211384,1,0,0,0,1,-11.300502027,-4.756555975,-22.310715425,0.041539089,-0.006704372,0.928468435,-0.369020218,3137,792,0.252470513,0.100482971,0.074276327,0.048781855,0.271382056,70.541020656,2898,0.718610354,443.207236122,785.200913007,854.124656008,0.212821251,0.152935554,1,0,0,0,1.000000000,3,1,0.167721508,0.001944866,0.100000000,0.030000000,0.965624867,0.100482971,0.000000000,0.000001740,0.000002334,0.000006173,0.122636898,0.143087928,0.982082500,0.000000003,0.000000005,0.000000010,0.754223910,0.656586513,-0.006359634,0.650000000,0.352993787,0.327965831,3.855581808,1.028650846,65.521795037,0,0.232343029,0.168740547,0,0,0,0.000000000,0,0,0,0,0,0,0,3137,342476,768724,262906,15,0,4072309
3073,1624181408.054113150,1624181408.154025316,3077,3076,0,0.777353896,0.798582207,1,0,0,0,1,-11.266379558,-4.840803013,-22.153436718,0.042934013,-0.011809128,0.913130403,-0.405228432,3099,738,0.238141336,0.079962712,0.057434014,0.034019920,0.248955047,67.249836176,2840,0.707295966,444.612137480,726.265570775,837.842835781,0.221340962,0.156553570,1,0,0,0,1.000000000,2,1,0.089002629,0.005182137,0.100000000,0.030000000,1.004280993,0.079962712,0.000000000,0.000001711,0.000002563,0.000006274,0.117926837,0.165524922,0.979129594,0.000000003,0.000000007,0.000000011,0.683475456,0.729432457,-0.028099658,0.650000000,0.352399489,0.320974003,3.906757180,1.107613298,65.222166830,0,0.232642331,0.169126446,0,0,0,0.000000000,0,0,0,0,0,0,0,3099,342476,768724,262906,15,0,4072309
