frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_map_pause_active,transition_guard_selective_recovery_active,transition_guard_consecutive_pause_frames,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
3441,1624181445.453202963,1624181445.553163767,3446,3445,0,0.017768376,0.031536566,1,1,0,0,0,1,-5.565923790,-5.552525090,0.241999457,0.028243311,0.000001284,0.999506624,0.013741298,2898,888,0.306418219,0.051623341,0.037083937,0.026105774,0.606157597,40.662934753,2636,0.741622626,525.729517260,587.002161209,842.185564154,0.268926738,0.199442154,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001978,0.000002407,0.000002609,-0.611107965,-0.708442279,-0.353067405,0.000000003,0.000000004,0.000000007,0.757269575,-0.651864460,-0.040193495,0.000000000,0.639614625,0.051548164,0.109008965,0.004852311,40.789849466,0,0.274971550,0.205187163,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,139,132,7,0.047964113,31,0,0,0,0,0,0,2728,31,399455,953606,552828,18,0,0,5337987
3442,1624181445.553200483,1624181445.653108597,3447,3446,0,0.017544222,0.030591841,1,1,0,0,0,1,-5.566179333,-5.554348620,0.242651689,0.028118465,-0.000205189,0.999509148,0.013812061,2913,880,0.302094061,0.051244595,0.034110290,0.024259362,0.621411780,42.275179938,2644,0.745861542,534.419692853,580.311397698,857.326827810,0.270995942,0.202125451,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001987,0.000002390,0.000002591,-0.575851139,-0.718115396,-0.390775823,0.000000003,0.000000004,0.000000007,0.662531531,-0.748879932,0.015192663,0.000000000,0.639166701,0.050921850,0.100436886,0.004634336,40.986777327,0,0.274767754,0.205031224,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,129,127,2,0.044284243,29,0,0,0,0,0,0,2755,29,399486,953735,552857,18,0,0,5340742
3443,1624181445.653198004,1624181445.752986908,3448,3447,0,0.017712120,0.033125881,1,1,0,0,0,1,-5.571538993,-5.552755852,0.243848206,0.028096395,-0.000382052,0.999510464,0.013757833,2943,903,0.306829766,0.051046251,0.035171208,0.023867665,0.616520909,41.255795881,2697,0.744302726,550.455340408,594.569171847,862.359941041,0.274215206,0.204099125,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001989,0.000002393,0.000002544,-0.535491482,-0.728384893,-0.427439259,0.000000003,0.000000004,0.000000006,0.816362822,-0.577461374,-0.009492299,0.000000000,0.636666103,0.050979083,0.102414563,0.004751187,41.067635822,0,0.274452294,0.204753238,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,143,138,5,0.048589874,36,0,0,0,0,0,0,2764,36,399515,953878,552893,18,0,0,5343506
3444,1624181445.753195524,1624181445.852955580,3449,3448,0,0.018367941,0.031562224,1,1,0,0,0,1,-5.568520311,-5.553460994,0.240253712,0.028449159,-0.000284791,0.999500451,0.013762744,2920,892,0.305479452,0.054970731,0.037523774,0.025659372,0.629870902,41.649506569,2660,0.745782242,542.645994506,585.484155114,855.650613146,0.273541313,0.204002254,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002018,0.000002384,0.000002543,-0.447585746,-0.753779511,-0.481127269,0.000000003,0.000000004,0.000000007,0.769495014,-0.637227255,-0.042647979,0.000000000,0.634615406,0.051982142,0.104088576,0.004531427,41.217617135,0,0.273925090,0.204351672,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,131,124,7,0.044863014,35,0,0,0,0,0,0,2754,35,399553,954009,552928,18,0,0,5346260
3445,1624181445.853193045,1624181445.952968359,3450,3449,0,0.017024500,0.032682440,1,1,0,0,0,1,-5.567613165,-5.554653375,0.241916172,0.027975102,-0.000395089,0.999512908,0.013826939,2904,884,0.304407713,0.049480133,0.030851247,0.022023412,0.612630485,40.879986601,2631,0.742200944,524.179838993,581.125794517,847.425050760,0.268434272,0.199232170,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002046,0.000002385,0.000002574,-0.551691668,-0.746694608,-0.371595837,0.000000003,0.000000004,0.000000008,0.784971931,-0.612714311,-0.091652826,0.000000000,0.635354520,0.052239169,0.098891072,0.004510941,41.228169882,0,0.273884460,0.204247724,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,139,134,5,0.047865014,31,0,0,0,0,0,0,2734,31,399593,954148,552959,18,0,0,5348994
3446,1624181445.953190804,1624181446.053105116,3451,3450,0,0.016587150,0.032317198,1,1,0,0,0,1,-5.569740003,-5.561858962,0.241135470,0.028067384,-0.000475125,0.999511096,0.013768305,2921,876,0.299897295,0.049131628,0.032544015,0.022721140,0.634427781,42.407940699,2670,0.742263685,540.767850896,577.960176110,863.116012582,0.272860952,0.202534776,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002054,0.000002406,0.000002570,-0.402299948,-0.770498522,-0.494456044,0.000000003,0.000000004,0.000000007,0.694349885,-0.718167652,-0.045972398,0.000000000,0.636024322,0.053531739,0.095404707,0.004143554,41.447779274,0,0.274154654,0.204322962,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,156,146,10,0.053406368,27,0,0,0,0,0,0,2738,27,399630,954304,552986,18,0,0,5351732
3447,1624181446.053188324,1624181446.153147221,3452,3451,0,0.017220842,0.031390962,1,1,0,0,0,1,-5.565131087,-5.559525309,0.240715674,0.028324708,-0.000275217,0.999503624,0.013789176,2894,882,0.304768487,0.047960498,0.030626561,0.022343873,0.616237930,43.772561176,2643,0.743316021,518.982733681,585.031845341,860.569665023,0.264169244,0.196361231,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002066,0.000002412,0.000002625,0.503028635,0.722854924,0.473754103,0.000000003,0.000000004,0.000000008,0.804783124,-0.590292207,-0.062283488,0.000000000,0.634162831,0.051728505,0.094896759,0.003739299,41.621765158,0,0.273636542,0.203903025,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,125,116,9,0.043192813,36,0,0,0,0,0,0,2733,36,399661,954429,553022,18,0,0,5354465
3448,1624181446.153185844,1624181446.253107309,3453,3452,0,0.016988872,0.031400640,1,1,0,0,0,1,-5.563954469,-5.563855669,0.239744949,0.028095384,-0.000667404,0.999512527,0.013598216,2908,880,0.302613480,0.049886818,0.031778220,0.022733282,0.600522025,43.038371888,2641,0.743866327,516.805048987,591.301520254,856.444400375,0.263065228,0.195685365,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002029,0.000002474,0.000002589,-0.673157800,-0.644459271,-0.362671786,0.000000003,0.000000004,0.000000007,0.797152013,-0.602550000,-0.038498905,0.000000000,0.630684120,0.046703211,0.090555355,0.003835405,41.758747950,0,0.272828376,0.203272236,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,159,148,11,0.054676754,30,0,0,0,0,0,0,2719,30,399697,954588,553052,18,0,0,5357184
3449,1624181446.253183365,1624181446.353140593,3453,3453,0,0.018214411,0.031662309,1,1,0,0,0,1,-5.568091052,-5.562536366,0.242982402,0.028042711,-0.000687331,0.999513304,0.013648780,2916,918,0.314814815,0.047656973,0.031485551,0.022152849,0.625578211,41.525047855,2657,0.747464993,542.329778735,589.573590659,854.111118291,0.273074432,0.204113579,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001966,0.000002383,0.000002491,-0.461351425,-0.777338739,-0.427667334,0.000000003,0.000000003,0.000000007,0.810853099,-0.585161724,-0.010149352,0.000000000,0.629244279,0.048957690,0.093048162,0.003242045,41.857495987,0,0.272223163,0.202881924,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,141,138,3,0.048353909,31,0,0,0,0,0,0,2744,31,399725,954729,553083,18,0,0,5359928
3450,1624181446.453178644,1624181446.553222418,3455,3454,0,0.017492504,0.031628702,1,1,0,0,0,1,-5.568095148,-5.559772510,0.240122010,0.028173091,-0.000776050,0.999508336,0.013739020,2902,868,0.299104066,0.048381705,0.033020196,0.022674556,0.669436219,42.417116448,2651,0.742299027,539.293456433,579.305223926,849.236039301,0.274054244,0.203430199,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002646,0.000003212,0.000003371,-0.178058440,-0.762595427,-0.621886973,0.000000003,0.000000004,0.000000007,0.776554406,-0.629414868,-0.028287425,0.000000000,0.629659056,0.048412130,0.094592040,0.003040105,41.890758878,0,0.271939497,0.202656186,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,133,123,10,0.045830462,32,0,0,0,0,0,0,2736,33,399762,954862,553115,18,0,0,5362664
3451,1624181446.553176165,1624181446.653156519,3456,3455,0,0.017791806,0.032213243,1,1,0,0,0,1,-5.566095248,-5.549365421,0.240252139,0.028433745,-0.000456801,0.999500662,0.013774619,2907,895,0.307877537,0.053042902,0.033840840,0.024236993,0.652416583,43.057829888,2672,0.740761012,542.238585078,588.589110591,848.485729214,0.273952866,0.202933602,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002207,0.000002615,0.000002801,-0.136910048,-0.730965913,-0.668539059,0.000000003,0.000000004,0.000000007,0.779045463,-0.624090618,-0.059992223,0.000000000,0.629683068,0.043632068,0.101692068,0.003120298,42.035477741,0,0.271846929,0.202526154,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,135,129,6,0.046439628,28,0,0,0,0,0,0,2743,29,399804,954997,553143,18,0,0,5365407
3452,1624181446.653173685,1624181446.753147840,3457,3456,0,0.017387107,0.032251020,1,1,0,0,0,1,-5.571909623,-5.548447721,0.241110599,0.028147322,-0.000580376,0.999507844,0.013836929,2917,892,0.305793624,0.047689359,0.030116170,0.021735940,0.676075042,42.286436086,2685,0.743524665,542.824846052,588.729509535,864.809369662,0.271906787,0.202169403,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002064,0.000002385,0.000002602,-0.270981054,-0.778209829,-0.566532198,0.000000003,0.000000004,0.000000007,0.845997263,-0.533137572,-0.007277394,0.000000000,0.632378991,0.044517098,0.099765759,0.003198190,42.117133003,0,0.271900407,0.202518982,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,123,118,5,0.042166610,27,0,0,0,0,0,0,2767,27,399836,955120,553170,18,0,0,5368174
3453,1624181446.753171206,1624181446.853094339,3458,3457,0,0.018418180,0.034046013,1,1,0,0,0,1,-5.573574139,-5.552473516,0.242512009,0.028104333,-0.000781462,0.999510299,0.013736754,2898,885,0.305383023,0.049306612,0.031880284,0.022212998,0.637520047,44.578173191,2655,0.746792202,535.422903109,589.730869089,857.579523557,0.270042826,0.201665877,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002032,0.000002399,0.000002583,-0.382448530,-0.759271177,-0.526536230,0.000000002,0.000000004,0.000000008,0.837242959,-0.546038683,-0.029427621,0.000000000,0.633279007,0.044754765,0.098715119,0.003240011,42.283729972,0,0.271743295,0.202404489,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,135,132,3,0.046583851,33,0,0,0,0,0,0,2729,34,399873,955255,553203,18,0,0,5370903
3454,1624181446.853168726,1624181446.953100443,3459,3458,0,0.018540386,0.032469662,1,1,0,0,0,1,-5.575148131,-5.547479527,0.242259102,0.028311163,-0.000817091,0.999503841,0.013779774,2887,875,0.303082785,0.054384564,0.034183397,0.024315203,0.671689731,44.941847521,2638,0.746315192,550.773901789,577.906650409,840.098924364,0.279753984,0.208784648,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002068,0.000002419,0.000002612,-0.370209169,-0.767276850,-0.523671086,0.000000002,0.000000004,0.000000008,0.749366754,-0.661885431,-0.018898240,0.000000000,0.633599379,0.045696388,0.103505878,0.003221946,42.493260136,0,0.271755161,0.202413463,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,126,123,3,0.043643921,33,0,0,0,0,0,0,2728,33,399905,955381,553236,18,0,0,5373631
3455,1624181446.953166485,1624181447.053054810,3460,3459,0,0.017281798,0.033276394,1,1,0,0,0,1,-5.571231976,-5.549323453,0.242174531,0.028267383,-0.000498160,0.999505497,0.013764722,2854,892,0.312543798,0.045850196,0.029406310,0.021005498,0.641645086,46.414833894,2616,0.746459514,528.462804896,577.466347908,846.808935276,0.270626567,0.202011776,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002046,0.000002430,0.000002546,-0.225048589,-0.778985882,-0.585264152,0.000000002,0.000000004,0.000000006,0.826663425,-0.560296654,-0.051915707,0.000000000,0.633029024,0.049180044,0.102636960,0.002870951,42.633207976,0,0.271596600,0.202259774,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,95,89,6,0.033286615,25,0,0,0,0,0,0,2733,26,399928,955476,553261,18,0,0,5376364
3456,1624181447.053164005,1624181447.153081417,3461,3460,0,0.017436626,0.033246841,1,1,0,0,0,1,-5.573179776,-5.546873554,0.244951597,0.028151562,-0.000592483,0.999508807,0.013758032,2908,897,0.308459422,0.050245143,0.031204175,0.022220603,0.652514695,44.108971725,2667,0.742534054,549.288564772,568.626111929,862.423645608,0.277371073,0.205957467,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002027,0.000002378,0.000002559,-0.255170309,-0.766888513,-0.588871906,0.000000002,0.000000004,0.000000007,0.698318340,-0.714816065,-0.037275851,0.000000000,0.633236726,0.047208930,0.097854526,0.002332108,42.762657959,0,0.272049982,0.202536371,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,114,110,4,0.039202201,35,0,0,0,0,0,0,2759,35,399955,955590,553296,18,0,0,5379123
3457,1624181447.153161526,1624181447.253123045,3462,3461,0,0.017779867,0.032022149,1,1,0,0,0,1,-5.571346806,-5.546926735,0.244373417,0.028148823,-0.000575500,0.999513671,0.013406455,2942,916,0.311352821,0.049125765,0.032428461,0.021852825,0.651903149,42.761948470,2701,0.742784892,545.022400934,589.169370640,872.070221819,0.271660632,0.201785413,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002013,0.000002348,0.000002471,-0.333274616,-0.729289109,-0.597549518,0.000000002,0.000000004,0.000000007,0.657766508,-0.751825635,-0.045841423,0.000000000,0.634708401,0.046808234,0.093728798,0.002746622,42.859100919,0,0.272059010,0.202504766,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,132,125,7,0.044867437,30,0,0,0,0,0,0,2780,30,399985,955722,553326,18,0,0,5381903
3458,1624181447.253159046,1624181447.353140831,3463,3462,0,0.018350372,0.033498714,1,1,0,0,0,1,-5.569332482,-5.558555381,0.241361559,0.028302344,-0.000890942,0.999504660,0.013733834,2910,914,0.314089347,0.049009481,0.031048687,0.022332604,0.641877815,45.516260419,2669,0.747335245,545.617137674,583.860888028,865.159743681,0.273541966,0.204427553,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001984,0.000002325,0.000002506,-0.379646898,-0.730814044,-0.567255733,0.000000002,0.000000003,0.000000006,0.790087436,-0.612960519,-0.006422257,0.000000000,0.635366280,0.046877159,0.100577524,0.003361966,42.991876510,0,0.272146872,0.202592692,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,117,113,4,0.040206186,37,0,0,0,0,0,0,2755,38,400009,955839,553363,18,0,0,5384658
3459,1624181447.353156567,1624181447.453101397,3464,3463,0,0.018131556,0.033250127,1,1,0,0,0,1,-5.565771374,-5.560175587,0.240324387,0.028251943,-0.000946924,0.999507434,0.013631578,2901,900,0.310237849,0.049960777,0.033150653,0.022598298,0.640161392,44.537547411,2650,0.745497262,540.381519121,564.281578847,870.904646428,0.273532265,0.203917554,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001990,0.000002370,0.000002575,-0.116766861,-0.765823672,-0.632360344,0.000000002,0.000000004,0.000000007,0.726621659,-0.685242006,-0.049642301,0.000000000,0.634287890,0.046813959,0.098441545,0.003449911,43.056190496,0,0.271922509,0.202381752,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,141,135,6,0.048603930,34,0,0,0,0,0,0,2726,34,400047,955980,553397,18,0,0,5387384
3460,1624181447.453154325,1624181447.553164959,3465,3464,0,0.017907211,0.033128121,1,1,0,0,0,1,-5.563746562,-5.561159792,0.239362976,0.028162742,-0.000886393,0.999508666,0.013729550,2879,878,0.304967002,0.049506279,0.030098961,0.021363102,0.690381786,43.649970231,2641,0.744416159,548.985299921,575.144911803,841.872864540,0.279239288,0.207870239,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002036,0.000002378,0.000002572,-0.085754872,-0.759507279,-0.644821522,0.000000002,0.000000004,0.000000006,0.751326494,-0.659211294,-0.030805344,0.000000000,0.639448958,0.044034418,0.096854393,0.003524797,43.086913032,0,0.272248291,0.202627492,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,103,99,4,0.035776311,36,0,0,0,0,0,0,2740,36,400075,956083,553433,18,0,0,5390124
3461,1624181447.553151846,1624181447.653137684,3466,3465,0,0.017500963,0.032178975,1,1,0,0,0,1,-5.562771309,-5.557505855,0.241234706,0.028201258,-0.000934394,0.999506997,0.013768799,2908,873,0.300206327,0.046827668,0.028652672,0.020373845,0.648988265,45.961862045,2655,0.739044376,541.162963413,577.177393284,843.822460552,0.275799214,0.203827858,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002038,0.000002407,0.000002555,-0.253441667,-0.795886693,-0.549846973,0.000000002,0.000000004,0.000000007,0.766943632,-0.641701712,-0.004046839,0.000000000,0.641590492,0.045605611,0.099120628,0.003470917,43.351859397,0,0.272591915,0.202846777,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,131,128,3,0.045048143,29,0,0,0,0,0,0,2748,29,400100,956214,553462,18,0,0,5392872
3462,1624181447.653149366,1624181447.753118515,3467,3466,0,0.017776117,0.032713014,1,1,0,0,0,1,-5.568281932,-5.556636164,0.240429063,0.028167540,-0.000767529,0.999509983,0.013630633,2856,898,0.314425770,0.049162055,0.032168391,0.022636309,0.624814208,43.329283054,2607,0.744532648,525.914050747,564.265379826,850.817183310,0.270950525,0.201731512,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002045,0.000002424,0.000002532,-0.450821449,-0.772212763,-0.447713604,0.000000002,0.000000004,0.000000008,0.818995459,-0.573578862,-0.015928811,0.000000000,0.641760613,0.045217768,0.099039416,0.003619615,43.404564553,0,0.272589644,0.202827080,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,99,95,4,0.034663866,29,0,0,0,0,0,0,2727,30,400125,956313,553491,18,0,0,5395599
3463,1624181447.753146887,1624181447.853090763,3468,3467,0,0.017680283,0.032410799,1,1,0,0,0,1,-5.568708012,-5.559295076,0.239994164,0.028259873,-0.000886978,0.999506291,0.013702845,2879,890,0.309135116,0.050817855,0.029876304,0.021422202,0.644365013,42.033819591,2624,0.746940583,539.600397556,571.304862249,849.066830779,0.275310246,0.205640395,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002003,0.000002406,0.000002510,-0.264766524,-0.756749056,-0.597686836,0.000000003,0.000000004,0.000000007,0.809223190,-0.587296100,0.015528026,0.000000000,0.643152818,0.045093995,0.097020559,0.003741602,43.443465738,0,0.272644396,0.202904143,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,98,95,3,0.034039597,40,0,0,0,0,0,0,2741,40,400153,956411,553531,18,0,0,5398340
3464,1624181447.853144407,1624181447.953084946,3469,3468,0,0.017935850,0.034247650,1,1,0,0,0,1,-5.573587796,-5.558428364,0.242288841,0.028087172,-0.000758903,0.999510048,0.013791282,2899,895,0.308727147,0.047799970,0.030088079,0.021935657,0.635669933,46.715624609,2653,0.745684924,529.919572728,576.747008607,871.635521312,0.267865849,0.199743525,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002021,0.000002375,0.000002611,-0.210977168,-0.799192313,-0.562832374,0.000000002,0.000000004,0.000000007,0.796139842,-0.603599255,-0.042770214,0.000000000,0.643442770,0.038581145,0.100244195,0.003804278,43.696771640,0,0.272360623,0.202691207,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,76,73,3,0.026215937,24,0,0,0,0,0,0,2799,24,400169,956487,553555,18,0,0,5401139
3465,1624181447.953141928,1624181448.053013802,3470,3469,0,0.018235324,0.032177869,1,1,0,0,0,1,-5.577228521,-5.552644159,0.244017860,0.028119047,-0.000691942,0.999511408,0.013630354,2903,893,0.307612814,0.047300866,0.030010576,0.020869358,0.623952969,42.612345096,2653,0.743248847,535.301399753,560.708044623,875.829747430,0.271473152,0.201772107,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002040,0.000002397,0.000002620,-0.184928847,-0.797680892,-0.574026581,0.000000003,0.000000004,0.000000006,0.715563349,-0.697137059,-0.044373577,0.000000000,0.644008894,0.039607422,0.099740747,0.004000973,43.783389565,0,0.272512567,0.202818204,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,107,105,2,0.036858422,24,0,0,0,0,0,0,2771,25,400200,956594,553579,18,0,0,5403910
3466,1624181448.053139687,1624181448.152897835,3471,3470,0,0.017923533,0.033340497,1,1,0,0,0,1,-5.575410612,-5.558467781,0.243176113,0.028022531,-0.000865604,0.999512643,0.013728266,2881,892,0.309614717,0.047829273,0.029315482,0.021566595,0.640246806,45.010382581,2639,0.747277245,536.554789868,570.916171132,864.593688839,0.272077688,0.203317465,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002041,0.000002409,0.000002590,-0.188007274,-0.773807048,-0.604876779,0.000000002,0.000000004,0.000000006,0.658929934,-0.750786120,-0.046168638,0.000000000,0.644299845,0.040093256,0.100716235,0.004133718,43.913511659,0,0.272473404,0.202857338,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,91,87,4,0.031586255,30,0,0,0,0,0,0,2758,32,400221,956685,553609,18,0,0,5406668
