frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
2237,1706584738.172899485,1706584738.272731781,2369,2335,72,0.097586403,0.130480813,1,0,1,1,1,1,63.660550732,158.197758666,29.023084976,0.060893298,0.019775877,0.663653073,0.745295592,372,109,0.293010753,0.031285982,0.019412621,0.013472438,0.212365318,28.424575427,272,0.767618801,26.108945152,74.029429712,108.653939084,0.125047444,0.095988769,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000029812,0.000039611,0.000050087,0.237603817,-0.283957856,0.928930763,0.000000531,0.000000723,0.000009401,0.970487183,0.190362321,0.148043287,0.950000000,0.190295297,0.074602265,1.252243780,0.117093825,31.780042439,18,0.119944826,0.093029573,0.000000000,1,1,0,0.002688172,0,4,0,0,0,0,0,366,5,56306,159685,284501,7819,0,3411,2165711
2238,1706584738.272743702,1706584738.372292042,2370,2336,72,0.082261723,0.116766800,1,0,1,1,1,1,63.678725033,158.229745005,29.040601435,0.059770704,0.020159814,0.661698941,0.747111475,347,108,0.311239193,0.037804647,0.022964403,0.014829319,0.149401200,26.831589642,224,0.773482659,18.056409267,66.142641365,89.061065042,0.104215614,0.080608970,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000033215,0.000039439,0.000049205,0.019018458,-0.259942017,0.965436920,0.000000662,0.000000830,0.000008446,0.953923466,0.247431340,0.169728467,0.950000000,0.186814994,0.076002462,1.226278486,0.118187653,31.476666225,19,0.118896910,0.092203034,0.000000000,2,1,1,0.005763689,0,3,0,0,0,0,0,342,3,56307,159687,284504,7819,0,3411,2166053
2239,1706584738.372592688,1706584738.472319365,2371,2337,72,0.088013003,0.103233447,1,0,1,1,1,1,63.691977164,158.263312345,29.054905938,0.055593598,0.016994428,0.659612511,0.749354306,365,105,0.287671233,0.035443108,0.026101574,0.014854676,0.237488635,29.767374569,246,0.783471699,21.270970874,69.986748411,101.476318595,0.110364371,0.086467361,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000031323,0.000042694,0.000047341,0.132083589,-0.273256068,0.952830020,0.000000476,0.000000843,0.000009245,0.962207640,0.218678295,0.162284504,1.000000000,0.188126340,0.074781886,1.196866957,0.114348740,31.325501030,20,0.118090816,0.091577891,0.000000000,1,1,0,0.002739726,1,8,0,0,0,0,0,355,9,56307,159688,284513,7819,0,3411,2166408
2240,1706584738.472431660,1706584738.572247267,2372,2338,72,0.077783484,0.090521803,1,0,1,1,1,1,63.704837510,158.294652197,29.066433053,0.056364241,0.022908951,0.658572526,0.750053652,341,95,0.278592375,0.034677310,0.025927691,0.019987670,0.210670258,32.933780050,236,0.761949154,25.563552473,60.438842842,93.817604956,0.142161898,0.108320138,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000031297,0.000043180,0.000053513,-0.119158245,0.265472315,-0.956726587,0.000000643,0.000000938,0.000010442,0.945845612,0.273356325,0.175078261,1.000000000,0.188380951,0.074134866,1.160865614,0.108503453,31.383328742,20,0.119529078,0.092574961,0.000000000,2,2,0,0.005865103,0,7,0,0,0,0,0,332,7,56307,159690,284520,7819,0,3411,2166740
2241,1706584738.573059082,1706584738.672815084,2373,2339,72,0.076167983,0.107993535,1,0,1,1,1,1,63.715991464,158.329110451,29.078113555,0.054276763,0.020939478,0.656490735,0.752087419,331,86,0.259818731,0.030709782,0.019371516,0.012750125,0.235937068,30.388552313,230,0.779994794,20.538069136,64.561274646,94.299458945,0.114482755,0.089295953,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000033634,0.000048183,0.000052206,-0.197073814,0.178337815,-0.964031916,0.000000484,0.000000969,0.000008129,0.954752872,0.224116350,0.195496333,1.000000000,0.186792816,0.074798389,1.124431704,0.100257004,31.271594612,20,0.118371409,0.091748963,0.000000000,0,0,0,0.000000000,0,8,0,0,0,0,0,323,8,56307,159690,284528,7819,0,3411,2167063
2242,1706584738.672901392,1706584738.772655725,2374,2340,72,0.130217224,0.156159154,1,0,1,1,1,1,63.732549101,158.352491338,29.082572497,0.050235969,0.016121662,0.654233024,0.754450521,324,96,0.296296296,0.030269918,0.023662219,0.015511610,0.141320688,34.331434234,228,0.755709473,25.961161189,58.876666267,87.463932365,0.150672641,0.113864742,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000037124,0.000046613,0.000053647,0.401276634,-0.112886171,0.908974023,0.000000458,0.000000850,0.000009175,0.953341157,0.255646684,0.160578364,1.000000000,0.183147082,0.078716899,1.077461644,0.096138520,31.432058433,20,0.120066739,0.092856677,0.000000000,1,1,0,0.003086420,1,7,0,0,0,0,0,315,8,56307,159691,284536,7819,0,3411,2167378
2243,1706584738.772730350,1706584738.871267080,2375,2341,72,0.111021905,0.154922851,1,0,1,1,1,1,63.727387183,158.380243827,29.076620988,0.049437295,0.013315391,0.651341267,0.757055618,295,88,0.298305085,0.031294639,0.020955770,0.014465364,0.140860110,33.677955558,215,0.782413205,19.225242388,59.155282109,89.838314518,0.114287095,0.089419732,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000041144,0.000047344,0.000053398,0.282117303,0.115426232,0.952410947,0.000000435,0.000000770,0.000008591,0.962080990,0.220371135,0.160738082,1.000000000,0.178904943,0.079881553,1.030942032,0.099079162,31.766333604,20,0.118911126,0.092076852,0.000000000,1,1,0,0.003389831,2,4,0,0,0,0,0,288,6,56307,159692,284542,7819,0,3411,2167666
2244,1706584738.872577190,1706584738.969879150,2376,2342,72,0.080886714,0.103954314,1,0,1,1,1,1,63.729204589,158.404404693,29.075243714,0.049824929,0.014520439,0.650088229,0.758084381,312,99,0.317307692,0.034424493,0.025327023,0.016214538,0.190730883,28.990992944,219,0.766032194,21.092130119,62.005222178,84.663698262,0.125727218,0.096311096,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000039653,0.000041991,0.000049595,0.530833819,0.014311219,0.847355088,0.000000427,0.000000891,0.000007570,0.952474172,0.244917093,0.181131361,1.000000000,0.179812241,0.079741252,0.979306571,0.098864885,31.457684754,20,0.119732179,0.092577074,0.000000000,5,5,0,0.016025641,1,10,0,0,0,0,0,296,11,56308,159697,284553,7819,0,3411,2167962
2245,1706584738.972426653,1706584739.068517447,2377,2343,72,0.065267608,0.092377917,1,0,1,1,1,1,63.729392260,158.411830898,29.073705159,0.054299566,0.016005745,0.648463102,0.759138313,314,102,0.324840764,0.045499936,0.033826122,0.016391329,0.177998563,30.846964582,214,0.792061780,17.182245784,61.832957310,90.486017900,0.101369451,0.080290868,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000036894,0.000044146,0.000049587,0.441653867,-0.007974944,0.897150078,0.000000477,0.000000741,0.000007056,0.957942354,0.248448023,0.143596751,1.000000000,0.178910147,0.102802271,0.917353631,0.092378027,31.331195677,20,0.118431713,0.091635357,0.000000000,1,1,0,0.003184713,1,6,0,0,0,0,0,306,7,56308,159698,284560,7819,0,3411,2168268
2246,1706584739.073057890,1706584739.172882080,2378,2344,72,0.062151779,0.078617595,1,0,1,1,1,1,63.728635985,158.429396824,29.066471609,0.055998044,0.015254748,0.647456600,0.759889112,310,96,0.309677419,0.032257936,0.017410435,0.012804623,0.167388775,28.830863771,219,0.772477352,19.359420180,65.308641343,84.504478601,0.114435949,0.088399179,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000037172,0.000043761,0.000051043,0.286077495,-0.005071106,0.958193066,0.000000529,0.000000901,0.000007345,0.952664360,0.265837736,0.147515811,1.000000000,0.180178964,0.099086723,0.865303634,0.087688681,31.162515733,20,0.119059841,0.092031075,0.000000000,1,1,0,0.003225806,3,8,0,0,0,0,0,298,11,56308,159699,284571,7819,0,3411,2168566
2247,1706584739.172906399,1706584739.270914078,2379,2345,72,0.069948265,0.083581344,1,0,1,1,1,1,63.745359107,158.447224892,29.047153319,0.058312842,0.014195957,0.647002165,0.760122547,313,116,0.370607029,0.037260696,0.030692394,0.017842806,0.147096063,35.225195375,214,0.803590437,17.391081181,65.978077014,88.599195305,0.101129544,0.081266734,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000036427,0.000043091,0.000051053,0.355426490,0.122130463,0.926690973,0.000000384,0.000000807,0.000006279,0.960790058,0.242794907,0.133914514,1.000000000,0.180424765,0.096492086,0.829769371,0.079935579,31.451382389,20,0.118965034,0.092091972,0.000000000,3,3,0,0.009584665,1,8,0,0,0,0,0,301,9,56307,159702,284580,7819,0,3411,2168867
2248,1706584739.272733688,1706584739.370475054,2380,2346,72,0.070385332,0.094256805,1,0,1,1,1,1,63.755902573,158.478613493,29.044917383,0.060432388,0.013359004,0.645916971,0.760894690,305,89,0.291803279,0.034787360,0.025151986,0.017003387,0.180879308,27.417631154,222,0.767060611,22.633995221,62.270546742,85.382913583,0.132916398,0.101954933,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000036125,0.000043546,0.000051750,0.175507978,0.117422265,0.977450235,0.000000508,0.000000838,0.000009135,0.967325304,0.236586909,0.091150378,1.000000000,0.180531728,0.096357678,0.806652150,0.075662088,31.330147217,20,0.119510501,0.092427000,0.000000000,1,1,0,0.003278689,0,4,0,0,0,0,0,300,4,56308,159703,284584,7819,0,3411,2169167
2249,1706584739.372583151,1706584739.469366789,2381,2347,72,0.039546849,0.060415600,1,0,1,1,1,1,63.767398129,158.493153488,29.040447974,0.063070446,0.015770961,0.645623830,0.760883215,299,99,0.331103679,0.036668113,0.021264454,0.015583756,0.150864960,29.974957727,219,0.793452191,20.222357289,69.987546022,83.556126414,0.116376931,0.092339531,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000037912,0.000043652,0.000054300,0.118866443,0.082685957,0.989461369,0.000000637,0.000000869,0.000007503,0.943183131,0.302826488,0.136754157,1.000000000,0.180738681,0.096828809,0.764683039,0.069459398,31.076178385,20,0.119722554,0.092677445,0.000000000,1,1,0,0.003344482,1,5,0,0,0,0,0,292,6,56308,159704,284590,7819,0,3411,2169459
2250,1706584739.472425222,1706584739.572264194,2382,2348,72,0.028940537,0.043997597,1,0,1,1,1,1,63.767235777,158.500462472,29.042143967,0.063352683,0.015387404,0.644649427,0.761693364,314,89,0.283439490,0.042979770,0.032905775,0.024439651,0.264216643,29.916219643,223,0.773709405,21.718433807,66.470418461,84.348344965,0.125876821,0.097392080,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000034469,0.000044515,0.000061412,-0.066926133,-0.074557208,0.994968399,0.000000866,0.000000912,0.000008779,0.951211168,0.270711730,0.148028623,1.000000000,0.184500541,0.106847413,0.711602588,0.070586614,31.096916594,20,0.119772297,0.092753384,0.000000000,2,2,0,0.006369427,0,7,0,0,0,0,0,305,7,56308,159706,284597,7819,0,3411,2169764
2251,1706584739.573073387,1706584739.672899008,2383,2349,72,0.020250270,0.028370485,1,0,1,1,1,1,63.776517072,158.502123918,29.044935615,0.063139146,0.015872601,0.644957587,0.761440227,326,93,0.285276074,0.036005321,0.030210309,0.019455164,0.352559866,30.713826258,230,0.759213812,21.402400467,68.112042006,85.104734229,0.122566152,0.093053915,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000028766,0.000048473,0.000055494,-0.190119747,0.106118439,-0.976008893,0.000000520,0.000001134,0.000009358,0.955439769,0.253210516,0.151721066,1.000000000,0.195800035,0.106266479,0.651350515,0.065693420,30.920128437,20,0.119670067,0.092633999,0.000000000,3,2,1,0.009202454,0,8,0,0,0,0,0,315,8,56309,159709,284605,7819,0,3411,2170079
2252,1706584739.672910452,1706584739.772742033,2384,2350,72,0.012108061,0.020149001,1,0,1,1,1,1,63.775500782,158.505834345,29.040534325,0.063130775,0.014492288,0.645039011,0.761399470,334,113,0.338323353,0.033921582,0.022515459,0.015397694,0.232273854,30.416520065,234,0.786690442,22.277071646,68.963367867,92.845123892,0.121014767,0.095201161,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000027520,0.000047787,0.000051576,-0.299116361,0.179669693,-0.937148977,0.000000515,0.000000852,0.000006841,0.955073461,0.258208951,0.145474475,1.000000000,0.196834545,0.106523702,0.586758868,0.065679606,30.797085834,20,0.119425368,0.092425783,0.000000000,3,2,1,0.008982036,2,4,0,0,0,0,0,325,6,56310,159712,284611,7819,0,3411,2170404
2253,1706584739.772753477,1706584739.872508049,2385,2351,72,0.013034903,0.027710001,1,0,1,1,1,1,63.772700198,158.497431341,29.036907345,0.061809615,0.014111946,0.645139240,0.761430092,319,94,0.294670846,0.042601255,0.028844210,0.021218414,0.253572697,32.195194837,230,0.769600447,24.540607745,61.961815046,90.505680102,0.138641155,0.106698295,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000028020,0.000051082,0.000056037,-0.697368514,0.088271852,-0.711256097,0.000000655,0.000001372,0.000008477,0.947727853,0.290616119,0.131735294,1.000000000,0.199263877,0.113255185,0.523719035,0.061714859,30.896043764,20,0.120180140,0.093010150,0.000000000,0,0,0,0.000000000,1,8,0,0,0,0,0,310,9,56310,159712,284620,7819,0,3411,2170714
2254,1706584739.872595072,1706584739.972345114,2386,2352,72,0.018478207,0.034100219,1,0,1,1,1,1,63.753707147,158.492328398,29.031017368,0.064170130,0.013534002,0.643472734,0.762654486,319,87,0.272727273,0.040100988,0.023555135,0.015515472,0.197176781,31.249378059,215,0.763624743,20.587212373,60.260955831,83.331151598,0.125394675,0.095754476,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000031299,0.000050484,0.000058408,0.636260676,-0.059083248,0.769208374,0.000000590,0.000001140,0.000007826,0.957478251,0.267707950,0.107553949,1.000000000,0.199697928,0.113703496,0.487371704,0.065757505,30.934450026,20,0.121017618,0.093606798,0.000000000,3,3,0,0.009404389,0,6,0,0,0,0,0,310,6,56311,159715,284626,7819,0,3411,2171024
2255,1706584739.972432137,1706584740.072171926,2387,2353,72,0.022458978,0.030753127,1,0,1,1,1,1,63.755854639,158.498275137,29.038436834,0.063359030,0.014949881,0.644826353,0.761551777,316,100,0.316455696,0.033507305,0.022358961,0.017767943,0.227449115,33.601358119,220,0.766101484,23.953037762,60.123225704,84.466062981,0.142118827,0.108877444,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000031144,0.000052010,0.000059210,-0.243559593,0.264533044,-0.933113601,0.000000685,0.000001030,0.000007885,0.959255202,0.254911011,0.121859896,1.000000000,0.201901433,0.115055691,0.457050935,0.063506798,30.761983898,20,0.122301890,0.094548716,0.000000000,1,0,1,0.003164557,1,6,0,0,0,1,0,305,10,56312,159716,284633,7819,0,3411,2171329
2256,1706584740.073071003,1706584740.170808554,2388,2354,72,0.020256957,0.027381651,1,0,1,1,1,1,63.753626291,158.486512273,29.037526156,0.062888342,0.014210543,0.644376536,0.761985562,334,93,0.278443114,0.041767217,0.031812617,0.020473807,0.287992349,31.682125924,226,0.765914568,23.497978747,60.334813424,89.263900151,0.135750594,0.103973357,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000030395,0.000052638,0.000056442,-0.797911861,-0.012728257,-0.602639738,0.000000553,0.000001055,0.000009136,0.958637587,0.257945950,0.120323990,1.000000000,0.207912157,0.119436062,0.420565338,0.061224950,30.870824513,20,0.123227515,0.095273937,0.000000000,10,6,4,0.029940120,0,11,0,0,0,4,0,307,17,56316,159726,284644,7819,0,3411,2171636
2257,1706584740.172916412,1706584740.269457340,2389,2355,72,0.020462677,0.029652080,1,0,1,1,1,1,63.742461541,158.484254949,29.043818904,0.063008300,0.015196063,0.643980897,0.762291046,317,102,0.321766562,0.034007501,0.024513891,0.015443366,0.145955242,37.557274102,224,0.798354242,16.887848130,67.893972795,94.049529337,0.094434494,0.075392179,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000033917,0.000050248,0.000061872,0.007398842,0.147551122,-0.989026756,0.000000796,0.000001140,0.000007502,0.938767137,0.326586182,0.109807690,1.000000000,0.204591653,0.115835374,0.392832376,0.057008694,31.327459446,20,0.121696867,0.094244107,0.050000000,1,1,0,0.003154574,1,5,0,0,0,0,0,310,6,56316,159727,284650,7819,0,3411,2171946
2258,1706584740.272765160,1706584740.368111849,2390,2356,72,0.015056059,0.020756581,1,0,1,1,1,1,63.751253934,158.475877359,29.047778961,0.063896211,0.018388958,0.644900342,0.761368944,296,84,0.283783784,0.024551869,0.014260798,0.011067971,0.192198018,32.538730286,211,0.778396141,19.385730629,64.274297332,80.581557757,0.118031804,0.091875501,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000036668,0.000052993,0.000068212,-0.003917397,0.115768896,-0.993268451,0.000000861,0.000001088,0.000009318,0.942652794,0.309220670,0.125651447,1.000000000,0.206731494,0.137549562,0.366786114,0.053874346,31.612816478,20,0.122387677,0.094807434,0.050000000,0,0,0,0.000000000,0,10,0,0,0,0,0,286,10,56316,159727,284660,7819,0,3411,2172232
2259,1706584740.372604132,1706584740.471960545,2391,2357,72,0.012570645,0.019484146,1,0,1,1,1,1,63.751509676,158.479414908,29.035181787,0.063164608,0.014645653,0.644363566,0.761965440,312,97,0.310897436,0.039551765,0.029294368,0.023655868,0.173849595,33.692503018,213,0.783918773,18.981909181,61.778322260,86.214467274,0.113681350,0.089116945,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000038873,0.000053465,0.000056620,-0.992679318,-0.110571295,-0.048597948,0.000000485,0.000001100,0.000007314,0.959337370,0.250136646,0.130780230,1.000000000,0.203549542,0.138801454,0.344089706,0.053332323,31.809072901,20,0.122553526,0.094939913,0.050000000,4,4,0,0.012820513,1,6,0,0,0,0,0,301,7,56316,159731,284667,7819,0,3411,2172533
2260,1706584740.472433090,1706584740.571511269,2392,2358,72,0.014513743,0.025349373,1,0,1,1,1,1,63.754170402,158.502761109,29.034714886,0.064376694,0.016279318,0.644895090,0.761380948,296,97,0.327702703,0.033013381,0.024503794,0.018324996,0.207228651,26.292654910,200,0.755979791,19.568743666,56.929468206,74.697746249,0.129426368,0.097843718,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000036258,0.000050921,0.000052799,0.166383698,0.086920515,-0.982222627,0.000000643,0.000000987,0.000009622,0.957803464,0.250441716,0.141037129,1.000000000,0.203377462,0.140035814,0.329536241,0.049132556,31.477016644,20,0.121916749,0.094416092,0.050000000,2,2,0,0.006756757,1,5,0,0,0,0,0,288,6,56316,159733,284673,7819,0,3411,2172821
2261,1706584740.573067665,1706584740.670423269,2393,2359,72,0.018092993,0.024260237,1,0,1,1,1,1,63.766341045,158.494845533,29.027562467,0.065340026,0.016589174,0.645794450,0.760529426,300,91,0.303333333,0.037901847,0.026560963,0.018705625,0.207493770,28.312012790,218,0.788031204,18.722688160,64.616047467,88.452066923,0.108985393,0.085883891,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000036515,0.000051160,0.000052091,-0.102062477,0.148157958,-0.983683115,0.000000548,0.000000950,0.000009388,0.943245478,0.261287763,0.204979690,1.000000000,0.201955297,0.135355817,0.316725855,0.045149704,31.373189668,20,0.121641881,0.094245489,0.050000000,6,6,0,0.020000000,1,2,0,0,0,0,0,291,3,56315,159739,284676,7819,0,3411,2173112
2262,1706584740.672906399,1706584740.768955946,2394,2360,72,0.011558825,0.019211111,1,0,1,1,1,1,63.769294100,158.509857289,29.039060025,0.064026646,0.017348961,0.646000316,0.760449337,290,78,0.268965517,0.031550235,0.023818596,0.018185913,0.204643657,27.952149598,208,0.758782532,18.952529226,61.680811007,77.193426505,0.120084379,0.091117929,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000037316,0.000050653,0.000060153,0.333210184,0.189250515,-0.923664017,0.000001070,0.000001097,0.000012366,0.947417566,0.273391360,0.166304298,1.000000000,0.205121445,0.133206319,0.307014934,0.037943106,31.054225436,20,0.120112468,0.093108148,0.050000000,4,3,1,0.013793103,1,6,0,0,0,0,0,279,7,56316,159743,284683,7819,0,3411,2173391
2263,1706584740.772748709,1706584740.872394085,2395,2361,72,0.012661421,0.020631046,1,0,1,1,1,1,63.776058766,158.491571573,29.049042246,0.064812747,0.019807243,0.646516898,0.759883466,274,83,0.302919708,0.038772167,0.024396699,0.017746967,0.246671812,25.715123895,195,0.764565953,16.832536169,57.511340415,74.746484235,0.112901572,0.086320698,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000034870,0.000051898,0.000063252,0.216725757,0.208425891,-0.953723542,0.000000961,0.000001242,0.000012376,0.943552633,0.284254780,0.170022498,1.000000000,0.210412030,0.128977453,0.304650414,0.036283088,30.656083853,20,0.120043192,0.092953197,0.050000000,1,1,0,0.003649635,1,11,0,0,0,0,0,261,12,56315,159744,284695,7819,0,3411,2173652
2264,1706584740.872594118,1706584740.972426414,2396,2362,72,0.012512916,0.020617586,1,0,1,1,1,1,63.769650602,158.484370482,29.064054163,0.061859407,0.015391214,0.645167574,0.761377256,304,87,0.286184211,0.037721956,0.024938248,0.015396913,0.139993479,34.104245444,211,0.773577757,16.551612195,61.698247023,84.975047430,0.101403717,0.078443660,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000039104,0.000051518,0.000068280,-0.033966720,-0.175754113,0.983847932,0.000000761,0.000001167,0.000008542,0.945609191,0.315893445,0.077682619,1.000000000,0.207875160,0.127858495,0.314904530,0.035954105,30.911746478,20,0.118827017,0.092059825,0.050000000,3,3,0,0.009868421,0,6,0,0,0,0,0,295,6,56315,159747,284701,7819,0,3411,2173947
