frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_cooldown_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2680,1624181370.855018377,1624181370.954990625,2684,2683,0,0.197657843,0.241343686,1,0,0,0,1,-31.999871663,-22.854682857,-29.642247707,-0.026178465,-0.127014951,0.974898560,0.180982560,1487,445,0.299260256,0.078299153,0.059345638,0.034549240,0.282842587,206.639116620,1418,0.747149996,236.680034922,346.851599381,475.927059407,0.223397133,0.166911167,0,0,0,0,1.000000000,0,1,0.025588982,0.002894176,0.025588982,0.002894176,0.100000000,0.030000000,0.974866923,0.078299153,0.000000000,0.000003970,0.000007366,0.000027448,0.052803690,0.387287112,-0.920445796,0.000000005,0.000000009,0.000000014,-0.043514913,-0.995051053,0.089330025,0.050000000,0.268916252,0.260669763,4.573555218,0.689427691,166.208948153,0,0.223719897,0.164972940,242,227,15,0.162743779,45,0,0,0,0,0,1200,45,344453,752539,310026,4,0,3724020
2681,1624181370.955015898,1624181371.055015087,2685,2684,0,0.180383702,0.232485318,1,0,0,0,1,-32.080858058,-22.554950403,-29.608788905,-0.026045900,-0.121116938,0.974295654,0.188149615,1498,442,0.295060080,0.077041799,0.058316531,0.036223211,0.306291023,198.958929253,1417,0.746627780,241.291549920,347.606580469,469.073434091,0.228069977,0.170283380,0,0,0,0,1.000000000,0,1,0.010632634,0.004259000,0.010632634,0.004259000,0.100000000,0.030000000,0.995258413,0.077041799,0.000000000,0.000003961,0.000007393,0.000026940,-0.028410250,-0.394418216,0.918491768,0.000000005,0.000000009,0.000000011,-0.342085156,-0.938533357,0.046183154,0.000000000,0.270562824,0.239923784,4.665681049,0.660817673,172.209465672,0,0.222373659,0.164272598,207,188,19,0.138184246,42,0,0,0,0,0,1249,42,344544,752746,310068,4,0,3725269
2682,1624181371.055013418,1624181371.154959202,2686,2685,0,0.174278113,0.214659961,1,0,0,0,1,-32.146381325,-22.235577341,-29.555751355,-0.026743699,-0.115595376,0.973568242,0.195159834,1487,434,0.291862811,0.074538047,0.052652335,0.032823650,0.328916485,173.933896345,1396,0.737517258,253.945540521,308.794007853,466.834543477,0.246651059,0.181909413,0,0,0,0,1.000000000,0,1,0.026623496,0.004381068,0.026623496,0.004381068,0.100000000,0.030000000,1.080383723,0.074538047,0.000000000,0.000003877,0.000007479,0.000024651,0.060626099,0.392711342,-0.917661309,0.000000004,0.000000008,0.000000013,0.317040460,-0.948411941,0.000371454,0.000000000,0.269419688,0.232311430,4.698377435,0.632208119,177.845741837,0,0.222306390,0.164442749,227,208,19,0.152656355,28,0,0,0,0,0,1231,29,344645,752973,310096,4,0,3726500
2683,1624181371.155010939,1624181371.254930735,2687,2686,0,0.170130925,0.187601900,1,0,0,0,1,-32.181062464,-21.912072463,-29.544578540,-0.029865305,-0.111238757,0.972538957,0.202242380,1492,469,0.314343164,0.079026999,0.057783348,0.034237047,0.306544150,170.258573487,1417,0.753962478,261.463875093,311.722813552,495.178142954,0.244732761,0.184519319,0,0,0,0,1.000000000,0,1,0.032297493,0.001986388,0.032297493,0.001986388,0.100000000,0.030000000,1.071981172,0.079026999,0.000000000,0.000003864,0.000007382,0.000022342,-0.053029548,-0.383013642,0.922219289,0.000000004,0.000000007,0.000000012,0.149497067,-0.988705027,0.010630012,0.000000000,0.273930993,0.232585704,4.715030009,0.603805551,181.473622867,0,0.223307334,0.165902854,209,188,21,0.140080429,44,0,0,0,0,0,1239,44,344732,753182,310140,4,0,3727739
2684,1624181371.255008698,1624181371.354907274,2688,2687,0,0.171922076,0.194153971,1,0,0,0,1,-32.214289698,-21.558383399,-29.518718361,-0.032300747,-0.107779627,0.971465643,0.208793481,1480,429,0.289864865,0.075922949,0.054356295,0.033217590,0.330902964,170.522121999,1418,0.735166499,261.837647486,308.303154261,472.325294313,0.251171380,0.184652784,0,0,0,0,1.000000000,0,1,0.005195037,0.002802406,0.005195037,0.002802406,0.100000000,0.030000000,1.096068989,0.075922949,0.000000000,0.000003631,0.000007329,0.000022655,0.090130342,0.372743454,-0.923546880,0.000000004,0.000000008,0.000000014,0.169026831,-0.979482456,0.109745378,0.000000000,0.280521257,0.237030931,4.776880441,0.575631279,185.133005742,0,0.224670461,0.167223583,186,169,17,0.125675676,38,0,0,0,0,0,1256,38,344793,753368,310178,4,0,3728995
2685,1624181371.355006218,1624181371.454971313,2689,2688,0,0.193526675,0.233527080,1,0,0,0,1,-32.237387233,-21.174973281,-29.491276740,-0.035225603,-0.104182393,0.970156876,0.216103731,1461,426,0.291581109,0.073819258,0.051551041,0.031569973,0.337912885,180.178830004,1385,0.746291179,261.364552206,296.091070809,476.157659544,0.252864932,0.188710868,0,0,0,0,1.000000000,0,1,0.010252658,0.003830608,0.010252658,0.003830608,0.100000000,0.030000000,1.103459361,0.073819258,0.000000000,0.000003674,0.000007720,0.000023252,0.080586893,0.344715005,-0.935241850,0.000000004,0.000000009,0.000000013,0.086461054,-0.996209939,-0.009499696,0.000000000,0.288257833,0.232965202,4.891246787,0.548894291,188.453608732,0,0.227138908,0.169499486,180,162,18,0.123203285,45,0,0,0,0,0,1235,46,344844,753548,310223,4,0,3730230
2686,1624181371.455003738,1624181371.554924965,2690,2689,0,0.248036965,0.293959240,1,0,0,0,1,-32.226524769,-20.778211030,-29.478421314,-0.041348366,-0.099938844,0.968774964,0.223108962,1454,407,0.279917469,0.069851798,0.054226340,0.035776426,0.318803922,162.389781024,1378,0.735890791,258.938524594,289.480076623,465.638908535,0.255348954,0.187908944,0,0,0,0,1.000000000,0,1,0.017074011,0.004840928,0.017074011,0.004840928,0.100000000,0.030000000,1.114299210,0.069851798,0.000000000,0.000003764,0.000008216,0.000022899,0.092127537,0.324900649,-0.941250278,0.000000005,0.000000008,0.000000015,0.082359679,-0.993282974,0.081276181,0.000000000,0.293469555,0.233001167,5.011312714,0.520957108,189.884976758,0,0.228479905,0.170787316,149,137,12,0.102475928,35,0,0,0,0,0,1269,36,344893,753697,310258,4,0,3731499
2687,1624181371.555001259,1624181371.654946089,2691,2690,0,0.331038659,0.403622571,1,0,0,0,1,-32.212347874,-20.315719444,-29.459604145,-0.045970242,-0.092818487,0.967667513,0.229980544,1426,413,0.289621318,0.109842059,0.086999366,0.058553658,0.310313949,164.180180780,1354,0.742896802,256.863144936,286.362169744,462.656955701,0.255361042,0.189706902,0,0,0,0,1.000000000,0,1,0.046128717,0.015329219,0.046128717,0.015329219,0.100000000,0.030000000,1.114351961,0.109842059,0.000000000,0.000003833,0.000008956,0.000022154,0.094309852,0.353759675,-0.930569580,0.000000004,0.000000008,0.000000013,0.240067737,-0.969759158,-0.043984740,0.000000000,0.300586645,0.222486007,5.189353152,0.492124828,190.841720640,0,0.230793698,0.172922435,198,179,19,0.138849930,53,0,0,0,0,0,1174,54,344945,753895,310311,4,0,3732673
2688,1624181371.654998779,1624181371.754973888,2692,2691,0,0.381998238,0.423237100,1,0,0,0,1,-32.173784383,-19.853030420,-29.459208078,-0.048430697,-0.080886519,0.967231404,0.235744034,1411,415,0.294117647,0.085579962,0.062576343,0.042965218,0.271189751,182.207202627,1336,0.739450247,242.197300166,276.850378223,468.857851480,0.245162410,0.181285404,0,0,0,0,1.000000000,0,1,0.024659459,0.013715751,0.024659459,0.013715751,0.100000000,0.030000000,1.069846870,0.085579962,0.000000000,0.000003938,0.000008339,0.000023894,0.121699940,0.300615123,-0.945949086,0.000000004,0.000000009,0.000000018,0.249956274,-0.967944494,-0.024603181,0.000000000,0.304441236,0.216165658,5.416146437,0.457650859,193.234183230,0,0.231913765,0.173805735,160,146,14,0.113394755,54,0,0,0,0,0,1195,56,344997,754055,310365,4,0,3733868
2689,1624181371.754996538,1624181371.854908466,2693,2692,0,0.377465393,0.437141269,1,0,0,0,1,-32.123505865,-19.384795094,-29.459378712,-0.047944826,-0.063930183,0.967234843,0.240979221,1353,402,0.297117517,0.077954799,0.054239309,0.034123491,0.231492887,183.626035176,1284,0.721965756,198.660832007,282.733003897,445.610195235,0.214304173,0.154720274,0,0,0,0,1.000000000,0,1,0.013843131,0.006904195,0.013843131,0.006904195,0.100000000,0.030000000,0.932277498,0.077954799,0.000000000,0.000003802,0.000008129,0.000025406,0.147246019,0.244728006,-0.958345873,0.000000004,0.000000009,0.000000017,0.407124668,-0.913361551,-0.004492406,0.000000000,0.305177736,0.202121994,5.657574992,0.418905020,194.178079687,0,0.231099407,0.173234342,128,113,15,0.094604582,34,0,0,0,0,0,1191,34,345051,754183,310399,4,0,3735059
2690,1624181371.854994059,1624181371.954833746,2694,2693,0,0.328271068,0.395175073,1,0,0,0,1,-32.067239722,-18.929410168,-29.476106934,-0.046602621,-0.046582969,0.967442361,0.244363462,1352,377,0.278846154,0.069612390,0.048518075,0.030029266,0.142282415,138.832172396,1280,0.723509623,180.906224333,289.221633467,455.964459697,0.195343618,0.141332988,0,0,0,0,1.000000000,0,1,0.028435662,0.005345190,0.028435662,0.005345190,0.100000000,0.030000000,0.852446177,0.069612390,0.000000000,0.000003940,0.000008058,0.000024167,0.152146804,0.177855838,-0.972223560,0.000000005,0.000000013,0.000000020,0.176928410,-0.984125771,0.013885396,0.000000000,0.297852560,0.209770979,5.939389249,0.376499328,194.192583475,0,0.229205689,0.171790218,105,95,10,0.077662722,24,0,0,0,0,0,1223,24,345073,754288,310423,4,0,3736282
2691,1624181371.954991579,1624181372.054862022,2695,2694,0,0.297791450,0.334959380,1,0,0,0,1,-31.998894268,-18.459928608,-29.490063038,-0.044851671,-0.030847842,0.967847946,0.245575022,1312,399,0.304115854,0.067353764,0.052864795,0.030191020,0.145017237,155.859866982,1234,0.733757475,156.265183438,308.384866721,440.806673465,0.172581615,0.126633050,0,0,0,0,1.000000000,0,1,0.015546571,0.003935206,0.015546571,0.003935206,0.100000000,0.030000000,0.753116682,0.067353764,0.000000000,0.000003794,0.000007518,0.000025682,0.166959320,0.139338090,-0.976068380,0.000000005,0.000000012,0.000000018,0.531518063,-0.846196723,0.037942784,0.000000000,0.285576219,0.218084019,6.230201666,0.334167108,193.614285598,0,0.224924894,0.168430594,98,86,12,0.074695122,14,0,0,0,0,0,1199,15,345105,754386,310437,4,0,3737481
2692,1624181372.054989100,1624181372.154951096,2696,2695,0,0.301048113,0.363611999,1,0,0,0,1,-31.929648813,-17.985769443,-29.505339493,-0.042006361,-0.016309500,0.968010797,0.246829016,1291,381,0.295120062,0.062903237,0.046263656,0.028414496,0.122422641,149.046853438,1232,0.737400756,166.428164938,310.328928417,431.720638630,0.183194545,0.135087796,0,0,0,0,1.000000000,0,1,0.018336340,0.003490484,0.018336340,0.003490484,0.100000000,0.030000000,0.802430792,0.062903237,0.000000000,0.000003817,0.000006774,0.000025314,0.171825643,0.014277789,-0.985023905,0.000000005,0.000000017,0.000000022,0.462198784,-0.886577847,0.018761794,0.000000000,0.275662212,0.229783906,6.528427868,0.294962163,192.225134927,0,0.221996790,0.166032407,87,77,10,0.067389620,22,0,0,0,0,0,1182,22,345134,754473,310459,4,0,3738663
2693,1624181372.154986620,1624181372.255026102,2697,2696,0,0.371733250,0.429335386,1,0,0,0,1,-31.833184212,-17.519316609,-29.507296482,-0.038847144,0.000731472,0.968233486,0.247010691,1218,338,0.277504105,0.066212591,0.046005003,0.029011975,0.160255720,132.207080190,1160,0.722834671,140.823322247,309.593834746,388.071061880,0.167949077,0.121399416,0,0,0,0,1.000000000,0,1,0.011894526,0.003787439,0.011894526,0.003787439,0.100000000,0.030000000,0.736272674,0.066212591,0.000000000,0.000003841,0.000006974,0.000024787,0.176673202,-0.029765876,-0.983819380,0.000000005,0.000000012,0.000000021,0.206243815,-0.975235959,0.079864344,0.000000000,0.268928964,0.237278311,6.814837980,0.262631226,185.935010616,0,0.219333414,0.163702363,87,73,14,0.071428571,17,0,0,0,0,0,1114,17,345165,754560,310476,4,0,3739777
2694,1624181372.254984379,1624181372.354940414,2698,2697,0,0.400095625,0.482399762,1,0,0,0,1,-31.726230759,-17.068768393,-29.503529377,-0.033946837,0.016422529,0.968350884,0.246727540,1308,346,0.264525994,0.070439717,0.046950840,0.031045605,0.197749192,126.412828484,1255,0.716238077,174.239335043,343.735480457,380.903971692,0.193840746,0.138836124,0,0,0,0,1.000000000,0,1,0.019702343,0.006139119,0.019702343,0.006139119,0.100000000,0.030000000,0.842024184,0.070439717,0.000000000,0.000003946,0.000006560,0.000022808,0.183999765,-0.079897850,-0.979673629,0.000000004,0.000000009,0.000000022,0.265706387,-0.963928077,-0.015581312,0.000000000,0.264164365,0.225372877,7.065483544,0.235557379,180.506065528,0,0.218887492,0.162832892,98,85,13,0.074923547,15,0,0,0,0,0,1193,17,345195,754658,310491,4,0,3740970
2695,1624181372.354981899,1624181372.454905272,2699,2698,0,0.401431431,0.487659330,1,0,0,0,1,-31.601703981,-16.616781010,-29.494449301,-0.028259998,0.033743073,0.968096010,0.246683791,1305,360,0.275862069,0.062436512,0.047247981,0.030733887,0.175599991,134.300896004,1247,0.719345985,161.933881973,362.712967290,372.377593821,0.180523377,0.129858767,0,0,0,0,1.000000000,0,1,0.021788035,0.003492923,0.021788035,0.003492923,0.100000000,0.030000000,0.787577607,0.062436512,0.000000000,0.000004028,0.000005976,0.000022405,0.152543503,-0.163719098,-0.974641748,0.000000004,0.000000010,0.000000023,-0.050197569,0.998729231,-0.004486444,0.000000000,0.256657086,0.158092212,7.319051727,0.213137605,176.891938034,0,0.217666951,0.161356584,89,72,17,0.068199234,11,0,0,0,0,0,1205,11,345220,754747,310502,4,0,3742175
2696,1624181372.454979420,1624181372.554867268,2700,2699,0,0.290112395,0.378407875,1,0,0,0,1,-31.455020094,-16.166070407,-29.526910011,-0.022840365,0.047512263,0.967801613,0.246131956,1354,365,0.269571640,0.065770608,0.045574182,0.030043385,0.208242380,131.699283568,1293,0.713256968,176.391352057,352.748547547,393.101360637,0.191263783,0.136420226,0,0,0,0,1.000000000,0,1,0.042056668,0.003177031,0.042056668,0.003177031,0.100000000,0.030000000,0.827372059,0.065770608,0.000000000,0.000004163,0.000005267,0.000023924,0.120257199,-0.217969374,-0.968518228,0.000000005,0.000000011,0.000000020,-0.018037274,-0.999777848,0.010904680,0.000000000,0.253685279,0.144658027,7.564370188,0.193447294,172.364308589,0,0.217194285,0.160407538,100,93,7,0.073855244,21,0,0,0,0,0,1232,22,345250,754847,310523,4,0,3743407
2697,1624181372.554976940,1624181372.654886723,2701,2700,0,0.205284217,0.239540357,1,0,0,0,1,-31.315283699,-15.707962568,-29.553837858,-0.017237922,0.061101606,0.967339678,0.245404554,1414,370,0.261669024,0.086540564,0.053506321,0.035999823,0.228076687,116.128124598,1352,0.718982926,189.984547527,350.470214032,431.610154720,0.195444300,0.140521115,0,0,0,0,1.000000000,0,1,0.031080228,0.010315565,0.031080228,0.010315565,0.100000000,0.030000000,0.852243452,0.086540564,0.000000000,0.000004205,0.000004938,0.000022247,0.095500421,-0.212337043,-0.972518714,0.000000005,0.000000008,0.000000017,0.023303198,0.994596582,-0.101166204,0.000000000,0.250317364,0.140245314,7.812960448,0.174853952,166.126247422,0,0.216586573,0.159509469,202,182,20,0.142857143,31,0,0,0,0,0,1181,31,345284,755049,310554,4,0,3744588
2698,1624181372.654974461,1624181372.754882336,2702,2701,0,0.136424497,0.197020954,1,0,0,0,1,-31.168068658,-15.242394143,-29.561178947,-0.013906070,0.068948233,0.967071264,0.244593403,1542,422,0.273670558,0.077026097,0.058812325,0.033831653,0.217939015,116.891845041,1468,0.719463917,195.543509045,373.222982843,487.406537653,0.185143441,0.133204025,0,0,0,0,1.000000000,0,1,0.040891807,0.005436595,0.040891807,0.005436595,0.100000000,0.030000000,0.807866194,0.077026097,0.000000000,0.000004239,0.000004428,0.000019923,0.052076374,-0.259452703,-0.964350738,0.000000004,0.000000010,0.000000016,-0.124995243,0.987551855,-0.095485721,0.000000000,0.244815810,0.136657183,8.047631107,0.159720478,160.436765874,0,0.215030179,0.157860502,164,146,18,0.106355383,35,0,0,0,0,0,1342,36,345342,755213,310589,4,0,3745930
2699,1624181372.754972219,1624181372.854832411,2702,2702,0,0.149813060,0.210078405,1,0,0,0,1,-31.057715515,-14.807569155,-29.580276874,-0.009671129,0.077669921,0.966638816,0.243891887,1536,413,0.268880208,0.074029871,0.054112806,0.031784734,0.159478292,151.870896441,1457,0.725387233,177.336605309,367.247667482,512.304925898,0.167791104,0.121713525,0,0,0,0,1.000000000,0,1,0.031604795,0.006372367,0.031604795,0.006372367,0.100000000,0.030000000,0.738875317,0.074029871,0.000000000,0.000003774,0.000004733,0.000022115,0.018873936,-0.273498325,-0.961687288,0.000000004,0.000000010,0.000000021,0.286101312,-0.957271199,0.042165047,0.000000000,0.239113709,0.136473722,8.218540337,0.144590466,157.307225723,0,0.212506971,0.155780774,156,142,14,0.101562500,37,0,0,0,0,0,1342,38,345401,755369,310626,4,0,3747272
2700,1624181372.954967260,1624181373.054780722,2704,2703,0,0.149355331,0.210105613,1,0,0,0,1,-30.840284256,-14.043819553,-29.596052027,-0.000655803,0.088691443,0.965907717,0.243219406,1596,459,0.287593985,0.068161631,0.051665990,0.029747538,0.166896234,127.845822286,1518,0.727482717,198.193007591,370.578866048,535.546891346,0.179470832,0.130561929,0,0,0,0,1.000000000,0,1,0.062164221,0.001082378,0.062164221,0.001082378,0.100000000,0.030000000,0.809202126,0.068161631,0.000000000,0.000004715,0.000005724,0.000026552,0.049411721,-0.270977612,-0.961316605,0.000000004,0.000000011,0.000000020,0.274833611,-0.959281140,0.065162724,0.000000000,0.233316391,0.138536187,8.700515410,0.130817030,153.367561006,0,0.210310656,0.153963312,109,99,10,0.068295739,35,0,0,0,0,0,1452,35,345430,755478,310661,4,0,3748724
2701,1624181373.054964781,1624181373.154904127,2705,2704,0,0.078978940,0.167637863,1,0,0,0,1,-30.717695554,-13.708935521,-29.611796808,0.002541680,0.092333384,0.965706727,0.242649137,1597,427,0.267376331,0.074389164,0.056986336,0.035335965,0.182431444,120.198509507,1510,0.717070544,207.316735572,362.006376538,513.453408628,0.191467705,0.137295851,0,0,0,0,1.000000000,0,1,0.029524614,0.004780232,0.029524614,0.004780232,0.100000000,0.030000000,0.863856086,0.074389164,0.000000000,0.000004038,0.000005091,0.000022571,0.054246933,-0.270013451,-0.961327211,0.000000005,0.000000009,0.000000018,0.276063353,-0.959304964,0.059354951,0.000000000,0.227123412,0.138597101,8.727168163,0.117287533,149.429540019,0,0.208480543,0.152313936,169,152,17,0.105823419,30,0,0,0,0,0,1398,30,345479,755647,310691,4,0,3750122
2702,1624181373.154962301,1624181373.254922152,2706,2705,0,0.055985429,0.111792989,1,0,0,0,1,-30.604144221,-13.371665530,-29.637547142,0.005489855,0.095477262,0.965357552,0.242773042,1708,495,0.289812646,0.072720505,0.052987304,0.031292171,0.204125487,106.094730164,1613,0.726832803,221.552646620,381.180575336,569.648088844,0.188976611,0.137354400,0,0,0,0,1.000000000,0,1,0.012415546,0.006595505,0.012415546,0.006595505,0.100000000,0.030000000,0.872900476,0.072720505,0.000000000,0.000003609,0.000004534,0.000017477,0.043325859,-0.291041256,-0.955728966,0.000000004,0.000000007,0.000000017,-0.078623923,0.991505293,-0.103612419,0.000000000,0.220883862,0.138871938,8.758420340,0.102864707,146.037581710,0,0.205596820,0.150086185,183,163,20,0.107142857,38,0,0,0,0,0,1487,38,345540,755830,310729,4,0,3751609
2703,1624181373.254959822,1624181373.354962349,2707,2706,0,0.046377154,0.101884704,1,0,0,0,1,-30.498521555,-13.074101400,-29.637563445,0.007269338,0.097085140,0.965313020,0.242265157,1680,435,0.258928571,0.072851916,0.053374290,0.034228040,0.233323622,120.518786046,1587,0.721853639,220.429548656,389.490737945,535.661439014,0.192417131,0.138897006,0,0,0,0,1.000000000,0,1,0.026037686,0.005654990,0.026037686,0.005654990,0.100000000,0.030000000,0.891431981,0.072851916,0.000000000,0.000003553,0.000004625,0.000017532,0.013565841,-0.307293180,-0.951518192,0.000000004,0.000000008,0.000000015,0.434160030,-0.899411449,0.050637086,0.000000000,0.217222836,0.138798884,8.717987893,0.089801814,143.550592338,0,0.202981039,0.147805070,192,165,27,0.114285714,30,0,0,0,0,0,1457,31,345602,756022,310759,4,0,3753066
2704,1624181373.354957581,1624181373.454898596,2708,2707,0,0.053452233,0.090160376,1,0,0,0,1,-30.410029237,-12.800858799,-29.624277912,0.009040825,0.097321030,0.965308126,0.242130343,1690,448,0.265088757,0.067963567,0.051457455,0.030544901,0.237844318,110.442580809,1594,0.719831197,224.139334481,388.012779620,535.258813982,0.195343559,0.140614388,0,0,0,0,1.000000000,0,1,0.032372356,0.004224394,0.032372356,0.004224394,0.100000000,0.030000000,0.906834382,0.067963567,0.000000000,0.000003721,0.000004375,0.000016611,0.028077291,-0.297702847,-0.954245608,0.000000004,0.000000009,0.000000016,0.332376417,-0.937111769,0.106524411,0.000000000,0.212569903,0.140606672,8.620425697,0.074346058,140.546615278,0,0.200189648,0.145603150,162,151,11,0.095857988,31,0,0,0,0,0,1496,32,345653,756184,310790,4,0,3754562
