frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,historical_anchor_count,historical_anchor_submap_points,historical_anchor_sampled_points,historical_anchor_matched_points,historical_anchor_overlap_ratio,historical_anchor_nn_rmse,historical_anchor_newest_age,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2508,1624181355.555390596,1624181355.655352116,2513,2512,0,0.246945928,0.270126669,1,0,0,0,1,-38.568543620,-5.632918478,-28.150167141,-0.022340363,-0.003283776,0.600161908,0.799559760,1424,531,0.372893258,0.062737384,0.044806520,0.028496605,0.127173157,145.800406075,1351,0.761297666,147.832702364,419.960737011,460.719707344,0.143734383,0.109424650,0,0,0,0,1,0.012703166,0.002025246,0.100000000,0.030000000,0.840159622,0.062737384,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003366,0.000003983,0.000022676,0.090504179,-0.075498179,-0.993030220,0.000000003,0.000000010,0.000000014,0.905877043,0.422744310,-0.025962095,0.000000000,0.151136404,0.066889459,7.159817401,0.423195075,137.294844305,0,0.160145729,0.120018562,145,132,13,0.101825843,29,0,0,0,0,0,1248,31,384426,791620,485405,321,0,3248809
2509,1624181355.655388355,1624181355.755279779,2514,2513,0,0.233835513,0.254835054,1,0,0,0,1,-38.604468720,-5.349149466,-28.141000213,-0.022354704,-0.005872185,0.590309743,0.806845829,1402,548,0.390870185,0.068574540,0.048466206,0.027929180,0.131188811,167.593255805,1340,0.773905907,147.691161094,410.365388254,478.977365575,0.142416906,0.110217284,0,0,0,0,1,0.006386748,0.002740571,0.100000000,0.030000000,0.842725930,0.068574540,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003243,0.000003728,0.000021159,0.091322258,-0.068368782,-0.993471668,0.000000003,0.000000008,0.000000013,0.808573463,0.586383832,-0.048610242,0.000000000,0.150247541,0.065992730,7.101885776,0.433740627,139.519438553,0,0.159384067,0.119635102,128,115,13,0.091298146,41,0,0,0,0,0,1233,41,384472,791748,485446,321,0,3250042
2510,1624181355.755385876,1624181355.855339050,2515,2514,0,0.225396658,0.236519317,1,0,0,0,1,-38.652111357,-5.073429256,-28.125988334,-0.021993055,-0.007913914,0.580931241,0.813616967,1427,522,0.365802383,0.058778214,0.041627571,0.026479649,0.146579658,145.180592343,1364,0.761766857,151.674299789,407.679916462,479.695777026,0.145974015,0.111198167,0,0,0,0,1,0.022266004,0.001681584,0.100000000,0.030000000,0.872546891,0.058778214,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003420,0.000003830,0.000020869,0.117080928,-0.062486175,-0.991154647,0.000000003,0.000000009,0.000000014,0.968087167,0.248632027,0.031453985,0.000000000,0.148373794,0.065879635,7.020951196,0.441944404,141.709573067,0,0.158019635,0.118747682,133,108,25,0.093202523,27,0,0,0,0,0,1267,27,384525,791881,485473,321,0,3251309
2511,1624181355.855383396,1624181355.955311537,2516,2515,0,0.236662293,0.249106174,1,0,0,0,1,-38.678096768,-4.788766525,-28.115851079,-0.022068502,-0.010591929,0.571756152,0.820058349,1448,541,0.373618785,0.063308394,0.045504103,0.029002546,0.151219276,133.010752103,1376,0.769324146,149.588683312,422.051394596,486.949947257,0.141309364,0.108712706,0,0,0,0,1,0.014608814,0.005251365,0.100000000,0.030000000,0.848524899,0.063308394,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003918,0.000004296,0.000021321,0.129857709,-0.043725970,-0.990568026,0.000000003,0.000000009,0.000000013,0.924485963,0.380943050,0.014425543,0.000000000,0.145509348,0.064345136,6.942178894,0.450517549,143.640505476,0,0.155967334,0.117466014,125,112,13,0.086325967,28,0,0,0,0,0,1294,29,384573,792006,485501,321,0,3252603
2512,1624181355.955380917,1624181356.055361986,2517,2516,0,0.264494420,0.275642910,1,0,0,0,1,-38.706645783,-4.542479823,-28.121139864,-0.022005621,-0.011114889,0.561858951,0.826865606,1441,561,0.389312977,0.062891414,0.043835899,0.028632028,0.121111910,191.567690082,1372,0.771471520,143.409584756,432.498029526,482.551311131,0.135489041,0.104525936,0,0,0,0,1,0.032617072,0.004431969,0.100000000,0.030000000,0.824963242,0.062891414,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003689,0.000004674,0.000025478,0.130609978,-0.060953201,-0.989558356,0.000000002,0.000000012,0.000000016,0.672195497,0.740258144,-0.013080276,0.000000000,0.142945439,0.064093298,6.827483126,0.459441100,148.397340512,0,0.153345671,0.115836181,141,129,12,0.097848716,30,0,0,0,0,0,1269,31,384614,792147,485531,321,0,3253872
2513,1624181356.055378437,1624181356.155313253,2518,2517,0,0.281597054,0.292052166,1,0,0,0,1,-38.714816662,-4.290070738,-28.107342404,-0.019826815,-0.011853056,0.551447481,0.833889728,1426,564,0.395511921,0.062886264,0.044285615,0.030048191,0.112418632,176.226651039,1364,0.768366962,141.438605724,428.446954081,478.166976831,0.134953736,0.103693992,0,0,0,0,1,0.014345037,0.002930578,0.100000000,0.030000000,0.833897707,0.062886264,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003622,0.000004727,0.000025883,0.120345023,-0.080946077,-0.989426505,0.000000003,0.000000013,0.000000016,0.764503193,0.644616466,0.002116571,0.000000000,0.140987055,0.054798168,6.708489366,0.468837231,150.779075971,0,0.151265062,0.114513829,156,145,11,0.109396914,33,0,0,0,0,0,1237,33,384667,792303,485564,321,0,3255109
2514,1624181356.155376196,1624181356.255219221,2519,2518,0,0.290850192,0.300327642,1,0,0,0,1,-38.707764101,-4.043518475,-28.123286462,-0.018475831,-0.013168411,0.539882030,0.841434864,1461,556,0.380561259,0.061601828,0.045463185,0.027901860,0.118122889,161.763883421,1393,0.765158180,148.011300574,448.491801598,469.362242725,0.138864915,0.106253626,0,0,0,0,1,0.027142628,0.001344738,0.100000000,0.030000000,0.870679587,0.061601828,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003516,0.000004451,0.000025005,0.113535470,-0.094645161,-0.989015668,0.000000003,0.000000012,0.000000015,0.847451894,0.530871910,-0.000550025,0.000000000,0.139406498,0.049887878,6.214325124,0.458499062,151.655961733,0,0.149861453,0.113703286,124,116,8,0.084873374,24,0,0,0,0,0,1313,24,384718,792427,485588,321,0,3256422
2515,1624181356.255373716,1624181356.355240822,2520,2519,0,0.292638720,0.302329672,1,0,0,0,1,-38.704922570,-3.785583104,-28.130609165,-0.017397095,-0.014781482,0.527740176,0.849099026,1438,539,0.374826147,0.061381753,0.042422470,0.027534573,0.125455132,159.954262677,1380,0.763771737,153.460511691,440.520694878,460.023790289,0.145597518,0.111203269,0,0,0,0,1,0.013382685,0.000729449,0.100000000,0.030000000,0.924870004,0.061381753,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003461,0.000004456,0.000023846,0.120101439,-0.088672320,-0.988793641,0.000000003,0.000000013,0.000000015,0.981030329,0.193847655,-0.001606029,0.000000000,0.137194511,0.047243326,6.123681334,0.466405302,154.387426274,0,0.148550104,0.112922250,145,134,11,0.100834492,27,0,0,0,0,0,1266,27,384763,792572,485615,321,0,3257688
2516,1624181356.355371237,1624181356.455237627,2521,2520,0,0.299880300,0.314457858,1,0,0,0,1,-38.696315074,-3.539124610,-28.136012803,-0.017918845,-0.016388754,0.515329690,0.856647906,1407,526,0.373845060,0.060485276,0.044343610,0.026171742,0.132932444,187.414144293,1351,0.768311698,152.875954715,423.858410136,461.254738715,0.147280886,0.113157627,0,0,0,0,1,0.004048134,0.000886007,0.100000000,0.030000000,0.947062295,0.060485276,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003525,0.000004135,0.000025773,0.146180291,-0.077250686,-0.986237119,0.000000003,0.000000012,0.000000020,0.995834520,0.087189720,-0.026675098,0.000000000,0.136795035,0.047958029,6.014869925,0.474667654,158.031007515,0,0.147607471,0.112379276,140,128,12,0.099502488,21,0,0,0,0,0,1246,21,384815,792712,485636,321,0,3258934
2517,1624181356.455368757,1624181356.555229187,2522,2521,0,0.306675939,0.317163226,1,0,0,0,1,-38.684069492,-3.294021926,-28.134987555,-0.017823891,-0.016987395,0.502425377,0.864269910,1464,555,0.379098361,0.062734904,0.045009058,0.031125321,0.146131087,144.047849416,1406,0.760191793,153.308967292,450.436855890,465.083837976,0.143436296,0.109039095,0,0,0,0,1,0.005624579,0.003921033,0.100000000,0.030000000,0.933182224,0.062734904,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003403,0.000004003,0.000021827,0.141183299,-0.068461712,-0.987613421,0.000000003,0.000000009,0.000000014,0.808756752,0.587767724,-0.021014705,0.000000000,0.135007602,0.047592605,5.905743280,0.483866760,158.546348892,0,0.146712767,0.111862507,146,133,13,0.099726776,36,0,0,0,0,0,1281,37,384864,792858,485672,321,0,3260215
2518,1624181356.555366278,1624181356.655208111,2523,2522,0,0.314292005,0.324249784,1,0,0,0,1,-38.669630435,-3.043432056,-28.139756196,-0.018592857,-0.018929428,0.489330316,0.871694800,1520,555,0.365131579,0.061386748,0.046383777,0.026879739,0.172943045,169.100467142,1462,0.751752594,172.849769228,455.156913010,471.055610318,0.157270221,0.118228296,0,0,0,0,1,0.011333921,0.002827373,0.100000000,0.030000000,1.029578977,0.061386748,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003183,0.000003961,0.000022267,0.155364987,-0.077368656,-0.984822731,0.000000003,0.000000010,0.000000014,0.926925375,0.373652297,-0.034544328,0.000000000,0.134412645,0.047279071,5.792608891,0.493229680,159.427549825,0,0.146193486,0.111408732,146,134,12,0.096052632,18,0,0,0,0,0,1356,18,384917,793004,485690,321,0,3261571
2519,1624181356.655363798,1624181356.755257845,2524,2523,0,0.311511385,0.325658472,1,0,0,0,1,-38.648410259,-2.799664318,-28.147761807,-0.019514536,-0.018922511,0.475789846,0.879138865,1513,547,0.361533377,0.062062136,0.046574435,0.027492790,0.151953262,181.673486354,1441,0.765805928,171.142281369,449.993111493,482.390949112,0.155086721,0.118766330,0,0,0,0,1,0.006095187,0.000138049,0.100000000,0.030000000,1.028569867,0.062062136,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003166,0.000004123,0.000024059,0.162950305,-0.081182288,-0.983288683,0.000000003,0.000000011,0.000000015,0.744079549,0.668004272,-0.010766524,0.000000000,0.134044660,0.047256853,5.669999411,0.503577271,162.014913961,0,0.145830853,0.111298143,147,135,12,0.097157964,29,0,0,0,0,0,1334,32,384961,793151,485719,321,0,3262905
2520,1624181356.755361557,1624181356.855259895,2525,2524,0,0.305845758,0.318097824,1,0,0,0,1,-38.621723225,-2.574519830,-28.148432776,-0.020661362,-0.019992656,0.461934848,0.886447741,1553,560,0.360592402,0.064743665,0.043889909,0.029526789,0.146341364,170.686727486,1477,0.762092495,164.238242192,469.102460423,492.269912483,0.145910353,0.111197185,0,0,0,0,1,0.017639586,0.004108885,0.100000000,0.030000000,0.967710142,0.064743665,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003175,0.000004273,0.000024139,0.152401214,-0.086533179,-0.984523173,0.000000003,0.000000011,0.000000015,0.538620965,0.841017747,-0.050760273,0.000000000,0.135881006,0.046959387,5.540641965,0.513720957,163.199826977,0,0.145738319,0.111224106,141,124,17,0.090792015,45,0,0,0,0,0,1367,45,385009,793292,485764,321,0,3264272
2521,1624181356.855359077,1624181356.955299854,2526,2525,0,0.312092883,0.334346246,1,0,0,0,1,-38.581664777,-2.346054689,-28.153232599,-0.021296134,-0.019238442,0.448356218,0.893394123,1523,571,0.374917925,0.061687507,0.044328512,0.027765243,0.178137800,149.996955262,1462,0.765610057,171.930319582,465.886758974,481.504825087,0.153602211,0.117599398,0,0,0,0,1,0.005854793,0.001619555,0.100000000,0.030000000,1.038789750,0.061687507,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003661,0.000004591,0.000023224,0.157796215,-0.095527488,-0.982840197,0.000000003,0.000000008,0.000000013,0.885254919,0.464599876,-0.021695259,0.000000000,0.138918409,0.046580937,5.432921618,0.522890410,162.878828770,0,0.146269900,0.111680331,140,128,12,0.091923835,33,0,0,0,0,0,1349,34,385048,793432,485797,321,0,3265621
2522,1624181356.955356598,1624181357.055208206,2527,2526,0,0.308341480,0.320632681,1,0,0,0,1,-38.534675881,-2.113772642,-28.157272903,-0.021748701,-0.019852170,0.434309529,0.900282244,1497,590,0.394121576,0.061330512,0.043326496,0.026691935,0.152045075,177.431477169,1438,0.772122673,160.419666646,459.658061176,490.234675823,0.144481559,0.111557487,0,0,0,0,1,0.006378202,0.002811785,0.100000000,0.030000000,0.977108083,0.061330512,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003559,0.000004591,0.000026204,0.152634647,-0.094675632,-0.983737358,0.000000003,0.000000009,0.000000014,0.840786226,0.541275406,0.009972785,0.000000000,0.140001612,0.045958497,5.341776940,0.533364735,163.710016310,0,0.146487280,0.111882282,156,144,12,0.104208417,24,0,0,0,0,0,1316,25,385100,793588,485821,321,0,3266937
2523,1624181357.055354118,1624181357.155213833,2528,2527,0,0.311298628,0.324114124,1,0,0,0,1,-38.484510482,-1.883349932,-28.149245597,-0.021562339,-0.020674945,0.420390421,0.906851424,1507,596,0.395487724,0.068492559,0.046519402,0.027801164,0.163127851,175.117595447,1418,0.776539336,166.492888610,458.907196516,475.732693051,0.151201464,0.117413885,0,0,0,0,1,0.014338091,0.004458986,0.100000000,0.030000000,1.024949017,0.068492559,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003284,0.000004363,0.000028014,0.162904487,-0.084202206,-0.983042276,0.000000003,0.000000008,0.000000016,0.837348849,0.546472333,-0.014659270,0.000000000,0.142150289,0.044074643,5.253685879,0.541190597,164.854025524,0,0.146959719,0.112401462,144,127,17,0.095554081,34,0,0,0,0,0,1328,35,385157,793732,485855,321,0,3268265
2524,1624181357.155351639,1624181357.255278111,2529,2528,0,0.305450403,0.324001014,1,0,0,0,1,-38.424135495,-1.679645691,-28.151371632,-0.021356025,-0.022153353,0.406250528,0.913243482,1544,612,0.396373057,0.064331840,0.047072577,0.028303764,0.147773001,171.915832233,1472,0.769367601,160.871220731,479.074457041,492.563430688,0.142048501,0.109287514,0,0,0,0,1,0.020916037,0.002491835,0.100000000,0.030000000,0.962903842,0.064331840,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003078,0.000003980,0.000028294,0.168644710,-0.074556010,-0.982853175,0.000000003,0.000000010,0.000000018,0.766587908,0.642097912,-0.007297347,0.000000000,0.142678926,0.044078321,5.168674449,0.547935844,164.158125795,0,0.146202166,0.111848143,140,118,22,0.090673575,38,0,0,0,0,0,1364,40,385212,793872,485893,321,0,3269629
2525,1624181357.255349398,1624181357.355273485,2530,2529,0,0.302606746,0.317510321,1,0,0,0,1,-38.362803543,-1.485514689,-28.171005971,-0.020812744,-0.024755781,0.392497131,0.919184412,1568,629,0.401147959,0.061090875,0.042614089,0.026916712,0.111989302,172.354623864,1496,0.778831463,161.152194767,484.308828840,519.670844625,0.138312408,0.107722055,0,0,0,0,1,0.026173657,0.000883973,0.100000000,0.030000000,0.943291367,0.061090875,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003095,0.000003613,0.000026778,0.153390726,-0.068303682,-0.985802157,0.000000003,0.000000009,0.000000017,0.696610434,0.717419147,-0.006608340,0.000000000,0.141090275,0.043718528,4.779650247,0.527905013,164.567293045,0,0.145719188,0.111613264,158,138,20,0.100765306,33,0,0,0,0,0,1377,33,385259,794030,485926,321,0,3271006
2526,1624181357.355346918,1624181357.455374718,2531,2530,0,0.311524447,0.327962985,1,0,0,0,1,-38.290272335,-1.275449975,-28.161587781,-0.019900520,-0.027333793,0.378383886,0.925031063,1532,648,0.422976501,0.063618509,0.046380532,0.028545881,0.127120917,147.161943914,1451,0.784525748,146.169208295,485.774601692,506.403049882,0.128404807,0.100736877,0,0,0,0,1,0.017964819,0.001021059,0.100000000,0.030000000,0.879833389,0.063618509,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002900,0.000003644,0.000023132,0.151481154,-0.078089186,-0.985370762,0.000000003,0.000000011,0.000000015,0.509070099,0.860567519,-0.016467517,0.000000000,0.140626816,0.042441115,4.713027496,0.533458511,164.108707836,0,0.144460129,0.110822057,150,136,14,0.097911227,40,0,0,0,0,0,1341,41,385313,794180,485966,321,0,3272347
2527,1624181357.455344439,1624181357.555339098,2531,2531,0,0.307179045,0.326967772,1,0,0,0,1,-38.218213190,-1.070133710,-28.163006416,-0.019063303,-0.028975791,0.364279973,0.930643377,1500,608,0.405333333,0.061665318,0.044590844,0.027184072,0.128817625,173.749014469,1430,0.778474163,155.461067935,461.904986091,495.851999697,0.139650150,0.108714034,0,0,0,0,1,0.010205006,0.002361574,0.100000000,0.030000000,0.958122669,0.061665318,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002972,0.000003969,0.000024350,0.159981409,-0.067047191,-0.984840405,0.000000004,0.000000011,0.000000016,0.523228966,0.850082528,-0.059926170,0.000000000,0.139629112,0.037001031,4.635238048,0.540036302,165.087380530,0,0.143751273,0.110432471,126,111,15,0.084000000,35,0,0,0,0,0,1339,35,385359,794306,486001,321,0,3273686
2528,1624181357.655339479,1624181357.755268574,2533,2532,0,0.313643161,0.336380467,1,0,0,0,1,-38.039753563,-0.679087172,-28.214568106,-0.017002269,-0.031850588,0.335195529,0.941456542,1501,586,0.390406396,0.063988170,0.043283778,0.029916107,0.101831060,169.533997614,1432,0.780478738,152.010200338,473.503805340,492.131546695,0.136009310,0.106152375,0,0,0,0,1,0.045592332,0.002487121,0.100000000,0.030000000,0.937739539,0.063988170,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000004533,0.000005158,0.000031592,0.165671076,-0.072832192,-0.983487959,0.000000003,0.000000014,0.000000023,0.514919355,0.855241737,-0.058477593,0.000000000,0.138362007,0.037195631,4.781981918,0.577522831,166.274060107,0,0.143365019,0.110268857,166,146,20,0.110592938,41,0,0,0,0,0,1293,42,385418,794472,486042,321,0,3274979
2529,1624181357.755337238,1624181357.855220795,2534,2533,0,0.310755710,0.327060474,1,0,0,0,1,-37.929103188,-0.499759411,-28.246106553,-0.017335148,-0.033258486,0.320680891,0.946444468,1505,615,0.408637874,0.071068371,0.049949522,0.031000446,0.148513166,160.594287787,1434,0.782542438,157.584540373,466.797089426,497.784226970,0.140428921,0.109891590,0,0,0,0,1,0.023773081,0.004551364,0.100000000,0.030000000,0.974470185,0.071068371,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003289,0.000004285,0.000025433,0.151282415,-0.081813248,-0.985099093,0.000000003,0.000000009,0.000000014,0.432072696,0.894497688,-0.114834978,0.000000000,0.139228225,0.042571752,4.714838241,0.585069031,165.924111706,0,0.143265620,0.110252572,157,144,13,0.104318937,35,0,0,0,0,0,1313,35,385476,794629,486077,321,0,3276292
2530,1624181357.855334759,1624181357.955198765,2535,2534,0,0.313579356,0.330525001,1,0,0,0,1,-37.823776752,-0.304899443,-28.266504260,-0.017932620,-0.033134096,0.305780260,0.951356392,1486,617,0.415208614,0.057693497,0.042634123,0.026448977,0.147728283,138.666863695,1423,0.784071203,154.991857328,460.600600524,500.140864330,0.138914787,0.108919085,0,0,0,0,1,0.009290719,0.001589258,0.100000000,0.030000000,0.967471945,0.057693497,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002967,0.000003822,0.000020905,0.148682718,-0.084050018,-0.985306574,0.000000003,0.000000008,0.000000013,0.392344830,0.915194671,-0.092109987,0.000000000,0.139285656,0.044097875,4.651253535,0.594125277,165.598425273,0,0.142912658,0.110138618,135,126,9,0.090847914,32,0,0,0,0,0,1319,32,385520,794764,486109,321,0,3277611
2531,1624181357.955332279,1624181358.055173635,2536,2535,0,0.320078317,0.335366002,1,0,0,0,1,-37.699768074,-0.114231891,-28.264766527,-0.018037136,-0.032305067,0.290677581,0.956105427,1492,609,0.408176944,0.054538344,0.040237585,0.025805117,0.110050436,192.783763255,1426,0.782525797,145.957289910,482.283897807,487.640598751,0.130799957,0.102354341,0,0,0,0,1,0.025160305,0.002685232,0.100000000,0.030000000,0.913385588,0.054538344,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000003088,0.000004037,0.000024151,0.151759715,-0.074821964,-0.985581383,0.000000003,0.000000010,0.000000016,0.384303217,0.922821124,-0.026687267,0.000000000,0.137227214,0.053113802,4.630715206,0.601864429,168.587075831,0,0.142387188,0.109820700,133,124,9,0.089142091,23,0,0,0,0,0,1336,23,385558,794897,486132,321,0,3278947
2532,1624181358.055329800,1624181358.155185461,2537,2536,0,0.312110378,0.326406354,1,0,0,0,1,-37.561048052,0.074761197,-28.263740695,-0.019878361,-0.032507597,0.275757717,0.960471649,1557,632,0.405908799,0.061324010,0.043987136,0.025401023,0.151282958,160.696074009,1484,0.776057643,155.165716379,486.443519301,510.060306370,0.134731111,0.104559108,0,0,0,0,1,0.019531404,0.003692483,0.100000000,0.030000000,0.942659449,0.061324010,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002923,0.000004134,0.000024885,0.139182568,-0.080092338,-0.987022507,0.000000004,0.000000009,0.000000013,0.367772563,0.929766074,0.016685033,0.000000000,0.138735766,0.053307901,4.612238493,0.607880027,167.043495027,0,0.142349292,0.109822358,138,131,7,0.088631985,34,0,0,0,0,0,1384,35,385597,795035,486166,321,0,3280331
2533,1624181358.155327320,1624181358.255126238,2538,2537,0,0.317731416,0.325454111,1,0,0,0,1,-37.426750472,0.268213000,-28.249855892,-0.021227560,-0.030552045,0.260379681,0.964789296,1591,663,0.416719045,0.063916870,0.044945159,0.030043540,0.085733637,228.564860600,1520,0.792829344,135.404331625,518.584176803,551.112095007,0.112359359,0.089081797,0,0,0,0,1,0.028016862,0.002332411,0.100000000,0.030000000,0.786133293,0.063916870,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002851,0.000003674,0.000029443,0.116392365,-0.114533651,-0.986577346,0.000000003,0.000000011,0.000000016,0.419838139,0.907513579,-0.012451539,0.000000000,0.137401517,0.053503995,4.600977839,0.612404382,169.660405505,0,0.141219573,0.109091749,147,137,10,0.092394720,45,0,0,0,0,0,1397,47,385638,795182,486211,321,0,3281728
