frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,trusted_snapshot_active,trusted_snapshot_points,trusted_snapshot_age,trusted_snapshot_evaluation_ran,trusted_snapshot_icp_converged,trusted_snapshot_aligned_points,trusted_snapshot_matched_points,trusted_snapshot_overlap_ratio,trusted_snapshot_fitness_rmse,trusted_snapshot_correction_translation,trusted_snapshot_correction_rotation,trusted_snapshot_consistency_translation,trusted_snapshot_consistency_rotation,trusted_snapshot_consistent_streak,trusted_snapshot_candidate_accepted,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3178,1624181416.453908682,1624181416.553868294,3183,3182,0,0.169621426,0.208586812,1,0,0,0,1,-13.624108778,8.372668442,-17.475418942,0.026010860,-0.056369754,0.995559150,-0.070766273,3451,984,0.285134744,0.084111856,0.058907090,0.037613143,0.258558325,71.683342365,3244,0.735460807,492.616185494,876.253479555,1016.965191624,0.206475391,0.151854558,0,0,0,0,1,0.012527490,0.005305521,0.100000000,0.030000000,1.052003228,0.084111856,1,42409,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001673,0.000002107,0.000006394,0.181061624,-0.016061609,0.983340589,0.000000002,0.000000005,0.000000010,0.212647972,-0.977097358,-0.007848154,0.200000000,0.249157310,0.536646762,2.041288036,0.633530705,71.215474412,0,0.207249719,0.153301305,543,506,37,0.157345697,120,0,0,0,0,0,2788,120,448796,936979,923162,903,0,4000226
3179,1624181416.553906202,1624181416.653786659,3184,3183,0,0.163834168,0.223305776,1,0,0,0,1,-13.570384150,8.404002225,-17.322869031,0.027879260,-0.061729604,0.995214028,-0.070436079,3515,1025,0.291607397,0.077712665,0.055682670,0.036116825,0.247205215,74.114133196,3282,0.730090327,494.862658352,878.051138793,1023.242655936,0.206523517,0.150780822,0,0,0,0,1,0.031685747,0.004019542,0.100000000,0.030000000,1.047505223,0.077712665,1,42409,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001633,0.000001980,0.000006359,0.201977450,-0.063355760,0.977338814,0.000000002,0.000000005,0.000000009,-0.073590101,0.997170774,0.015327917,0.200000000,0.251316918,0.534597372,2.146849719,0.497683924,71.444289718,0,0.207782818,0.153678155,571,536,35,0.162446657,116,0,0,0,0,0,2826,118,449042,937550,923278,903,0,4003052
3180,1624181416.653903723,1624181416.753841877,3185,3184,0,0.058151818,0.116106276,1,0,0,0,1,-13.509635401,8.436753659,-17.148048091,0.030197357,-0.065525268,0.994879513,-0.070776497,3497,956,0.273377180,0.094001934,0.065363537,0.039965605,0.288732413,63.741976855,3238,0.737615976,502.202994720,889.155628586,997.041906051,0.210267494,0.155096663,0,0,0,0,1,0.049105936,0.005445968,0.100000000,0.030000000,1.067796767,0.094001934,1,42409,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001682,0.000002026,0.000005822,0.199264566,-0.101114597,0.974715072,0.000000002,0.000000005,0.000000009,-0.051518327,-0.998424945,-0.022214648,0.200000000,0.253650677,0.537457315,2.281080183,0.389266264,71.416804858,0,0.208438279,0.154102431,648,602,46,0.185301687,134,0,0,0,0,0,2715,134,449358,938198,923412,903,0,4005767
3181,1624181416.753901243,1624181416.853802443,3186,3185,0,0.127774215,0.223015575,1,0,0,0,1,-13.452854775,8.467567690,-16.940414717,0.031275872,-0.065124458,0.994825391,-0.071435752,3559,978,0.274796291,0.100653749,0.068221999,0.046071780,0.307880759,67.044998906,3283,0.741687994,547.808820785,900.121409474,987.031455434,0.224976362,0.166862266,0,0,0,0,1,0.083934428,0.010545635,0.100000000,0.030000000,1.137802895,0.100653749,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001953,0.000002233,0.000006443,0.213602868,-0.084800986,0.973233069,0.000000001,0.000000004,0.000000008,0.221830546,-0.974579529,-0.031399851,0.200000000,0.257149047,0.545770954,2.430770825,0.294963636,71.184938939,0,0.209347958,0.154695993,852,775,77,0.239393088,158,0,0,0,0,0,2548,159,449707,939050,923570,903,0,4008315
3182,1624181416.853899002,1624181416.953796148,3187,3186,0,0.299930408,0.340891354,1,0,0,0,1,-13.402008920,8.498117522,-16.717287417,0.030712108,-0.057877495,0.995245589,-0.072063725,3485,945,0.271162123,0.123639001,0.081860916,0.054340259,0.301488310,64.483470330,3204,0.740753490,509.393453563,880.943876868,983.036850810,0.214628379,0.158986721,0,0,0,0,1,0.073127456,0.013733791,0.100000000,0.030000000,1.080613920,0.123639001,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001914,0.000002156,0.000006477,0.198051570,-0.067686265,0.977851801,0.000000000,0.000000005,0.000000006,-0.138762444,0.989957443,0.027004558,0.150000000,0.256477162,0.547393632,2.569882981,0.209749211,71.191359746,0,0.208667951,0.154109538,1043,942,101,0.299282640,236,0,0,0,0,0,2206,236,450135,940093,923806,903,0,4010521
3183,1624181416.953896523,1624181417.053796291,3188,3187,0,0.342354411,0.395061411,1,0,0,0,1,-13.344108780,8.523784147,-16.542739380,0.029785991,-0.047572645,0.995808309,-0.072218078,3550,1033,0.290985915,0.127864651,0.082966978,0.058332961,0.314557650,66.585342857,3287,0.755065364,552.310145195,891.099514356,1038.490191464,0.222535226,0.168028642,0,0,0,0,1,0.039808143,0.015038306,0.100000000,0.030000000,1.117991775,0.127864651,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001898,0.000002306,0.000006470,0.180167540,-0.050488351,0.982339343,0.000000000,0.000000000,0.000000004,0.981709499,0.176376381,0.071678666,0.150000000,0.257877609,0.546497541,2.631325405,0.139739274,71.190260585,0,0.209232452,0.154674164,1104,1011,93,0.310985915,225,0,0,0,0,0,2221,225,450563,941197,924031,903,0,4012742
3184,1624181417.053894043,1624181417.153754711,3189,3188,0,0.311122581,0.346964831,1,0,0,0,1,-13.310055280,8.571278400,-16.478618649,0.027445373,-0.037159652,0.996283981,-0.072692102,3472,1004,0.289170507,0.097011350,0.065284822,0.041276492,0.247312134,74.396873723,3239,0.735534098,496.730328078,882.014631226,1003.649983625,0.208500412,0.153359163,0,0,0,0,1,0.068560559,0.010564900,0.100000000,0.030000000,1.045884441,0.097011350,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001832,0.000002218,0.000007423,0.190119676,-0.024652269,0.981451361,0.000000000,0.000000005,0.000000008,-0.005283484,0.999921145,0.011392464,0.150000000,0.255763354,0.548575522,2.644300917,0.086095035,71.576414750,0,0.209238123,0.154710222,686,645,41,0.197580645,157,0,0,0,0,0,2629,157,450817,941883,924188,903,0,4015371
3185,1624181417.153891563,1624181417.253851414,3190,3189,0,0.208662910,0.267381430,1,0,0,0,1,-13.273828717,8.634103798,-16.541701553,0.026535334,-0.026259428,0.996655864,-0.072687048,3489,1051,0.301232445,0.084118364,0.058535075,0.037514481,0.264826943,68.179814691,3229,0.738417397,496.919528187,895.576230565,991.854017615,0.208408822,0.153892700,0,0,0,0,1,0.138609901,0.002389331,0.100000000,0.030000000,1.045425003,0.084118364,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001651,0.000002046,0.000006669,0.184740197,0.005971729,0.982769250,0.000000002,0.000000004,0.000000010,0.177651648,-0.983863383,0.021277604,0.100000000,0.255122483,0.562025698,2.642120783,0.054579816,71.630856253,0,0.208375179,0.153950979,637,590,47,0.182573803,142,0,0,0,0,0,2709,143,451102,942520,924330,903,0,4018080
3186,1624181417.253889084,1624181417.353848696,3191,3190,0,0.088742699,0.188455124,1,0,0,0,1,-13.242974219,8.706022515,-16.613791304,0.025265562,-0.017706831,0.996886819,-0.072558865,3492,963,0.275773196,0.099674889,0.067499375,0.045087164,0.323812691,60.665802298,3210,0.730510598,509.316497061,864.951665075,970.670858441,0.217198184,0.158665575,0,0,0,0,1,0.071741229,0.006477141,0.100000000,0.030000000,1.086013552,0.099674889,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001728,0.000002125,0.000005993,0.180738536,0.008297754,0.983496176,0.000000003,0.000000004,0.000000009,0.101039769,-0.994882261,-0.000502637,0.050000000,0.259195782,0.497752550,2.670306121,0.028833644,70.820917022,0,0.207951045,0.153265157,720,659,61,0.206185567,163,0,0,0,0,0,2609,163,451444,943240,924493,903,0,4020689
3187,1624181417.353886604,1624181417.453850985,3192,3191,0,0.079327067,0.147077398,1,0,0,0,1,-13.213150623,8.769906242,-16.680557253,0.025682891,-0.014016404,0.996980644,-0.071927227,3565,1041,0.292005610,0.118765687,0.082812765,0.055593994,0.315668369,64.746648558,3273,0.749743874,542.638797797,862.274300707,1048.998601001,0.221132161,0.165792483,0,0,0,0,1,0.027033843,0.011266976,0.100000000,0.030000000,1.107064898,0.118765687,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001718,0.000002105,0.000005739,0.174117495,0.012179717,0.984649558,0.000000001,0.000000004,0.000000008,0.188743995,-0.979003784,0.076988930,0.000000000,0.262161500,0.179159558,2.653684544,0.017062803,70.412523260,0,0.207953126,0.153067941,1005,884,121,0.281907433,215,0,0,0,0,0,2345,215,451887,944245,924708,903,0,4023034
3188,1624181417.453884363,1624181417.553858280,3193,3192,0,0.120723397,0.199688144,1,0,0,0,1,-13.193324068,8.814354518,-16.751542324,0.028428339,-0.012734279,0.996959524,-0.071423919,3634,1065,0.293065493,0.130942363,0.087050612,0.058921895,0.355797301,69.288313933,3287,0.752053636,550.422311842,877.193000770,1044.384990017,0.222662720,0.167454308,0,0,0,0,1,0.027655657,0.013656317,0.100000000,0.030000000,1.111940122,0.130942363,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001726,0.000002167,0.000005726,0.185838598,0.018097210,0.982413613,0.000000000,0.000000003,0.000000005,0.354113914,-0.930296350,0.095666277,0.000000000,0.268563180,0.194871752,2.606806841,0.013848641,69.604569531,0,0.208697623,0.153760590,1076,968,108,0.296092460,250,0,0,0,0,0,2308,250,452308,945321,924958,903,0,4025342
3189,1624181417.553881884,1624181417.653825283,3194,3193,0,0.088519450,0.107837149,1,0,0,0,1,-13.145544300,8.833209196,-16.749766109,0.028309793,-0.012965333,0.997018199,-0.070605705,3615,1079,0.298478562,0.083365173,0.058185638,0.037036370,0.299380135,71.626970947,3353,0.744638304,553.572551689,880.190579408,1063.009101409,0.221715279,0.165097689,0,0,0,0,1,0.068463380,0.005911941,0.100000000,0.030000000,1.098581119,0.083365173,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001621,0.000002170,0.000006517,0.166043242,0.038103540,0.985382039,0.000000002,0.000000004,0.000000010,0.194221975,-0.980523612,0.029176550,0.000000000,0.272196090,0.193442620,2.538304369,0.014811712,69.776645219,0,0.209797627,0.154740608,674,625,49,0.186445367,127,0,0,0,0,0,2813,128,452609,945995,925085,903,0,4028155
3190,1624181417.653879404,1624181417.753768682,3195,3194,0,0.085967302,0.098733231,1,0,0,0,1,-13.103054104,8.831034503,-16.713719843,0.029525023,-0.016919967,0.997034145,-0.069028271,3481,1000,0.287273772,0.081002155,0.056789215,0.034249769,0.292063875,67.649222294,3208,0.735861043,539.204658584,829.706782250,991.730784360,0.228414392,0.168081253,0,0,0,0,1,0.067247958,0.000986245,0.100000000,0.030000000,1.122381577,0.081002155,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001665,0.000002264,0.000006653,0.170759663,0.010297736,0.985258897,0.000000003,0.000000004,0.000000010,0.153701647,-0.987986592,0.016071643,0.000000000,0.274490153,0.192598467,2.410827456,0.016465745,69.661615467,0,0.211180716,0.155798662,587,542,45,0.168629704,123,0,0,0,0,0,2771,123,452878,946582,925208,903,0,4030926
3191,1624181417.753876925,1624181417.853757143,3196,3195,0,0.093531423,0.129307536,1,0,0,0,1,-13.042491575,8.820629357,-16.670632012,0.030177723,-0.021324185,0.996966744,-0.068497411,3546,969,0.273265651,0.083823927,0.057681895,0.037502043,0.289616088,71.256490967,3283,0.730940843,525.259079141,870.901748486,1003.517961257,0.218887245,0.159993628,0,0,0,0,1,0.045149624,0.000964676,0.100000000,0.030000000,1.072037714,0.083823927,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002018,0.000002541,0.000007527,0.199996691,0.001978108,0.979794576,0.000000002,0.000000005,0.000000012,0.199153615,-0.979633725,0.025604714,0.000000000,0.276754323,0.187579509,2.435063645,0.017198854,69.725292736,0,0.211864977,0.156272620,574,538,36,0.161872532,127,0,0,0,0,0,2845,127,453118,947156,925335,903,0,4033771
3192,1624181417.853874445,1624181417.953732252,3197,3196,0,0.068309196,0.097356902,1,0,0,0,1,-13.004713687,8.826518248,-16.638866299,0.031465066,-0.025334379,0.996900367,-0.067511305,3554,1008,0.283624086,0.082885245,0.057869002,0.035043595,0.286148915,71.435349528,3307,0.731172002,500.183961391,867.967652490,1049.834197476,0.206859759,0.151250064,0,0,0,0,1,0.025204847,0.004040992,0.100000000,0.030000000,1.007139025,0.082885245,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001795,0.000002289,0.000007464,0.184329089,0.003424658,0.982858616,0.000000002,0.000000005,0.000000010,0.139671427,-0.989642905,-0.033148359,0.000000000,0.278449038,0.187668547,2.369290427,0.018596502,70.066299151,0,0.212293002,0.156568254,598,547,51,0.168261114,116,0,0,0,0,0,2840,116,453362,947754,925451,903,0,4036611
3193,1624181417.953872204,1624181418.053665638,3198,3197,0,0.056591880,0.070495359,1,0,0,0,1,-12.968297267,8.832056678,-16.578809821,0.031616520,-0.028881874,0.996812655,-0.067310949,3643,1072,0.294262970,0.075761135,0.056237477,0.035457748,0.235323016,72.718422402,3397,0.736327281,522.009937964,882.016686449,1097.277147484,0.208695139,0.153667924,0,0,0,0,1,0.025597354,0.002308893,0.100000000,0.030000000,1.010632883,0.075761135,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001726,0.000002357,0.000008042,0.172107538,-0.022207410,0.984827816,0.000000002,0.000000005,0.000000009,0.092428249,-0.995656632,-0.011175430,0.000000000,0.278286058,0.192259249,2.330986511,0.017711784,69.715221293,0,0.212769596,0.156980855,567,546,21,0.155640955,109,0,0,0,0,0,2967,109,453572,948321,925560,903,0,4039578
3194,1624181418.053869724,1624181418.153683662,3199,3198,0,0.243487942,0.302131572,1,0,0,0,1,-12.930878974,8.847120131,-16.576313832,0.031187892,-0.038736193,0.996509117,-0.067055226,3656,1130,0.309080963,0.078675131,0.054810243,0.035418066,0.261438025,69.159583216,3381,0.745230853,496.337008317,934.506633385,1088.781873595,0.196988404,0.146801836,0,0,0,0,1,0.055562000,0.003249608,0.100000000,0.030000000,0.953232035,0.078675131,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001636,0.000002058,0.000007172,0.201897457,-0.020846529,0.979184783,0.000000002,0.000000004,0.000000009,0.134297925,-0.989686990,-0.049837023,0.000000000,0.279143821,0.191440003,2.228429621,0.017501982,69.673524975,0,0.212416724,0.156850112,551,521,30,0.150711160,123,0,0,0,0,0,2981,124,453767,948872,925683,903,0,4042559
3195,1624181418.153867245,1624181418.253793001,3200,3199,0,0.333597940,0.385952437,1,0,0,0,1,-12.918016523,8.853157675,-16.559056724,0.028619130,-0.047956395,0.996258022,-0.065962747,3567,1040,0.291561536,0.114612101,0.072971996,0.048625024,0.288274614,72.776908599,3299,0.751543574,539.039321069,918.874880982,1021.428049356,0.217412227,0.163394762,0,0,0,0,1,0.027710828,0.013687349,0.100000000,0.030000000,1.052063451,0.114612101,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001751,0.000001932,0.000006790,0.198791868,-0.040980470,0.979184556,0.000000002,0.000000003,0.000000010,0.092941611,-0.995537853,-0.016316866,0.000000000,0.281366381,0.189789362,2.121220812,0.018981150,69.789203380,0,0.213138760,0.157642634,889,824,65,0.249229044,206,0,0,0,0,0,2472,206,454098,949761,925889,903,0,4045031
3196,1624181418.253864765,1624181418.353860855,3201,3200,0,0.293459923,0.378962028,1,0,0,0,1,-12.890658454,8.844081019,-16.551468940,0.029645791,-0.058855150,0.995668784,-0.065581032,3592,1040,0.289532294,0.094282632,0.067127440,0.043769228,0.245263210,74.581998577,3352,0.741938223,519.369655308,917.420601364,1050.186666160,0.208835736,0.154943215,0,0,0,0,1,0.023530917,0.009542037,0.100000000,0.030000000,1.009740119,0.094282632,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001671,0.000001999,0.000006774,0.180457837,-0.066769656,0.981313804,0.000000001,0.000000004,0.000000009,-0.106857446,0.993838789,0.029426994,0.000000000,0.281930299,0.182682744,2.005241207,0.019018158,69.747676826,0,0.213547155,0.158068958,693,660,33,0.192928731,152,0,0,0,0,0,2747,152,454373,950454,926041,903,0,4047778
3197,1624181418.353862286,1624181418.453794718,3202,3201,0,0.216506777,0.261645085,1,0,0,0,1,-12.845057611,8.830190167,-16.532609041,0.028557734,-0.070665685,0.994976856,-0.064898942,3643,1050,0.288223991,0.085788472,0.060087686,0.036852830,0.239034774,68.383334598,3386,0.734252818,490.297461704,925.354029800,1070.528551115,0.197209154,0.144801377,0,0,0,0,1,0.023901698,0.009543810,0.100000000,0.030000000,0.943248221,0.085788472,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001642,0.000001959,0.000006418,0.179160431,-0.073125249,0.981098485,0.000000002,0.000000004,0.000000009,-0.019258691,-0.998204846,-0.056711455,0.000000000,0.283119138,0.181202113,1.905357905,0.018068570,69.225949942,0,0.213416300,0.157940282,688,648,40,0.188855339,144,0,0,0,0,0,2810,145,454659,951142,926185,903,0,4050588
3198,1624181418.453860044,1624181418.553799391,3203,3202,0,0.132454919,0.213860991,1,0,0,0,1,-12.797410423,8.817060464,-16.482986228,0.029061255,-0.080301548,0.994303713,-0.063774840,3571,979,0.274152898,0.084681114,0.057787581,0.036821089,0.308841087,64.048319212,3331,0.738350453,538.822401491,935.708999102,984.913958835,0.219082892,0.161759952,0,0,0,0,1,0.039692414,0.005439781,0.100000000,0.030000000,1.053717795,0.084681114,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001855,0.000002018,0.000005817,0.170055469,-0.109642534,0.979315910,0.000000002,0.000000004,0.000000009,0.170470653,-0.983033381,-0.067713579,0.000000000,0.285633276,0.180951151,1.810653030,0.019598624,68.844198784,0,0.214046675,0.158435552,685,624,61,0.191823019,115,0,0,0,0,0,2770,116,454999,951827,926300,903,0,4053358
3199,1624181418.553857565,1624181418.653770447,3204,3203,0,0.099413094,0.181404251,1,0,0,0,1,-12.749239901,8.814834408,-16.366309181,0.030417105,-0.082501806,0.994103731,-0.063450960,3617,1002,0.277025159,0.109203076,0.067458193,0.045528516,0.308698865,63.609145620,3341,0.742665446,557.943067750,903.285167492,1020.017018636,0.224864135,0.166998823,0,0,0,0,1,0.090139342,0.010991106,0.100000000,0.030000000,1.078719858,0.109203076,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001800,0.000001967,0.000005771,0.184824669,-0.138867656,0.972910898,0.000000002,0.000000004,0.000000008,0.021403392,0.999631694,0.016684447,0.000000000,0.288707959,0.174942549,1.748951738,0.018715876,68.318949406,0,0.214963706,0.159246452,946,871,75,0.261542715,194,0,0,0,0,0,2475,196,455422,952773,926494,903,0,4055833
3200,1624181418.653855085,1624181418.753833532,3205,3204,0,0.173426373,0.173426373,1,0,0,0,1,-12.702464229,8.810422043,-16.265416420,0.031479520,-0.080795456,0.994215978,-0.063369736,3593,911,0.253548567,0.133438208,0.097952963,0.064750834,0.319086794,61.504165675,3322,0.742290508,569.456173698,909.209628841,987.223265131,0.230933411,0.171419679,0,0,0,0,1,0.033558944,0.014747989,0.102134619,0.030000000,1.107075137,0.133438208,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001793,0.000002070,0.000005693,0.201262765,-0.131461712,0.970675599,0.000000000,0.000000004,0.000000004,-0.942430254,-0.325564120,-0.076375516,0.000000000,0.290225678,0.188298196,1.642796141,0.017326365,68.207058847,0,0.215997002,0.160062603,1138,1049,89,0.316726969,225,0,0,0,0,0,2230,225,455942,953911,926719,903,0,4058063
3201,1624181418.753852606,1624181418.853877068,3206,3205,0,0.108866675,0.181062183,1,0,0,0,1,-12.690413683,8.847645251,-16.332403192,0.030620749,-0.088327095,0.993592130,-0.063524583,3565,945,0.265077139,0.100532654,0.069176224,0.045647421,0.250604498,71.558012175,3311,0.732095519,521.447301574,913.324691728,989.196271124,0.215121340,0.157489369,0,0,0,0,1,0.158540014,0.004552261,0.112088335,0.030000000,1.016275999,0.100532654,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002104,0.000002422,0.000007674,0.207243682,-0.059504990,0.976477963,0.000000000,0.000000005,0.000000007,-0.147958298,0.986177382,0.074582253,0.000000000,0.287361865,0.188306125,1.489494553,0.017064357,68.432709510,0,0.215504251,0.159593958,742,690,52,0.208134642,185,0,0,0,0,0,2637,186,456332,954653,926904,903,0,4060700
3202,1624181418.853850126,1624181418.953821898,3207,3206,0,0.142040753,0.150527225,1,0,0,0,1,-12.689340988,8.899757452,-16.435202193,0.029845879,-0.090335788,0.993439509,-0.063455579,3601,960,0.266592613,0.084444725,0.056283516,0.037320114,0.278416850,71.680898872,3357,0.729738545,525.559985213,905.868649296,1018.303662389,0.214537721,0.156556445,0,0,0,0,1,0.087302634,0.010209818,0.126316845,0.030000000,1.009911667,0.084444725,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002040,0.000002159,0.000008431,0.217032292,-0.109794355,0.969970197,0.000000002,0.000000005,0.000000009,0.146024154,-0.988021398,-0.049906545,0.000000000,0.286208292,0.186078271,1.419069700,0.016911845,68.792580937,0,0.215499718,0.159472444,689,634,55,0.191335740,117,0,0,0,0,0,2795,117,456590,955342,927021,903,0,4063495
